# power spectrum of B
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.677611e-01   1.367234e-10   3.441276e-09   3.177102e-11   48
  1.689063e-01   7.960597e-11   3.893359e-09   8.071443e-12   120
  1.700437e-01   3.782445e-11   0.000000e+00   2.191094e-12   56
  1.711736e-01   9.219237e-11   1.986821e-09   0.000000e+00   24
  1.722960e-01   2.877131e-11   0.000000e+00   4.462273e-13   96
  1.734112e-01   1.094183e-10   0.000000e+00   0.000000e+00   48
  1.756204e-01   2.330623e-10   0.000000e+00   0.000000e+00   24
  1.767146e-01   3.159793e-11   0.000000e+00   3.234843e-12   102
  1.778021e-01   5.058407e-12   0.000000e+00   2.695978e-13   48
  1.788829e-01   7.293156e-11   0.000000e+00   8.721371e-12   72
  1.799573e-01   1.145845e-10   0.000000e+00   0.000000e+00   48
  1.810253e-01   1.532971e-10   0.000000e+00   3.486982e-11   48
  1.820871e-01   4.888322e-12   4.495664e-09   1.702037e-13   120
  1.841922e-01   5.616974e-12   2.809790e-09   2.079321e-21   24
  1.852358e-01   6.975526e-11   2.649095e-09   1.008089e-11   144
  1.862735e-01   1.203010e-10   3.178914e-09   1.942060e-11   120
  1.873055e-01   2.585371e-11   2.809790e-09   6.653827e-20   48
  1.893526e-01   3.816774e-11   2.809790e-09   1.330765e-19   48
  1.903679e-01   3.874337e-11   2.809790e-09   4.364299e-12   96
  1.930487e-01   3.824321e-11   4.711199e-04   2.148792e-12   72
  1.943761e-01   5.631676e-11   3.532127e-09   3.009087e-12   108
  1.953653e-01   2.753249e-11   0.000000e+00   3.027619e-12   72
  1.963495e-01   1.869567e-10   0.000000e+00   2.941027e-11   30
  1.973288e-01   7.214737e-11   0.000000e+00   1.251658e-11   168
  1.983033e-01   3.184782e-11   0.000000e+00   4.850409e-12   48
  2.002380e-01   8.038745e-11   0.000000e+00   8.132621e-12   72
  2.011984e-01   5.594769e-11   0.000000e+00   2.552740e-12   96
  2.021542e-01   1.467940e-10   5.298191e-09   1.894635e-11   72
  2.031055e-01   5.957882e-11   0.000000e+00   5.860264e-12   72
  2.047049e-01   3.623083e-11   4.350048e-04   3.869127e-12   104
  2.059331e-01   6.883179e-11   3.746387e-09   8.074971e-12   144
  2.087224e-01   1.455596e-10   6.282881e-09   2.850295e-11   96
  2.096439e-01   1.047633e-10   0.000000e+00   1.112390e-11   96
  2.111095e-01   6.640408e-11   4.475232e-04   8.678551e-12   120
  2.123845e-01   1.335239e-10   0.000000e+00   6.527938e-12   120
  2.132902e-01   8.491497e-11   0.000000e+00   6.346420e-12   72
  2.150901e-01   5.044491e-11   0.000000e+00   0.000000e+00   48
  2.159845e-01   3.813479e-11   4.235416e-09   1.790151e-12   78
  2.171286e-01   5.288290e-11   4.007142e-04   1.933101e-12   168
  2.195255e-01   6.687564e-11   3.746387e-09   3.306638e-12   144
  2.204018e-01   8.263635e-11   3.746387e-09   4.939483e-12   144
  2.229436e-01   1.023460e-10   2.307791e-04   2.107745e-11   156
  2.238729e-01   1.103208e-10   4.866699e-09   1.371622e-11   48
  2.247323e-01   5.246923e-11   3.178914e-09   1.232471e-12   120
  2.255884e-01   8.475935e-11   0.000000e+00   3.104368e-12   48
  2.271022e-01   5.937318e-11   3.532495e-04   2.886965e-12   216
  2.289809e-01   1.788268e-10   0.000000e+00   1.755200e-11   48
  2.298212e-01   1.309733e-10   2.809790e-09   2.486571e-12   96
  2.310160e-01   6.062822e-11   4.128272e-04   4.148400e-12   168
  2.323239e-01   1.214276e-10   2.809790e-09   0.000000e+00   48
  2.331522e-01   3.396193e-11   0.000000e+00   1.398681e-12   96
  2.339775e-01   2.570985e-11   0.000000e+00   0.000000e+00   48
  2.356194e-01   2.509233e-11   3.178914e-09   1.038508e-14   30
  2.364362e-01   6.132435e-11   2.809790e-09   9.745200e-12   96
  2.374123e-01   7.483271e-11   3.244455e-04   1.428806e-12   240
  2.386674e-01   1.359112e-11   3.500299e-04   2.457338e-12   32
  2.396752e-01   1.048256e-10   0.000000e+00   2.681844e-12   168
  2.404781e-01   1.301219e-10   0.000000e+00   5.594723e-12   120
  2.420760e-01   1.476276e-11   5.923557e-09   3.998722e-13   72
  2.428710e-01   4.540741e-11   3.746387e-09   1.899880e-12   144
  2.436634e-01   5.997962e-11   0.000000e+00   7.393510e-13   96
  2.444532e-01   6.669508e-12   0.000000e+00   8.028032e-13   96
  2.460253e-01   1.432816e-10   4.588368e-09   8.069098e-12   72
  2.468075e-01   1.157199e-10   3.973643e-09   7.749459e-13   96
  2.483647e-01   6.023519e-11   0.000000e+00   0.000000e+00   24
  2.491396e-01   4.176165e-11   0.000000e+00   1.745852e-12   192
  2.500522e-01   3.811819e-11   2.970416e-04   4.313445e-12   132
  2.514501e-01   5.435861e-11   0.000000e+00   2.739398e-12   96
  2.522156e-01   1.043233e-10   0.000000e+00   4.259921e-12   96
  2.529787e-01   6.125237e-11   3.178914e-09   5.188315e-13   120
  2.544981e-01   1.405400e-10   0.000000e+00   0.000000e+00   48
  2.557435e-01   8.673207e-11   3.599905e-04   3.198358e-12   222
  2.567603e-01   1.050992e-10   0.000000e+00   4.567003e-13   120
  2.575100e-01   7.717725e-12   4.866699e-09   2.352483e-20   24
  2.586015e-01   4.941335e-11   3.715625e-04   1.301143e-12   312
  2.609797e-01   2.461887e-11   3.483547e-04   3.764535e-12   72
  2.619630e-01   1.737104e-11   2.809790e-09   1.545827e-12   96
  2.629726e-01   3.369312e-11   3.547511e-04   7.038476e-13   192
  2.641613e-01   7.843159e-11   4.495664e-09   9.780623e-13   120
  2.648900e-01   4.971062e-11   0.000000e+00   6.895086e-13   144
  2.663415e-01   3.030501e-11   0.000000e+00   3.326913e-20   48
  2.673732e-01   7.412192e-11   3.567146e-04   1.137198e-12   336
  2.685040e-01   4.482701e-12   0.000000e+00   5.939103e-13   48
  2.699360e-01   4.278040e-11   0.000000e+00   7.868068e-13   192
  2.706492e-01   9.645516e-11   0.000000e+00   0.000000e+00   48
  2.726764e-01   7.412357e-11   2.476067e-04   9.994093e-13   56
  2.736844e-01   3.963655e-11   3.180112e-04   6.106483e-13   336
  2.748894e-01   2.505576e-11   3.532127e-09   2.717801e-13   54
  2.759390e-01   3.348211e-11   3.492904e-04   1.310044e-12   240
  2.781181e-01   3.860044e-11   3.344484e-04   1.712355e-12   228
  2.790651e-01   2.452451e-11   3.746387e-09   2.944953e-13   72
  2.799844e-01   6.819438e-11   3.244231e-04   2.786234e-13   144
  2.811298e-01   3.098450e-11   0.000000e+00   9.535132e-13   96
  2.818146e-01   4.208518e-11   4.495664e-09   5.167830e-13   240
  2.831793e-01   1.116441e-10   3.973643e-09   0.000000e+00   24
  2.840530e-01   3.801457e-11   3.064151e-04   1.052344e-12   336
  2.852142e-01   7.258668e-11   0.000000e+00   1.928161e-12   72
  2.862741e-01   4.745643e-11   3.332831e-04   5.133633e-13   168
  2.872346e-01   1.357746e-11   0.000000e+00   7.357129e-13   72
  2.885737e-01   2.028404e-11   0.000000e+00   7.019774e-13   96
  2.896108e-01   3.076674e-11   3.307829e-04   4.660130e-13   216
  2.905708e-01   3.498497e-11   3.973643e-09   2.427631e-13   96
  2.918946e-01   2.063068e-11   0.000000e+00   5.983302e-13   192
  2.925542e-01   3.007681e-11   3.746387e-09   1.789634e-13   144
  2.938691e-01   2.090430e-11   0.000000e+00   4.704966e-20   48
  2.947794e-01   5.142615e-11   3.189136e-04   2.115591e-13   246
  2.960164e-01   1.932069e-11   2.940434e-04   5.889143e-13   168
  2.971308e-01   3.659316e-11   5.506041e-09   4.386865e-13   120
  2.977788e-01   4.820280e-11   0.000000e+00   3.133451e-13   240
  2.990707e-01   6.415895e-12   3.973643e-09   0.000000e+00   24
  3.001001e-01   3.904423e-11   3.147475e-04   7.814787e-13   360
  3.013820e-01   3.257899e-11   3.134082e-04   4.326448e-13   120
  3.022763e-01   1.772519e-11   0.000000e+00   5.655785e-13   144
  3.029133e-01   3.003730e-11   0.000000e+00   1.568729e-12   96
  3.048165e-01   2.298546e-11   0.000000e+00   6.301809e-13   144
  3.054482e-01   2.024504e-11   0.000000e+00   4.219803e-13   132
  3.063360e-01   1.615776e-11   3.093292e-04   6.503996e-13   176
  3.076248e-01   2.937635e-11   3.123602e-04   5.667519e-13   312
  3.092116e-01   4.201872e-11   0.000000e+00   1.942954e-13   96
  3.098343e-01   2.993400e-11   0.000000e+00   5.238075e-13   144
  3.107899e-01   2.975118e-11   3.092271e-04   7.546483e-13   312
  3.123131e-01   3.667619e-11   0.000000e+00   8.317284e-21   48
  3.129297e-01   3.242840e-11   3.973643e-09   9.624002e-13   192
  3.141593e-01   2.825380e-35   0.000000e+00   2.748405e-37   6
  3.149762e-01   1.845614e-11   2.884066e-04   1.205439e-12   288
  3.162994e-01   2.784934e-11   3.047203e-04   7.614300e-13   192
  3.172124e-01   2.584255e-11   9.345130e-09   1.383331e-12   216
  3.178195e-01   1.786265e-11   0.000000e+00   1.147220e-13   72
  3.193321e-01   2.916550e-11   3.018264e-04   8.523562e-13   192
  3.203366e-01   2.484758e-11   2.241224e-04   7.283795e-13   288
  3.214381e-01   8.278130e-12   0.000000e+00   0.000000e+00   24
  3.222890e-01   1.878705e-11   2.952626e-04   3.280742e-13   456
  3.238280e-01   4.055881e-11   5.619580e-09   2.042372e-12   48
  3.247789e-01   2.108019e-11   2.908218e-04   8.586207e-13   240
  3.258718e-01   1.607537e-11   2.939082e-04   4.766658e-13   216
  3.267908e-01   2.324993e-11   0.000000e+00   4.290106e-13   72
  3.273801e-01   1.359875e-11   1.015467e-08   3.504132e-13   168
  3.290441e-01   1.315292e-11   2.184577e-04   1.055504e-12   288
  3.299773e-01   2.327998e-11   2.890570e-04   1.499546e-12   168
  3.314762e-01   2.496625e-11   0.000000e+00   4.778394e-13   192
  3.320572e-01   1.184589e-11   3.746387e-09   9.441502e-13   144
  3.332162e-01   1.744954e-12   0.000000e+00   1.336365e-13   36
  3.341991e-01   1.869890e-11   2.639705e-04   8.569174e-13   342
  3.351389e-01   6.483963e-12   2.710657e-04   2.718973e-13   144
  3.363470e-01   1.665888e-11   2.842800e-04   1.296707e-12   384
  3.378125e-01   1.444889e-11   7.786718e-09   5.886772e-13   120
  3.385379e-01   1.179239e-11   2.534951e-04   5.771021e-13   264
  3.395201e-01   1.462581e-11   1.256576e-08   5.594941e-13   192
  3.404451e-01   1.249473e-11   2.731894e-04   2.435043e-13   152
  3.412191e-01   9.737335e-12   7.492773e-09   1.831722e-13   144
  3.428472e-01   1.480109e-11   1.768108e-04   2.653450e-12   216
  3.436008e-01   1.070687e-11   2.362665e-04   5.194834e-13   312
  3.449274e-01   1.845608e-11   2.738281e-04   1.099296e-12   240
  3.457090e-01   1.615862e-11   3.973643e-09   1.992757e-12   96
  3.471927e-01   7.628256e-12   2.617995e-04   9.544150e-13   144
  3.481071e-01   9.429298e-12   2.573258e-04   3.180119e-13   456
  3.495904e-01   9.197632e-12   0.000000e+00   1.167636e-12   120
  3.501414e-01   1.017359e-11   0.000000e+00   3.331984e-13   144
  3.512407e-01   2.959274e-12   0.000000e+00   0.000000e+00   24
  3.519456e-01   8.957787e-12   2.473498e-04   1.005916e-12   336
  3.531645e-01   6.979909e-12   2.727931e-04   3.453048e-13   198
  3.543067e-01   9.571469e-12   2.652756e-04   1.394986e-12   432
  3.556041e-01   9.607726e-12   0.000000e+00   5.951512e-13   48
  3.562810e-01   1.387317e-11   2.341925e-04   1.003503e-12   384
  3.574963e-01   4.562432e-12   2.696052e-04   2.402519e-13   144
  3.585975e-01   1.812934e-11   2.676825e-04   3.853635e-13   264
  3.599147e-01   5.294779e-12   0.000000e+00   0.000000e+00   48
  3.607984e-01   1.099563e-11   2.545223e-04   6.527457e-13   276
  3.616510e-01   8.263040e-12   2.307176e-04   4.797301e-13   192
  3.627906e-01   9.933639e-12   2.592759e-04   3.937535e-13   552
  3.641741e-01   1.591092e-11   8.991328e-09   1.106973e-12   120
  3.649965e-01   6.986069e-12   2.624511e-04   3.929142e-13   216
  3.657587e-01   8.441443e-12   4.495664e-09   5.497458e-13   120
  3.671201e-01   1.303625e-11   2.584500e-04   5.526061e-13   408
  3.683844e-01   2.518363e-13   5.619580e-09   0.000000e+00   24
  3.691684e-01   8.391616e-12   2.610810e-04   5.715266e-13   384
  3.702633e-01   1.039524e-11   2.550855e-04   3.215463e-13   240
  3.712141e-01   1.200235e-11   2.569535e-04   6.405507e-13   168
  3.725471e-01   6.442742e-12   6.357829e-09   4.212209e-13   120
  3.734064e-01   9.362710e-12   2.678605e-04   5.527475e-13   350
  3.748037e-01   7.213091e-12   4.409502e-04   4.910877e-13   384
  3.756388e-01   5.468436e-12   0.000000e+00   5.702538e-13   144
  3.771752e-01   6.820915e-12   1.059638e-08   1.995018e-13   288
  3.779773e-01   1.032393e-11   2.524053e-04   4.418032e-13   336
  3.790686e-01   1.088155e-11   2.297941e-04   1.473734e-12   168
  3.797219e-01   1.245508e-11   4.541306e-09   3.127642e-13   336
  3.810732e-01   6.696491e-12   2.385126e-04   2.997340e-13   288
  3.818848e-01   1.191989e-11   2.247398e-04   2.534389e-13   264
  3.832590e-01   9.822228e-12   0.000000e+00   2.713664e-13   240
  3.837616e-01   1.083189e-11   7.947286e-09   6.336609e-13   96
  3.855656e-01   1.332100e-11   3.056310e-04   7.751773e-13   360
  3.864075e-01   4.449268e-12   2.253025e-04   3.688670e-13   168
  3.874713e-01   9.132729e-12   2.456032e-04   3.055052e-13   456
  3.887523e-01   7.401029e-12   7.064254e-09   2.868007e-13   108
  3.894728e-01   1.395903e-11   2.464311e-04   5.681515e-13   264
  3.903716e-01   8.429365e-12   2.198567e-04   5.112129e-13   264
  3.916025e-01   1.013737e-11   2.074668e-04   5.199017e-13   312
  3.931351e-01   9.325520e-12   1.541705e-04   5.582876e-13   270
  3.937775e-01   1.484894e-11   1.957388e-04   7.845445e-13   240
  3.949323e-01   7.706706e-12   2.421536e-04   3.995644e-13   384
  3.956334e-01   7.508021e-12   0.000000e+00   5.028971e-13   192
  3.969952e-01   8.396513e-12   1.942960e-04   1.545788e-13   240
  3.977852e-01   1.593751e-11   2.397927e-04   1.736827e-13   336
  3.992708e-01   9.686594e-12   2.413972e-04   2.715950e-13   480
  4.004761e-01   1.115499e-11   0.000000e+00   1.078895e-13   72
  4.011493e-01   4.564010e-12   2.353842e-04   4.280119e-13   240
  4.020650e-01   7.288351e-12   2.212289e-04   1.861587e-13   312
  4.031147e-01   1.367772e-11   2.390954e-04   1.428859e-12   240
  4.047009e-01   1.405289e-11   1.816506e-04   4.648253e-13   408
  4.053288e-01   8.855247e-12   1.663482e-04   3.552093e-13   336
  4.065560e-01   1.149098e-11   2.112212e-04   1.284085e-13   264
  4.071591e-01   1.105106e-11   0.000000e+00   3.931107e-13   144
  4.088370e-01   1.072909e-11   2.927651e-04   5.499142e-13   464
  4.097211e-01   1.097603e-11   2.328083e-04   6.185230e-13   168
  4.105939e-01   1.075527e-11   2.120376e-04   5.811978e-13   336
  4.121713e-01   1.037113e-11   2.227870e-04   4.163763e-13   414
  4.130606e-01   9.118886e-12   2.319080e-04   1.006414e-12   216
  4.141998e-01   1.177296e-11   5.619580e-09   1.209863e-13   96
  4.146649e-01   1.370785e-11   1.685874e-08   5.113159e-13   384
  4.162944e-01   1.668188e-11   2.314600e-04   2.451475e-13   492
  4.171676e-01   1.620998e-11   2.263480e-04   2.419387e-12   240
  4.181546e-01   1.293096e-11   2.298225e-04   6.416459e-13   312
  4.195176e-01   9.413744e-12   2.297469e-04   7.013840e-13   192
  4.203810e-01   7.891748e-12   2.226525e-04   5.661581e-13   504
  4.215265e-01   6.344517e-12   1.473998e-04   2.029884e-13   408
  4.224284e-01   1.886782e-11   4.515774e-04   1.293768e-12   168
  4.235571e-01   1.602074e-11   2.145032e-04   3.012241e-13   288
  4.245041e-01   1.355557e-11   2.238525e-04   1.201044e-13   288
  4.254743e-01   9.548733e-12   2.251410e-04   3.036845e-13   432
  4.268815e-01   1.086806e-11   2.129084e-04   5.038867e-13   216
  4.276334e-01   8.065614e-12   2.124592e-04   5.162610e-13   360
  4.289721e-01   1.414043e-11   2.073582e-04   4.925522e-13   312
  4.301803e-01   6.217007e-12   0.000000e+00   0.000000e+00   48
  4.308767e-01   1.295981e-11   2.223178e-04   1.444939e-12   432
  4.321240e-01   1.396773e-11   3.708284e-04   8.073912e-13   414
  4.328606e-01   1.161218e-11   1.956255e-08   5.379707e-13   312
  4.342347e-01   1.008790e-11   3.253813e-04   1.202504e-13   528
  4.351620e-01   1.707777e-11   1.707976e-04   3.703454e-13   264
  4.362761e-01   1.080639e-11   2.025191e-04   3.944556e-13   480
  4.377318e-01   8.048901e-12   0.000000e+00   2.532749e-13   288
  4.383604e-01   5.887134e-12   2.176005e-04   6.105048e-13   168
  4.395105e-01   7.851971e-12   3.444610e-04   2.755609e-13   504
  4.408036e-01   6.486396e-12   7.492773e-09   2.673284e-15   144
  4.416171e-01   1.457622e-11   2.212265e-04   1.972201e-13   464
  4.428396e-01   1.071994e-11   3.246624e-04   2.590557e-13   432
  4.434197e-01   7.601800e-12   5.619580e-09   1.951704e-13   192
  4.449189e-01   9.636017e-12   2.406833e-04   7.806624e-13   396
  4.458042e-01   1.057716e-11   2.162000e-04   1.603637e-12   288
  4.466990e-01   7.895538e-12   2.135686e-04   7.549650e-13   336
  4.481283e-01   9.597996e-12   1.352359e-04   7.708626e-13   432
  4.490354e-01   1.477213e-11   3.505126e-04   7.558186e-13   360
  4.500539e-01   7.946375e-12   2.073334e-04   1.984204e-13   384
  4.515004e-01   3.718724e-12   1.830116e-04   7.118145e-14   198
  4.521974e-01   7.181436e-12   2.080246e-04   2.260290e-13   552
  4.534970e-01   1.361368e-11   2.912202e-04   4.755730e-13   432
  4.545821e-01   7.771234e-12   0.000000e+00   3.469365e-13   168
  4.554927e-01   7.146264e-12   3.610065e-04   2.005047e-13   480
  4.566974e-01   6.662303e-12   0.000000e+00   5.740958e-13   120
  4.572396e-01   4.779861e-12   2.948545e-04   1.217054e-13   336
  4.585628e-01   1.022816e-11   2.080152e-04   1.503835e-12   672
  4.598711e-01   1.600373e-11   3.025866e-04   1.078686e-12   528
  4.604805e-01   1.394227e-11   9.082613e-09   2.238188e-12   168
  4.618883e-01   7.837024e-12   3.375333e-04   3.164812e-13   456
  4.627474e-01   7.736674e-12   2.061344e-04   7.549950e-13   168
  4.636392e-01   6.805483e-12   2.057643e-04   3.785235e-13   504
  4.651216e-01   4.686136e-12   2.647872e-04   3.190077e-13   336
  4.660180e-01   3.049596e-12   1.908802e-04   7.952844e-14   312
  4.670124e-01   8.983835e-12   1.865029e-04   4.958801e-13   504
  4.683210e-01   4.225008e-12   1.294009e-04   4.844233e-14   432
  4.689362e-01   4.345025e-12   1.999672e-04   1.059784e-13   312
  4.702151e-01   5.936715e-12   2.049761e-04   1.580284e-13   384
  4.715504e-01   4.399263e-12   1.741510e-04   2.832093e-13   126
  4.723748e-01   8.089406e-12   3.057676e-04   7.353764e-13   492
  4.734278e-01   6.657054e-12   1.958445e-04   3.364458e-13   528
  4.747438e-01   7.231335e-12   1.989360e-04   3.768948e-13   480
  4.755596e-01   9.644853e-12   2.748289e-04   9.011580e-13   432
  4.767402e-01   1.025224e-11   2.161166e-04   7.540938e-13   440
  4.781114e-01   8.090879e-12   1.074739e-04   5.772919e-13   312
  4.786259e-01   5.633043e-12   1.610586e-04   1.353539e-13   480
  4.796813e-01   5.009408e-12   3.153497e-04   1.960110e-13   408
  4.812233e-01   8.257000e-12   1.888588e-04   4.991070e-13   360
  4.818747e-01   5.733909e-12   1.822418e-04   4.658730e-13   408
  4.830820e-01   4.794689e-12   1.854542e-04   1.934515e-13   456
  4.844414e-01   2.388960e-12   1.772485e-04   1.631260e-13   264
  4.851959e-01   5.228390e-12   1.923591e-04   9.190336e-14   384
  4.862943e-01   8.557860e-12   3.238501e-04   9.545241e-13   672
  4.875640e-01   2.258364e-11   1.937042e-04   1.372861e-12   240
  4.882967e-01   7.307634e-12   1.965613e-04   4.040070e-13   264
  4.893308e-01   9.689305e-12   2.424259e-04   2.509515e-13   624
  4.908739e-01   4.101515e-12   0.000000e+00   2.609213e-13   150
  4.914232e-01   9.196971e-12   2.716574e-04   6.173534e-13   600
  4.925819e-01   5.920469e-12   1.874909e-04   4.432835e-13   672
  4.938939e-01   5.684464e-12   1.763484e-04   2.070159e-13   336
  4.946248e-01   6.754225e-12   1.918157e-04   4.400222e-13   408
  4.957926e-01   6.085638e-12   1.913639e-04   3.282550e-13   408
  4.970915e-01   6.829807e-12   9.676385e-05   2.798927e-13   360
  4.978921e-01   4.975065e-12   3.552857e-04   2.651321e-13   456
  4.988592e-01   4.979587e-12   1.932065e-04   2.822873e-13   384
  5.000902e-01   6.532108e-12   1.783541e-04   2.982316e-13   348
  5.007554e-01   8.594931e-12   2.198754e-04   2.987375e-13   576
  5.020050e-01   7.195264e-12   1.810385e-04   2.842952e-13   504
  5.032833e-01   8.663477e-12   2.553443e-04   2.060667e-13   432
  5.043991e-01   6.486264e-12   3.473946e-04   1.245418e-13   576
  5.051948e-01   6.520427e-12   0.000000e+00   2.451279e-13   264
  5.064571e-01   6.074526e-12   2.764393e-04   1.737205e-13   768
  5.075549e-01   8.493491e-12   3.721752e-04   4.454704e-13   240
  5.084277e-01   6.902060e-12   3.282233e-04   1.939731e-13   192
  5.096990e-01   4.527706e-12   2.416124e-04   1.924570e-13   504
  5.106418e-01   4.464088e-12   3.255818e-04   1.803741e-13   590
  5.115460e-01   5.574102e-12   3.647966e-04   1.906981e-13   384
  5.126798e-01   3.764694e-12   3.048625e-04   1.086217e-13   504
  5.140486e-01   6.200059e-12   2.933830e-04   3.936142e-13   648
  5.153764e-01   8.387776e-12   7.967896e-05   3.544305e-13   504
  5.159117e-01   1.147448e-11   1.817627e-04   2.472015e-13   312
  5.168569e-01   6.190640e-12   2.618753e-04   9.697657e-14   576
  5.181545e-01   6.709097e-12   1.822405e-04   1.683131e-13   240
  5.189109e-01   6.784123e-12   1.841453e-04   1.116951e-13   552
  5.199816e-01   4.538756e-12   1.729082e-04   1.265192e-13   600
  5.215067e-01   4.459845e-12   2.111937e-04   1.856750e-13   600
  5.224237e-01   5.159844e-12   3.382099e-04   2.297219e-13   312
  5.233368e-01   5.483538e-12   2.945474e-04   1.606152e-13   480
  5.244775e-01   4.826272e-12   1.837693e-04   1.179064e-13   576
  5.254818e-01   5.360644e-12   2.959085e-04   1.553928e-13   408
  5.263729e-01   4.528684e-12   3.451909e-04   1.628348e-13   216
  5.275243e-01   5.096170e-12   2.643774e-04   1.115748e-13   516
  5.287578e-01   7.737686e-12   2.522429e-04   1.669687e-13   744
  5.300304e-01   7.339597e-12   1.684760e-04   1.456477e-13   462
  5.307494e-01   1.379479e-11   1.712315e-04   1.262496e-12   432
  5.318647e-01   9.803814e-12   1.588547e-04   4.724745e-13   648
  5.331761e-01   6.296954e-12   2.324340e-04   2.727948e-13   528
  5.342295e-01   6.375056e-12   2.799086e-04   1.266124e-13   600
  5.352820e-01   4.326597e-12   3.528915e-04   1.180619e-13   240
  5.363014e-01   4.660132e-12   2.703115e-04   1.301036e-13   720
  5.374863e-01   3.635327e-12   2.138653e-04   1.648379e-13   720
  5.387997e-01   4.252208e-12   0.000000e+00   7.662137e-14   144
  5.394909e-01   4.899241e-12   2.757364e-04   1.779189e-13   720
