# power spectrum of phi
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.508189e-01   1.181120e-11   0.000000e+00   7.434204e-14   72
  1.533539e-01   7.680703e-12   1.873193e-09   1.555464e-13   72
  1.546058e-01   1.308422e-11   0.000000e+00   2.237588e-13   96
  1.570796e-01   1.543937e-11   0.000000e+00   0.000000e+00   6
  1.583021e-01   1.237808e-11   0.000000e+00   1.082534e-13   96
  1.595151e-01   1.200934e-11   1.986821e-09   3.125886e-13   96
  1.607190e-01   1.067469e-11   0.000000e+00   2.536938e-20   24
  1.619140e-01   8.240424e-12   2.809790e-09   2.045953e-13   48
  1.631002e-01   1.029432e-11   0.000000e+00   2.772490e-13   96
  1.642778e-01   5.706845e-12   0.000000e+00   1.268469e-20   48
  1.666081e-01   3.589573e-12   0.000000e+00   3.776513e-13   36
  1.677611e-01   2.816299e-12   3.441276e-09   2.420774e-13   48
  1.689063e-01   4.881388e-12   3.893359e-09   1.444000e-13   120
  1.700437e-01   5.642025e-12   0.000000e+00   5.545358e-14   56
  1.711736e-01   6.239932e-13   1.986821e-09   1.585586e-21   24
  1.722960e-01   5.978057e-13   0.000000e+00   2.419211e-14   96
  1.734112e-01   1.961424e-12   0.000000e+00   3.171173e-21   48
  1.756204e-01   3.822777e-14   0.000000e+00   0.000000e+00   24
  1.767146e-01   1.031089e-12   0.000000e+00   9.872097e-14   102
  1.778021e-01   1.806554e-12   0.000000e+00   4.471903e-14   48
  1.788829e-01   7.729136e-13   0.000000e+00   4.409032e-14   72
  1.799573e-01   5.369048e-12   0.000000e+00   0.000000e+00   48
  1.810253e-01   4.901937e-12   0.000000e+00   2.391284e-13   48
  1.820871e-01   4.052792e-12   4.495664e-09   1.362963e-13   120
  1.841922e-01   1.242819e-11   2.809790e-09   0.000000e+00   24
  1.852358e-01   8.941248e-12   2.649095e-09   1.461635e-13   144
  1.862735e-01   9.984584e-12   3.178914e-09   2.839947e-13   120
  1.873055e-01   1.238763e-11   2.809790e-09   2.536938e-20   48
  1.893526e-01   1.601386e-11   2.809790e-09   0.000000e+00   48
  1.903679e-01   1.443242e-11   2.809790e-09   4.439355e-15   96
  1.930487e-01   1.123278e-11   4.711199e-04   2.159856e-13   72
  1.943761e-01   1.049992e-11   3.532127e-09   1.965571e-13   108
  1.953653e-01   7.767879e-12   0.000000e+00   5.393525e-13   72
  1.963495e-01   1.350617e-11   0.000000e+00   7.752960e-13   30
  1.973288e-01   9.124982e-12   0.000000e+00   1.296090e-13   168
  1.983033e-01   4.234334e-12   0.000000e+00   3.589662e-13   48
  2.002380e-01   4.397024e-12   0.000000e+00   2.751119e-14   72
  2.011984e-01   1.604781e-12   0.000000e+00   4.503463e-14   96
  2.021542e-01   1.515938e-12   5.298191e-09   3.904409e-14   72
  2.031055e-01   2.156584e-13   0.000000e+00   1.664336e-14   72
  2.047049e-01   3.812136e-13   4.350048e-04   3.031230e-14   104
  2.059331e-01   2.083131e-13   3.746387e-09   9.446106e-15   144
  2.087224e-01   3.025353e-12   6.282881e-09   1.088738e-13   96
  2.096439e-01   3.402852e-12   0.000000e+00   1.164887e-13   96
  2.111095e-01   3.192965e-12   4.475232e-04   1.111326e-13   120
  2.123845e-01   4.911756e-12   0.000000e+00   1.556593e-13   120
  2.132902e-01   4.353326e-12   0.000000e+00   9.678963e-14   72
  2.150901e-01   1.063137e-11   0.000000e+00   0.000000e+00   48
  2.159845e-01   6.155665e-12   4.235416e-09   3.382500e-13   78
  2.171286e-01   9.087439e-12   4.007142e-04   1.074566e-13   168
  2.195255e-01   7.546854e-12   3.746387e-09   1.225233e-13   144
  2.204018e-01   8.351498e-12   3.746387e-09   1.915046e-13   144
  2.229436e-01   7.593528e-12   2.307791e-04   1.682548e-13   156
  2.238729e-01   4.376425e-12   4.866699e-09   1.315629e-13   48
  2.247323e-01   4.589158e-12   3.178914e-09   5.272623e-14   120
  2.255884e-01   2.391557e-12   0.000000e+00   1.416888e-13   48
  2.271022e-01   2.685244e-12   3.532495e-04   8.884033e-14   216
  2.289809e-01   5.879661e-13   0.000000e+00   1.217847e-15   48
  2.298212e-01   1.066754e-12   2.809790e-09   2.290467e-14   96
  2.310160e-01   6.871544e-13   4.128272e-04   5.527486e-14   168
  2.323239e-01   3.818825e-13   2.809790e-09   0.000000e+00   48
  2.331522e-01   1.012861e-13   0.000000e+00   4.695552e-15   96
  2.339775e-01   7.832671e-15   0.000000e+00   0.000000e+00   48
  2.356194e-01   2.615159e-14   3.178914e-09   2.927186e-15   30
  2.364362e-01   5.158872e-13   2.809790e-09   2.462451e-14   96
  2.374123e-01   8.446276e-13   3.244455e-04   1.668925e-14   240
  2.386674e-01   2.376171e-12   3.500299e-04   1.989248e-13   32
  2.396752e-01   1.892653e-12   0.000000e+00   5.085865e-14   168
  2.404781e-01   1.649559e-12   0.000000e+00   9.830786e-14   120
  2.420760e-01   2.456819e-12   5.923557e-09   8.487581e-14   72
  2.428710e-01   1.589736e-12   3.746387e-09   5.407670e-14   144
  2.436634e-01   2.761890e-12   0.000000e+00   1.844853e-14   96
  2.444532e-01   2.163216e-12   0.000000e+00   4.249920e-14   96
  2.460253e-01   3.544250e-12   4.588368e-09   4.901247e-14   72
  2.468075e-01   3.176036e-12   3.973643e-09   1.634099e-14   96
  2.483647e-01   1.489254e-12   0.000000e+00   0.000000e+00   24
  2.491396e-01   2.866778e-12   0.000000e+00   6.843828e-14   192
  2.500522e-01   2.429287e-12   2.970416e-04   8.665897e-14   132
  2.514501e-01   2.645618e-12   0.000000e+00   1.233579e-13   96
  2.522156e-01   1.235530e-12   0.000000e+00   8.230791e-14   96
  2.529787e-01   2.516767e-12   3.178914e-09   5.949950e-14   120
  2.544981e-01   2.106382e-13   0.000000e+00   0.000000e+00   48
  2.557435e-01   1.133938e-12   3.599905e-04   2.806433e-14   222
  2.567603e-01   8.300125e-13   0.000000e+00   1.459207e-14   120
  2.575100e-01   4.849747e-13   4.866699e-09   1.585586e-21   24
  2.586015e-01   5.206916e-13   3.715625e-04   2.580851e-14   312
  2.609797e-01   1.194814e-13   3.483547e-04   3.179977e-15   72
  2.619630e-01   3.691985e-13   2.809790e-09   3.061285e-14   96
  2.629726e-01   2.838463e-13   3.547511e-04   1.789820e-14   192
  2.641613e-01   7.855974e-14   4.495664e-09   2.646652e-15   120
  2.648900e-01   4.849378e-14   0.000000e+00   3.062913e-15   144
  2.663415e-01   4.849941e-14   0.000000e+00   7.007368e-23   48
  2.673732e-01   1.317180e-13   3.567146e-04   9.766294e-15   336
  2.685040e-01   8.391306e-14   0.000000e+00   1.141762e-14   48
  2.699360e-01   3.284508e-13   0.000000e+00   2.129658e-14   192
  2.706492e-01   3.882571e-13   0.000000e+00   7.927932e-22   48
  2.726764e-01   5.990502e-13   2.476067e-04   1.133523e-13   56
  2.736844e-01   3.902008e-13   3.180112e-04   9.416154e-15   336
  2.748894e-01   7.107117e-13   3.532127e-09   1.674376e-13   54
  2.759390e-01   1.410137e-12   3.492904e-04   8.795284e-14   240
  2.781181e-01   1.125008e-12   3.344484e-04   2.665051e-14   228
  2.790651e-01   7.495736e-13   3.746387e-09   3.188324e-14   72
  2.799844e-01   9.033565e-13   3.244231e-04   7.296197e-14   144
  2.811298e-01   6.786750e-13   0.000000e+00   6.809643e-14   96
  2.818146e-01   3.177856e-13   4.495664e-09   2.003079e-14   240
  2.831793e-01   2.835716e-12   3.973643e-09   0.000000e+00   24
  2.840530e-01   9.004068e-13   3.064151e-04   2.905812e-14   336
  2.852142e-01   8.324750e-14   0.000000e+00   4.506045e-15   72
  2.862741e-01   6.842805e-13   3.332831e-04   1.581722e-14   168
  2.872346e-01   6.474012e-13   0.000000e+00   1.121640e-14   72
  2.885737e-01   1.095033e-12   0.000000e+00   4.554438e-14   96
  2.896108e-01   6.870571e-13   3.307829e-04   4.209200e-14   216
  2.905708e-01   7.713836e-14   3.973643e-09   5.407114e-15   96
  2.918946e-01   2.648599e-13   0.000000e+00   1.977369e-14   192
  2.925542e-01   7.266517e-13   3.746387e-09   5.907663e-14   144
  2.938691e-01   1.396681e-12   0.000000e+00   3.171173e-21   48
  2.947794e-01   5.003880e-13   3.189136e-04   4.203364e-14   246
  2.960164e-01   7.702851e-14   2.940434e-04   1.005880e-14   168
  2.971308e-01   5.679499e-14   5.506041e-09   4.555010e-15   120
  2.977788e-01   1.216239e-13   0.000000e+00   6.737633e-15   240
  2.990707e-01   2.340400e-13   3.973643e-09   0.000000e+00   24
  3.001001e-01   1.635247e-13   3.147475e-04   1.348351e-14   360
  3.013820e-01   2.683302e-13   3.134082e-04   1.511455e-14   120
  3.022763e-01   1.018155e-13   0.000000e+00   5.924082e-15   144
  3.029133e-01   2.875062e-13   0.000000e+00   1.480927e-14   96
  3.048165e-01   9.846065e-14   0.000000e+00   1.133816e-14   144
  3.054482e-01   3.300774e-13   0.000000e+00   1.482667e-14   132
  3.063360e-01   3.030683e-13   3.093292e-04   1.663599e-14   176
  3.076248e-01   3.343081e-13   3.123602e-04   1.237280e-14   312
  3.092116e-01   1.721738e-13   0.000000e+00   1.374997e-14   96
  3.098343e-01   3.008714e-13   0.000000e+00   1.168313e-14   144
  3.107899e-01   1.028298e-12   3.092271e-04   2.870457e-14   312
  3.123131e-01   4.352994e-13   0.000000e+00   0.000000e+00   48
  3.129297e-01   1.281192e-12   3.973643e-09   3.147373e-14   192
  3.141593e-01   8.578564e-13   0.000000e+00   0.000000e+00   6
  3.149762e-01   6.559011e-13   2.884066e-04   3.878007e-14   288
  3.162994e-01   1.045614e-12   3.047203e-04   4.700674e-14   192
  3.172124e-01   7.510709e-13   9.345130e-09   2.387437e-14   216
  3.178195e-01   1.129093e-12   0.000000e+00   5.149002e-14   72
  3.193321e-01   6.712260e-13   3.018264e-04   4.130187e-14   192
  3.203366e-01   4.738299e-13   2.241224e-04   2.871615e-14   288
  3.214381e-01   1.295989e-13   0.000000e+00   0.000000e+00   24
  3.222890e-01   4.461521e-13   2.952626e-04   1.226299e-14   456
  3.238280e-01   6.119019e-14   5.619580e-09   7.617785e-15   48
  3.247789e-01   7.955404e-14   2.908218e-04   5.264771e-15   240
  3.258718e-01   2.648677e-13   2.939082e-04   1.459796e-14   216
  3.267908e-01   1.175016e-13   0.000000e+00   6.287888e-15   72
  3.273801e-01   1.747251e-13   1.015467e-08   1.714141e-14   168
  3.290441e-01   7.178012e-14   2.184577e-04   2.741921e-15   288
  3.299773e-01   8.544363e-14   2.890570e-04   6.185104e-15   168
  3.314762e-01   6.599167e-14   0.000000e+00   5.119750e-15   192
  3.320572e-01   5.594790e-14   3.746387e-09   5.044533e-15   144
  3.332162e-01   9.698646e-13   0.000000e+00   6.124059e-14   36
  3.341991e-01   1.638941e-13   2.639705e-04   9.328178e-15   342
  3.351389e-01   1.063946e-13   2.710657e-04   5.795525e-15   144
  3.363470e-01   1.790826e-13   2.842800e-04   8.837475e-15   384
  3.378125e-01   6.460458e-14   7.786718e-09   2.832373e-15   120
  3.385379e-01   5.421320e-13   2.534951e-04   3.533493e-14   264
  3.395201e-01   5.065244e-13   1.256576e-08   2.369436e-14   192
  3.404451e-01   6.957665e-13   2.731894e-04   1.477870e-14   152
  3.412191e-01   9.807778e-13   7.492773e-09   2.776938e-14   144
  3.428472e-01   5.242062e-13   1.768108e-04   1.954649e-14   216
  3.436008e-01   6.193945e-13   2.362665e-04   1.681024e-14   312
  3.449274e-01   3.762336e-13   2.738281e-04   1.520785e-14   240
  3.457090e-01   5.617400e-13   3.973643e-09   5.793583e-15   96
  3.471927e-01   4.590229e-13   2.617995e-04   3.015713e-14   144
  3.481071e-01   4.787502e-13   2.573258e-04   1.726035e-14   456
  3.495904e-01   7.056849e-14   0.000000e+00   3.872097e-15   120
  3.501414e-01   3.515353e-13   0.000000e+00   2.088690e-14   144
  3.512407e-01   6.143226e-13   0.000000e+00   0.000000e+00   24
  3.519456e-01   4.202843e-13   2.473498e-04   1.619438e-14   336
  3.531645e-01   3.060894e-13   2.727931e-04   1.760315e-14   198
  3.543067e-01   1.456216e-13   2.652756e-04   4.345517e-15   432
  3.556041e-01   1.524043e-13   0.000000e+00   1.938135e-15   48
  3.562810e-01   2.107417e-13   2.341925e-04   1.100842e-14   384
  3.574963e-01   3.745245e-13   2.696052e-04   3.190187e-14   144
  3.585975e-01   8.084994e-14   2.676825e-04   3.586652e-15   264
  3.599147e-01   5.409710e-14   0.000000e+00   9.909915e-23   48
  3.607984e-01   1.151381e-13   2.545223e-04   9.900228e-15   276
  3.616510e-01   2.273976e-13   2.307176e-04   2.846102e-14   192
  3.627906e-01   1.906700e-13   2.592759e-04   1.542246e-14   552
  3.641741e-01   6.128498e-13   8.991328e-09   5.182250e-14   120
  3.649965e-01   4.169343e-14   2.624511e-04   4.146847e-15   216
  3.657587e-01   7.537118e-15   4.495664e-09   3.008254e-16   120
  3.671201e-01   4.538190e-13   2.584500e-04   2.779197e-14   408
  3.683844e-01   1.263255e-15   5.619580e-09   0.000000e+00   24
  3.691684e-01   2.183377e-13   2.610810e-04   1.179243e-14   384
  3.702633e-01   3.850097e-13   2.550855e-04   2.453416e-14   240
  3.712141e-01   4.414662e-13   2.569535e-04   2.186834e-14   168
  3.725471e-01   6.755036e-13   6.357829e-09   4.502731e-14   120
  3.734064e-01   2.307876e-13   2.678605e-04   1.158023e-14   350
  3.748037e-01   3.457569e-13   4.409502e-04   1.776521e-14   384
  3.756388e-01   1.261740e-13   0.000000e+00   6.934759e-15   144
  3.771752e-01   1.632388e-13   1.059638e-08   9.798354e-15   288
  3.779773e-01   5.298314e-14   2.524053e-04   2.841869e-15   336
  3.790686e-01   4.449139e-13   2.297941e-04   3.227401e-14   168
  3.797219e-01   8.994471e-14   4.541306e-09   5.780251e-15   336
  3.810732e-01   2.031000e-13   2.385126e-04   8.042264e-15   288
  3.818848e-01   2.248168e-13   2.247398e-04   1.722947e-14   264
  3.832590e-01   4.125056e-13   0.000000e+00   2.976573e-14   240
  3.837616e-01   1.483137e-13   7.947286e-09   1.379068e-14   96
  3.855656e-01   7.610992e-14   3.056310e-04   1.780001e-15   360
  3.864075e-01   1.817212e-13   2.253025e-04   2.247429e-14   168
  3.874713e-01   2.619572e-13   2.456032e-04   1.392341e-14   456
  3.887523e-01   4.108546e-13   7.064254e-09   1.433207e-14   108
  3.894728e-01   1.608858e-13   2.464311e-04   1.487929e-14   264
  3.903716e-01   2.011691e-13   2.198567e-04   1.011431e-14   264
  3.916025e-01   2.792388e-13   2.074668e-04   2.210428e-14   312
  3.931351e-01   1.286315e-13   1.541705e-04   1.454692e-14   270
  3.937775e-01   1.031299e-13   1.957388e-04   6.032753e-15   240
  3.949323e-01   2.187286e-13   2.421536e-04   1.261621e-14   384
  3.956334e-01   2.987215e-13   0.000000e+00   2.810356e-14   192
  3.969952e-01   2.110604e-13   1.942960e-04   3.029115e-14   240
  3.977852e-01   3.254996e-13   2.397927e-04   1.605735e-14   336
  3.992708e-01   2.016708e-13   2.413972e-04   7.952527e-15   480
  4.004761e-01   5.730915e-13   0.000000e+00   4.752675e-14   72
  4.011493e-01   3.313311e-13   2.353842e-04   1.617972e-14   240
  4.020650e-01   2.583453e-13   2.212289e-04   1.079985e-14   312
  4.031147e-01   2.621415e-13   2.390954e-04   1.736688e-14   240
  4.047009e-01   1.786623e-13   1.816506e-04   7.662756e-15   408
  4.053288e-01   1.862419e-13   1.663482e-04   1.434219e-14   336
  4.065560e-01   2.601297e-13   2.112212e-04   1.815389e-14   264
  4.071591e-01   1.756205e-13   0.000000e+00   9.765524e-15   144
  4.088370e-01   1.453682e-13   2.927651e-04   1.168332e-14   464
  4.097211e-01   8.143261e-14   2.328083e-04   2.896825e-15   168
  4.105939e-01   1.404684e-13   2.120376e-04   9.135467e-15   336
  4.121713e-01   1.777874e-13   2.227870e-04   8.843242e-15   414
  4.130606e-01   1.765296e-13   2.319080e-04   6.623731e-15   216
  4.141998e-01   1.986392e-13   5.619580e-09   2.515811e-14   96
  4.146649e-01   1.549535e-13   1.685874e-08   9.780056e-15   384
  4.162944e-01   2.048860e-13   2.314600e-04   9.379505e-15   492
  4.171676e-01   4.787039e-14   2.263480e-04   2.648710e-15   240
  4.181546e-01   3.928525e-14   2.298225e-04   2.563965e-15   312
  4.195176e-01   1.694279e-13   2.297469e-04   1.995972e-14   192
  4.203810e-01   2.291689e-13   2.226525e-04   1.656167e-14   504
  4.215265e-01   1.693322e-13   1.473998e-04   1.395237e-14   408
  4.224284e-01   6.312588e-14   4.515774e-04   6.210704e-15   168
  4.235571e-01   1.784755e-13   2.145032e-04   1.735764e-14   288
  4.245041e-01   1.846766e-13   2.238525e-04   9.974968e-15   288
  4.254743e-01   1.003213e-13   2.251410e-04   5.593522e-15   432
  4.268815e-01   9.742143e-14   2.129084e-04   1.016919e-14   216
  4.276334e-01   4.539312e-14   2.124592e-04   2.252842e-15   360
  4.289721e-01   1.329795e-13   2.073582e-04   9.276803e-15   312
  4.301803e-01   3.801051e-14   0.000000e+00   0.000000e+00   48
  4.308767e-01   1.798813e-13   2.223178e-04   9.659346e-15   432
  4.321240e-01   3.859359e-13   3.708284e-04   3.271993e-14   414
  4.328606e-01   2.761635e-13   1.956255e-08   2.120201e-14   312
  4.342347e-01   1.771435e-13   3.253813e-04   6.564555e-15   528
  4.351620e-01   4.125858e-13   1.707976e-04   5.624035e-14   264
  4.362761e-01   5.700269e-13   2.025191e-04   5.606516e-14   480
  4.377318e-01   6.436864e-13   0.000000e+00   7.441694e-14   288
  4.383604e-01   5.556071e-13   2.176005e-04   4.056702e-14   168
  4.395105e-01   1.885062e-13   3.444610e-04   1.172809e-14   504
  4.408036e-01   1.734223e-13   7.492773e-09   1.461949e-15   144
  4.416171e-01   1.661848e-13   2.212265e-04   1.183966e-14   464
  4.428396e-01   9.164920e-14   3.246624e-04   7.952792e-15   432
  4.434197e-01   6.947897e-14   5.619580e-09   8.183803e-15   192
  4.449189e-01   9.229603e-14   2.406833e-04   6.634636e-15   396
  4.458042e-01   1.191728e-13   2.162000e-04   7.986895e-15   288
  4.466990e-01   1.121099e-13   2.135686e-04   5.433067e-15   336
  4.481283e-01   7.606354e-14   1.352359e-04   5.817369e-15   432
  4.490354e-01   1.245855e-13   3.505126e-04   5.871794e-15   360
  4.500539e-01   7.957945e-14   2.073334e-04   6.064719e-15   384
  4.515004e-01   5.371309e-13   1.830116e-04   2.604967e-14   198
  4.521974e-01   4.708416e-13   2.080246e-04   4.166460e-14   552
  4.534970e-01   9.386669e-13   2.912202e-04   9.600196e-14   432
  4.545821e-01   4.884785e-14   0.000000e+00   2.616590e-15   168
  4.554927e-01   2.384274e-13   3.610065e-04   1.955496e-14   480
  4.566974e-01   3.545189e-14   0.000000e+00   2.384838e-15   120
  4.572396e-01   1.967912e-13   2.948545e-04   1.598674e-14   336
  4.585628e-01   1.627119e-13   2.080152e-04   7.907282e-15   672
  4.598711e-01   1.821416e-13   3.025866e-04   9.756640e-15   528
  4.604805e-01   6.508973e-14   9.082613e-09   3.282581e-15   168
  4.618883e-01   2.870480e-14   3.375333e-04   1.971648e-15   456
  4.627474e-01   1.130035e-13   2.061344e-04   1.138173e-14   168
  4.636392e-01   2.812946e-13   2.057643e-04   1.215899e-14   504
  4.651216e-01   1.467036e-13   2.647872e-04   1.129526e-14   336
  4.660180e-01   2.096821e-13   1.908802e-04   1.272282e-14   312
  4.670124e-01   2.602779e-13   1.865029e-04   1.863781e-14   504
  4.683210e-01   2.277778e-13   1.294009e-04   1.609859e-14   432
  4.689362e-01   9.454165e-14   1.999672e-04   5.393752e-15   312
  4.702151e-01   5.627016e-14   2.049761e-04   2.879286e-15   384
  4.715504e-01   2.089514e-11   1.741510e-04   3.887160e-12   126
  4.723748e-01   7.380580e-13   3.057676e-04   1.094410e-13   492
  4.734278e-01   4.894294e-13   1.958445e-04   5.926813e-14   528
  4.747438e-01   6.176801e-13   1.989360e-04   7.695156e-14   480
  4.755596e-01   3.704067e-13   2.748289e-04   4.470803e-14   432
  4.767402e-01   4.826151e-14   2.161166e-04   3.771732e-15   440
  4.781114e-01   2.076441e-13   1.074739e-04   1.183766e-14   312
  4.786259e-01   9.226005e-14   1.610586e-04   6.470202e-15   480
  4.796813e-01   1.763013e-13   3.153497e-04   1.239060e-14   408
  4.812233e-01   1.283736e-13   1.888588e-04   9.613726e-15   360
  4.818747e-01   1.358522e-13   1.822418e-04   9.024784e-15   408
  4.830820e-01   5.739311e-14   1.854542e-04   4.359683e-15   456
  4.844414e-01   5.381269e-14   1.772485e-04   2.819577e-15   264
  4.851959e-01   6.888172e-14   1.923591e-04   3.208185e-15   384
  4.862943e-01   9.322646e-14   3.238501e-04   4.131466e-15   672
  4.875640e-01   1.092527e-13   1.937042e-04   5.852273e-15   240
  4.882967e-01   1.014285e-13   1.965613e-04   6.853119e-15   264
  4.893308e-01   1.364022e-13   2.424259e-04   5.475917e-15   624
  4.908739e-01   2.704683e-11   0.000000e+00   1.084194e-11   150
  4.914232e-01   1.691321e-11   2.716574e-04   2.566674e-12   600
  4.925819e-01   4.139770e-13   1.874909e-04   5.951483e-14   672
  4.938939e-01   1.887221e-13   1.763484e-04   2.398198e-14   336
  4.946248e-01   7.335774e-13   1.918157e-04   7.825874e-14   408
  4.957926e-01   1.291519e-13   1.913639e-04   8.994884e-15   408
  4.970915e-01   2.153090e-13   9.676385e-05   1.461105e-14   360
  4.978921e-01   1.857906e-13   3.552857e-04   1.712977e-14   456
  4.988592e-01   1.646295e-13   1.932065e-04   1.455712e-14   384
  5.000902e-01   7.534953e-14   1.783541e-04   3.855073e-15   348
  5.007554e-01   2.188460e-13   2.198754e-04   1.241206e-14   576
  5.020050e-01   1.282642e-13   1.810385e-04   9.565606e-15   504
  5.032833e-01   5.121325e-14   2.553443e-04   4.851407e-15   432
  5.043991e-01   7.264484e-14   3.473946e-04   3.676780e-15   576
  5.051948e-01   1.064579e-13   0.000000e+00   7.062797e-15   264
  5.064571e-01   1.206951e-13   2.764393e-04   4.192960e-15   768
  5.075549e-01   2.570578e-14   3.721752e-04   1.838046e-15   240
  5.084277e-01   4.972633e-14   3.282233e-04   5.311788e-15   192
  5.096990e-01   6.145669e-14   2.416124e-04   4.241537e-15   504
  5.106418e-01   1.375825e-11   3.255818e-04   2.650590e-12   590
  5.115460e-01   5.870119e-12   3.647966e-04   1.108876e-12   384
  5.126798e-01   1.425443e-13   3.048625e-04   4.502467e-15   504
  5.140486e-01   7.128817e-13   2.933830e-04   5.973751e-14   648
  5.153764e-01   2.474098e-13   7.967896e-05   1.759193e-14   504
  5.159117e-01   1.589248e-13   1.817627e-04   7.719485e-15   312
  5.168569e-01   1.315810e-13   2.618753e-04   5.212481e-15   576
  5.181545e-01   1.121480e-13   1.822405e-04   8.261898e-15   240
  5.189109e-01   7.193936e-14   1.841453e-04   3.123413e-15   552
  5.199816e-01   1.484108e-13   1.729082e-04   7.390744e-15   600
  5.215067e-01   8.231570e-14   2.111937e-04   3.919447e-15   600
  5.224237e-01   9.450876e-14   3.382099e-04   7.808301e-15   312
  5.233368e-01   1.992156e-13   2.945474e-04   1.350771e-14   480
  5.244775e-01   7.827376e-14   1.837693e-04   4.497435e-15   576
  5.254818e-01   8.454561e-14   2.959085e-04   5.523000e-15   408
  5.263729e-01   7.948586e-14   3.451909e-04   2.952328e-15   216
  5.275243e-01   9.679999e-14   2.643774e-04   5.945240e-15   516
  5.287578e-01   1.328898e-13   2.522429e-04   5.719440e-15   744
  5.300304e-01   5.107855e-13   1.684760e-04   1.476868e-13   462
  5.307494e-01   5.181197e-13   1.712315e-04   8.358652e-14   432
  5.318647e-01   5.228076e-13   1.588547e-04   5.076782e-14   648
  5.331761e-01   3.902187e-13   2.324340e-04   4.893482e-14   528
  5.342295e-01   2.465348e-13   2.799086e-04   2.048448e-14   600
  5.352820e-01   1.022444e-13   3.528915e-04   7.444447e-15   240
  5.363014e-01   1.201316e-13   2.703115e-04   9.613436e-15   720
  5.374863e-01   1.499599e-13   2.138653e-04   6.208327e-15   720
  5.387997e-01   6.047607e-14   0.000000e+00   4.703023e-15   144
  5.394909e-01   1.169454e-13   2.757364e-04   4.165098e-15   720
