# power spectrum of chi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.323239e-01   3.818744e-12   2.809790e-09   0.000000e+00   48
  2.331522e-01   4.793297e-12   0.000000e+00   8.085225e-14   96
  2.339775e-01   4.948294e-11   0.000000e+00   0.000000e+00   48
  2.356194e-01   2.176553e-11   3.178914e-09   1.483458e-14   30
  2.364362e-01   1.300486e-11   2.809790e-09   1.030029e-12   96
  2.374123e-01   9.577640e-12   3.244455e-04   1.683685e-13   240
  2.386674e-01   6.937977e-11   3.500299e-04   7.182739e-12   32
  2.396752e-01   4.906600e-11   0.000000e+00   4.014618e-13   168
  2.404781e-01   5.979302e-12   0.000000e+00   1.375507e-13   120
  2.420760e-01   6.044276e-12   5.923557e-09   1.542758e-13   72
  2.428710e-01   2.492916e-11   3.746387e-09   1.392077e-13   144
  2.436634e-01   3.921474e-12   0.000000e+00   5.124290e-13   96
  2.444532e-01   2.425802e-11   0.000000e+00   1.782684e-13   96
  2.460253e-01   2.513290e-12   4.588368e-09   5.026268e-13   72
  2.468075e-01   3.625873e-12   3.973643e-09   5.871382e-13   96
  2.483647e-01   2.704415e-12   0.000000e+00   6.342346e-21   24
  2.491396e-01   7.539607e-12   0.000000e+00   1.298237e-13   192
  2.500522e-01   3.513930e-11   2.970416e-04   1.392204e-12   132
  2.514501e-01   2.980710e-11   0.000000e+00   1.101417e-12   96
  2.522156e-01   3.769355e-12   0.000000e+00   3.403107e-13   96
  2.529787e-01   3.172075e-11   3.178914e-09   1.059175e-12   120
  2.544981e-01   3.887763e-12   0.000000e+00   0.000000e+00   48
  2.557435e-01   5.913958e-12   3.599905e-04   5.815301e-14   222
  2.567603e-01   8.818186e-13   0.000000e+00   1.478751e-13   120
  2.575100e-01   1.494246e-11   4.866699e-09   0.000000e+00   24
  2.586015e-01   2.492100e-12   3.715625e-04   9.120362e-14   312
  2.609797e-01   2.905875e-11   3.483547e-04   9.638789e-13   72
  2.619630e-01   1.356983e-12   2.809790e-09   1.617373e-13   96
  2.629726e-01   9.075971e-12   3.547511e-04   5.275676e-13   192
  2.641613e-01   1.229140e-11   4.495664e-09   2.140013e-13   120
  2.648900e-01   1.103676e-12   0.000000e+00   1.396873e-13   144
  2.663415e-01   3.781006e-12   0.000000e+00   1.121179e-21   48
  2.673732e-01   3.336186e-12   3.567146e-04   1.502397e-13   336
  2.685040e-01   9.197668e-13   0.000000e+00   8.294361e-16   48
  2.699360e-01   3.289788e-12   0.000000e+00   2.624618e-13   192
  2.706492e-01   1.329766e-11   0.000000e+00   4.394106e-20   48
  2.726764e-01   5.567194e-12   2.476067e-04   5.983085e-13   56
  2.736844e-01   4.267740e-12   3.180112e-04   9.088448e-14   336
  2.748894e-01   2.356184e-12   3.532127e-09   4.081045e-14   54
  2.759390e-01   3.472777e-12   3.492904e-04   3.046327e-13   240
  2.781181e-01   2.131524e-12   3.344484e-04   1.706658e-13   228
  2.790651e-01   4.848291e-12   3.746387e-09   7.524129e-14   72
  2.799844e-01   2.784818e-12   3.244231e-04   4.217517e-13   144
  2.811298e-01   2.410409e-12   0.000000e+00   1.454114e-13   96
  2.818146e-01   2.598526e-12   4.495664e-09   1.285148e-13   240
  2.831793e-01   3.647044e-13   3.973643e-09   1.401474e-22   24
  2.840530e-01   3.322337e-12   3.064151e-04   2.789790e-13   336
  2.852142e-01   6.499161e-12   0.000000e+00   3.556407e-13   72
  2.862741e-01   2.976110e-12   3.332831e-04   4.171091e-14   168
  2.872346e-01   1.625949e-12   0.000000e+00   2.724708e-14   72
  2.885737e-01   2.403327e-12   0.000000e+00   2.315001e-13   96
  2.896108e-01   2.885611e-12   3.307829e-04   6.794274e-14   216
  2.905708e-01   1.609178e-12   3.973643e-09   4.677156e-14   96
  2.918946e-01   2.642865e-12   0.000000e+00   9.074333e-14   192
  2.925542e-01   1.963705e-12   3.746387e-09   3.185927e-14   144
  2.938691e-01   3.555282e-12   0.000000e+00   8.969431e-21   48
  2.947794e-01   2.956799e-12   3.189136e-04   2.996510e-13   246
  2.960164e-01   4.181141e-12   2.940434e-04   3.512403e-13   168
  2.971308e-01   2.835661e-12   5.506041e-09   2.236671e-13   120
  2.977788e-01   2.535315e-12   0.000000e+00   9.663001e-14   240
  2.990707e-01   1.676454e-12   3.973643e-09   0.000000e+00   24
  3.001001e-01   2.808360e-12   3.147475e-04   1.712920e-13   360
  3.013820e-01   1.461491e-12   3.134082e-04   2.743280e-14   120
  3.022763e-01   3.242028e-12   0.000000e+00   5.566558e-13   144
  3.029133e-01   1.733032e-12   0.000000e+00   7.604485e-15   96
  3.048165e-01   1.439233e-12   0.000000e+00   1.247665e-13   144
  3.054482e-01   1.383323e-12   0.000000e+00   1.048967e-13   132
  3.063360e-01   2.735145e-12   3.093292e-04   3.102292e-13   176
  3.076248e-01   3.875391e-12   3.123602e-04   1.114580e-13   312
  3.092116e-01   1.963197e-12   0.000000e+00   2.189347e-13   96
  3.098343e-01   4.439030e-12   0.000000e+00   5.018173e-14   144
  3.107899e-01   2.575281e-12   3.092271e-04   1.398509e-13   312
  3.123131e-01   4.348487e-13   0.000000e+00   0.000000e+00   48
  3.129297e-01   6.040992e-13   3.973643e-09   1.646339e-14   192
  3.141593e-01   7.616145e-14   0.000000e+00   6.267581e-22   6
  3.149762e-01   1.849076e-12   2.884066e-04   1.399396e-13   288
  3.162994e-01   1.914566e-12   3.047203e-04   1.678591e-13   192
  3.172124e-01   1.400651e-12   9.345130e-09   2.472498e-13   216
  3.178195e-01   7.741906e-12   0.000000e+00   7.738402e-14   72
  3.193321e-01   2.877158e-12   3.018264e-04   3.410247e-14   192
  3.203366e-01   3.867606e-12   2.241224e-04   2.201222e-13   288
  3.214381e-01   6.589915e-13   0.000000e+00   0.000000e+00   24
  3.222890e-01   2.373234e-12   2.952626e-04   2.055203e-13   456
  3.238280e-01   2.173027e-12   5.619580e-09   1.672659e-14   48
  3.247789e-01   1.910547e-12   2.908218e-04   1.301894e-13   240
  3.258718e-01   1.615346e-12   2.939082e-04   1.869374e-13   216
  3.267908e-01   1.797756e-12   0.000000e+00   2.300538e-13   72
  3.273801e-01   1.433739e-12   1.015467e-08   5.521344e-14   168
  3.290441e-01   3.635150e-12   2.184577e-04   1.298564e-13   288
  3.299773e-01   2.023869e-12   2.890570e-04   6.216745e-14   168
  3.314762e-01   3.138654e-12   0.000000e+00   8.763115e-14   192
  3.320572e-01   1.818916e-12   3.746387e-09   9.338746e-14   144
  3.332162e-01   2.764081e-12   0.000000e+00   1.687698e-14   36
  3.341991e-01   2.580150e-12   2.639705e-04   3.784122e-14   342
  3.351389e-01   2.963872e-12   2.710657e-04   1.930931e-13   144
  3.363470e-01   1.756594e-12   2.842800e-04   6.728480e-14   384
  3.378125e-01   1.564337e-12   7.786718e-09   3.836794e-14   120
  3.385379e-01   1.736290e-12   2.534951e-04   6.894127e-14   264
  3.395201e-01   1.935170e-12   1.256576e-08   9.595031e-14   192
  3.404451e-01   3.666325e-12   2.731894e-04   3.967595e-13   152
  3.412191e-01   2.070355e-12   7.492773e-09   4.948915e-14   144
  3.428472e-01   3.528527e-12   1.768108e-04   1.191799e-13   216
  3.436008e-01   1.541878e-12   2.362665e-04   2.829718e-14   312
  3.449274e-01   6.189242e-13   2.738281e-04   2.358084e-14   240
  3.457090e-01   1.695151e-12   3.973643e-09   1.412722e-13   96
  3.471927e-01   5.823445e-12   2.617995e-04   1.737164e-13   144
  3.481071e-01   2.172290e-12   2.573258e-04   9.205558e-14   456
  3.495904e-01   1.853850e-12   0.000000e+00   3.998000e-15   120
  3.501414e-01   1.105239e-12   0.000000e+00   2.615843e-14   144
  3.512407e-01   2.258206e-12   0.000000e+00   0.000000e+00   24
  3.519456e-01   1.541677e-12   2.473498e-04   1.412545e-14   336
  3.531645e-01   1.259010e-12   2.727931e-04   2.367180e-14   198
  3.543067e-01   1.531191e-12   2.652756e-04   8.790977e-14   432
  3.556041e-01   4.822937e-13   0.000000e+00   4.814134e-14   48
  3.562810e-01   1.365951e-12   2.341925e-04   5.581984e-14   384
  3.574963e-01   1.337374e-12   2.696052e-04   2.578550e-14   144
  3.585975e-01   6.808350e-13   2.676825e-04   4.097675e-14   264
  3.599147e-01   3.404251e-13   0.000000e+00   0.000000e+00   48
  3.607984e-01   2.319711e-12   2.545223e-04   1.286689e-13   276
  3.616510e-01   1.711769e-12   2.307176e-04   6.081273e-14   192
  3.627906e-01   1.073349e-12   2.592759e-04   2.469247e-14   552
  3.641741e-01   7.980849e-13   8.991328e-09   3.815416e-14   120
  3.649965e-01   1.079403e-12   2.624511e-04   7.126867e-14   216
  3.657587e-01   9.641801e-13   4.495664e-09   4.102576e-14   120
  3.671201e-01   1.032186e-12   2.584500e-04   6.287944e-14   408
  3.683844e-01   1.065893e-12   5.619580e-09   0.000000e+00   24
  3.691684e-01   1.491249e-12   2.610810e-04   5.835977e-14   384
  3.702633e-01   9.348132e-13   2.550855e-04   7.930723e-14   240
  3.712141e-01   7.265540e-13   2.569535e-04   6.347589e-14   168
  3.725471e-01   6.436213e-13   6.357829e-09   4.542037e-14   120
  3.734064e-01   5.698508e-13   2.678605e-04   3.726880e-14   350
  3.748037e-01   1.511415e-12   4.409502e-04   4.520229e-14   384
  3.756388e-01   1.055082e-12   0.000000e+00   1.339273e-13   144
  3.771752e-01   8.011863e-13   1.059638e-08   1.880754e-14   288
  3.779773e-01   9.200597e-13   2.524053e-04   2.134181e-14   336
  3.790686e-01   1.597028e-12   2.297941e-04   1.291558e-13   168
  3.797219e-01   8.877252e-13   4.541306e-09   5.589728e-14   336
  3.810732e-01   7.793322e-13   2.385126e-04   5.338550e-14   288
  3.818848e-01   1.041668e-12   2.247398e-04   4.029909e-14   264
  3.832590e-01   9.943945e-13   0.000000e+00   3.081273e-14   240
  3.837616e-01   8.009806e-13   7.947286e-09   5.241555e-15   96
  3.855656e-01   1.489144e-12   3.056310e-04   2.166398e-14   360
  3.864075e-01   2.079443e-12   2.253025e-04   1.233605e-13   168
  3.874713e-01   1.235804e-12   2.456032e-04   2.658672e-14   456
  3.887523e-01   2.164033e-12   7.064254e-09   2.445201e-13   108
  3.894728e-01   1.362002e-12   2.464311e-04   2.564934e-14   264
  3.903716e-01   9.093415e-13   2.198567e-04   4.328448e-14   264
  3.916025e-01   8.125355e-13   2.074668e-04   4.740545e-14   312
  3.931351e-01   1.216113e-12   1.541705e-04   3.566262e-14   270
  3.937775e-01   1.489842e-12   1.957388e-04   8.998077e-14   240
  3.949323e-01   1.965860e-12   2.421536e-04   4.606143e-14   384
  3.956334e-01   8.788640e-13   0.000000e+00   5.319719e-15   192
  3.969952e-01   2.159318e-12   1.942960e-04   1.767350e-14   240
  3.977852e-01   1.431604e-12   2.397927e-04   2.754388e-14   336
  3.992708e-01   1.655653e-12   2.413972e-04   3.658893e-14   480
  4.004761e-01   4.522486e-12   0.000000e+00   2.401788e-13   72
  4.011493e-01   1.644832e-12   2.353842e-04   2.878732e-14   240
  4.020650e-01   1.619118e-12   2.212289e-04   7.573041e-14   312
  4.031147e-01   7.941925e-13   2.390954e-04   2.882090e-14   240
  4.047009e-01   1.411753e-12   1.816506e-04   4.012652e-14   408
  4.053288e-01   1.631328e-12   1.663482e-04   8.012306e-15   336
  4.065560e-01   1.272310e-12   2.112212e-04   2.737987e-14   264
  4.071591e-01   1.327963e-12   0.000000e+00   2.906478e-14   144
  4.088370e-01   1.949713e-12   2.927651e-04   2.399969e-14   464
  4.097211e-01   2.718927e-12   2.328083e-04   3.128433e-14   168
  4.105939e-01   1.439507e-12   2.120376e-04   2.530705e-14   336
  4.121713e-01   1.383354e-12   2.227870e-04   3.114310e-14   414
  4.130606e-01   2.834173e-12   2.319080e-04   1.814190e-14   216
  4.141998e-01   8.994354e-14   5.619580e-09   1.302599e-14   96
  4.146649e-01   1.228226e-12   1.685874e-08   5.469531e-14   384
  4.162944e-01   1.730141e-12   2.314600e-04   4.810890e-14   492
  4.171676e-01   1.342599e-12   2.263480e-04   2.153688e-13   240
  4.181546e-01   7.081804e-13   2.298225e-04   2.796557e-14   312
  4.195176e-01   1.447867e-12   2.297469e-04   7.801895e-14   192
  4.203810e-01   1.772968e-12   2.226525e-04   3.421412e-14   504
  4.215265e-01   8.296210e-13   1.473998e-04   1.916555e-14   408
  4.224284e-01   2.369468e-12   4.515774e-04   1.233180e-14   168
  4.235571e-01   4.171120e-13   2.145032e-04   1.515545e-14   288
  4.245041e-01   5.520367e-13   2.238525e-04   1.470561e-14   288
  4.254743e-01   1.336921e-12   2.251410e-04   1.542320e-14   432
  4.268815e-01   6.742192e-13   2.129084e-04   9.699895e-15   216
  4.276334e-01   1.260270e-12   2.124592e-04   1.697627e-14   360
  4.289721e-01   7.100005e-13   2.073582e-04   1.489054e-14   312
  4.301803e-01   2.087625e-13   0.000000e+00   0.000000e+00   48
  4.308767e-01   1.184097e-12   2.223178e-04   1.168209e-14   432
  4.321240e-01   1.049151e-12   3.708284e-04   1.143183e-13   414
  4.328606e-01   4.277299e-13   1.956255e-08   1.711076e-14   312
  4.342347e-01   9.649016e-13   3.253813e-04   6.177452e-14   528
  4.351620e-01   7.688083e-13   1.707976e-04   9.309576e-14   264
  4.362761e-01   6.321605e-13   2.025191e-04   2.969629e-14   480
  4.377318e-01   9.790766e-13   0.000000e+00   1.752740e-14   288
  4.383604e-01   3.686425e-13   2.176005e-04   1.412249e-14   168
  4.395105e-01   6.974763e-13   3.444610e-04   4.062107e-14   504
  4.408036e-01   1.104879e-12   7.492773e-09   1.116551e-13   144
  4.416171e-01   7.046530e-13   2.212265e-04   1.701526e-14   464
  4.428396e-01   8.217265e-13   3.246624e-04   7.835985e-14   432
  4.434197e-01   4.296236e-13   5.619580e-09   1.661624e-14   192
  4.449189e-01   1.171059e-12   2.406833e-04   1.706805e-13   396
  4.458042e-01   1.158669e-12   2.162000e-04   1.533100e-13   288
  4.466990e-01   1.040922e-12   2.135686e-04   6.169596e-14   336
  4.481283e-01   6.091263e-13   1.352359e-04   2.525602e-14   432
  4.490354e-01   8.320186e-13   3.505126e-04   2.437261e-14   360
  4.500539e-01   4.872562e-13   2.073334e-04   3.632584e-15   384
  4.515004e-01   1.381496e-12   1.830116e-04   6.149022e-14   198
  4.521974e-01   6.572709e-13   2.080246e-04   1.804740e-14   552
  4.534970e-01   5.275993e-13   2.912202e-04   1.278169e-14   432
  4.545821e-01   3.841742e-13   0.000000e+00   1.291073e-14   168
  4.554927e-01   9.885829e-13   3.610065e-04   1.824607e-14   480
  4.566974e-01   6.808959e-13   0.000000e+00   3.650377e-15   120
  4.572396e-01   6.445201e-13   2.948545e-04   3.197471e-14   336
  4.585628e-01   6.798452e-13   2.080152e-04   3.305459e-14   672
  4.598711e-01   8.844146e-13   3.025866e-04   4.457345e-14   528
  4.604805e-01   1.134277e-12   9.082613e-09   1.658623e-14   168
  4.618883e-01   1.030192e-12   3.375333e-04   4.719602e-14   456
  4.627474e-01   6.915036e-13   2.061344e-04   3.270148e-14   168
  4.636392e-01   7.231218e-13   2.057643e-04   7.921390e-14   504
  4.651216e-01   2.125449e-12   2.647872e-04   6.953186e-14   336
  4.660180e-01   9.814325e-13   1.908802e-04   5.972104e-14   312
  4.670124e-01   6.401699e-13   1.865029e-04   2.791152e-14   504
  4.683210e-01   6.670039e-13   1.294009e-04   1.721652e-14   432
  4.689362e-01   1.031942e-12   1.999672e-04   7.956017e-15   312
  4.702151e-01   6.281667e-13   2.049761e-04   1.320330e-14   384
  4.715504e-01   7.622421e-13   1.741510e-04   1.224129e-14   126
  4.723748e-01   1.508287e-12   3.057676e-04   1.906228e-13   492
  4.734278e-01   1.162729e-12   1.958445e-04   6.464032e-14   528
  4.747438e-01   1.083096e-12   1.989360e-04   8.118365e-14   480
  4.755596e-01   5.724445e-13   2.748289e-04   2.309280e-14   432
  4.767402e-01   6.296819e-13   2.161166e-04   1.811870e-14   440
  4.781114e-01   4.084623e-13   1.074739e-04   6.392779e-15   312
  4.786259e-01   8.959009e-13   1.610586e-04   1.315586e-14   480
  4.796813e-01   1.085896e-12   3.153497e-04   3.602071e-14   408
  4.812233e-01   5.056551e-13   1.888588e-04   4.314945e-14   360
  4.818747e-01   6.776891e-13   1.822418e-04   2.223694e-14   408
  4.830820e-01   7.871585e-13   1.854542e-04   3.674934e-14   456
  4.844414e-01   7.295995e-13   1.772485e-04   6.467092e-15   264
  4.851959e-01   4.174949e-13   1.923591e-04   4.077580e-14   384
  4.862943e-01   8.659008e-13   3.238501e-04   1.412508e-14   672
  4.875640e-01   1.549435e-12   1.937042e-04   1.999878e-13   240
  4.882967e-01   4.050652e-13   1.965613e-04   1.761551e-14   264
  4.893308e-01   5.445825e-13   2.424259e-04   4.981742e-14   624
  4.908739e-01   4.306910e-13   0.000000e+00   2.704035e-14   150
  4.914232e-01   5.552350e-13   2.716574e-04   8.283681e-15   600
  4.925819e-01   5.789341e-13   1.874909e-04   8.155556e-15   672
  4.938939e-01   7.211973e-13   1.763484e-04   4.423537e-14   336
  4.946248e-01   4.424821e-13   1.918157e-04   3.782245e-14   408
  4.957926e-01   4.736958e-13   1.913639e-04   9.298461e-15   408
  4.970915e-01   4.286281e-13   9.676385e-05   2.102553e-14   360
  4.978921e-01   4.338154e-13   3.552857e-04   2.064366e-14   456
  4.988592e-01   6.928727e-13   1.932065e-04   3.824296e-14   384
  5.000902e-01   6.902705e-13   1.783541e-04   1.355161e-13   348
  5.007554e-01   6.510813e-13   2.198754e-04   8.503019e-14   576
  5.020050e-01   4.619183e-13   1.810385e-04   3.143997e-14   504
  5.032833e-01   6.128059e-13   2.553443e-04   2.334226e-14   432
  5.043991e-01   6.591883e-13   3.473946e-04   2.939539e-14   576
  5.051948e-01   1.578135e-13   0.000000e+00   8.695416e-15   264
  5.064571e-01   5.779540e-13   2.764393e-04   3.219475e-14   768
  5.075549e-01   5.231425e-13   3.721752e-04   1.183953e-15   240
  5.084277e-01   6.491164e-13   3.282233e-04   9.392914e-15   192
  5.096990e-01   3.543745e-13   2.416124e-04   1.734935e-14   504
  5.106418e-01   5.752103e-13   3.255818e-04   1.252825e-14   590
  5.115460e-01   3.030974e-13   3.647966e-04   8.729719e-15   384
  5.126798e-01   4.172679e-13   3.048625e-04   8.309584e-15   504
  5.140486e-01   5.842131e-13   2.933830e-04   2.707080e-14   648
  5.153764e-01   4.430874e-13   7.967896e-05   2.373569e-14   504
  5.159117e-01   4.060455e-13   1.817627e-04   2.144593e-14   312
  5.168569e-01   2.266806e-13   2.618753e-04   6.389179e-15   576
  5.181545e-01   1.068502e-12   1.822405e-04   6.870615e-14   240
  5.189109e-01   5.576371e-13   1.841453e-04   6.194773e-15   552
  5.199816e-01   5.843855e-13   1.729082e-04   2.304455e-14   600
  5.215067e-01   5.488921e-13   2.111937e-04   1.898246e-14   600
  5.224237e-01   4.935013e-13   3.382099e-04   1.173279e-14   312
  5.233368e-01   6.298235e-13   2.945474e-04   1.556773e-14   480
  5.244775e-01   5.937416e-13   1.837693e-04   9.138781e-15   576
  5.254818e-01   6.558453e-13   2.959085e-04   3.153165e-14   408
  5.263729e-01   4.517324e-13   3.451909e-04   1.226781e-14   216
  5.275243e-01   6.857100e-13   2.643774e-04   2.620969e-14   516
  5.287578e-01   5.328781e-13   2.522429e-04   2.623901e-14   744
  5.300304e-01   5.244111e-13   1.684760e-04   1.652652e-14   462
  5.307494e-01   5.438844e-13   1.712315e-04   2.033915e-14   432
  5.318647e-01   6.762632e-13   1.588547e-04   1.826863e-14   648
  5.331761e-01   4.585308e-13   2.324340e-04   9.600361e-15   528
  5.342295e-01   8.378217e-13   2.799086e-04   9.213165e-15   600
  5.352820e-01   7.041389e-13   3.528915e-04   9.707246e-15   240
  5.363014e-01   4.797883e-13   2.703115e-04   9.154570e-15   720
  5.374863e-01   6.614161e-13   2.138653e-04   2.233522e-14   720
  5.387997e-01   4.358353e-13   0.000000e+00   1.672773e-14   144
  5.394909e-01   6.187433e-13   2.757364e-04   1.423508e-14   720
