# power spectrum of phi
# redshift z=50.520088
# k              Pk             sigma(k)       sigma(Pk)      count
  3.258718e-01   5.864744e-12   2.939082e-04   1.817660e-13   216
  3.267908e-01   5.110144e-12   0.000000e+00   2.950536e-13   72
  3.273801e-01   4.463818e-12   1.015467e-08   1.660067e-13   168
  3.290441e-01   1.228310e-12   2.184577e-04   5.423557e-14   288
  3.299773e-01   1.504919e-12   2.890570e-04   8.486303e-14   168
  3.314762e-01   2.964648e-13   0.000000e+00   1.886782e-14   192
  3.320572e-01   5.271292e-13   3.746387e-09   3.074300e-14   144
  3.332162e-01   1.328694e-12   0.000000e+00   8.045215e-14   36
  3.341991e-01   6.603234e-13   2.639705e-04   3.107356e-14   342
  3.351389e-01   9.718991e-13   2.710657e-04   7.408219e-14   144
  3.363470e-01   2.402195e-12   2.842800e-04   7.165276e-14   384
  3.378125e-01   4.012744e-12   7.786718e-09   1.207172e-13   120
  3.385379e-01   4.633999e-12   2.534951e-04   1.382214e-13   264
  3.395201e-01   3.985457e-12   1.256576e-08   9.906033e-14   192
  3.404451e-01   6.334696e-12   2.731894e-04   1.539218e-13   152
  3.412191e-01   6.803823e-12   7.492773e-09   2.357601e-13   144
  3.428472e-01   6.626756e-12   1.768108e-04   1.521869e-13   216
  3.436008e-01   6.515232e-12   2.362665e-04   1.504644e-13   312
  3.449274e-01   7.005051e-12   2.738281e-04   1.479336e-13   240
  3.457090e-01   4.507649e-12   3.973643e-09   1.690193e-13   96
  3.471927e-01   6.110183e-12   2.617995e-04   1.558715e-13   144
  3.481071e-01   3.612176e-12   2.573258e-04   8.176759e-14   456
  3.495904e-01   3.032385e-12   0.000000e+00   1.338065e-13   120
  3.501414e-01   2.086448e-12   0.000000e+00   1.066214e-13   144
  3.512407e-01   2.689987e-12   0.000000e+00   1.553500e-13   24
  3.519456e-01   1.248694e-12   2.473498e-04   6.135929e-14   336
  3.531645e-01   4.211797e-13   2.727931e-04   3.402291e-14   198
  3.543067e-01   3.688634e-13   2.652756e-04   2.195426e-14   432
  3.556041e-01   4.590004e-13   0.000000e+00   7.324007e-14   48
  3.562810e-01   5.988113e-13   2.341925e-04   2.869070e-14   384
  3.574963e-01   1.577525e-12   2.696052e-04   7.609789e-14   144
  3.585975e-01   1.765863e-12   2.676825e-04   7.524598e-14   264
  3.599147e-01   1.005709e-12   0.000000e+00   5.396559e-14   48
  3.607984e-01   3.295401e-12   2.545223e-04   9.903520e-14   276
  3.616510e-01   3.844600e-12   2.307176e-04   9.539881e-14   192
  3.627906e-01   4.310329e-12   2.592759e-04   7.077966e-14   552
  3.641741e-01   4.468055e-12   8.991328e-09   1.848300e-13   120
  3.649965e-01   4.800342e-12   2.624511e-04   8.572312e-14   216
  3.657587e-01   5.031050e-12   4.495664e-09   1.210468e-13   120
  3.671201e-01   5.048675e-12   2.584500e-04   1.086582e-13   408
  3.683844e-01   5.103906e-12   5.619580e-09   2.481388e-13   24
  3.691684e-01   4.227700e-12   2.610810e-04   6.951247e-14   384
  3.702633e-01   2.535689e-12   2.550855e-04   6.478771e-14   240
  3.712141e-01   1.972839e-12   2.569535e-04   1.050552e-13   168
  3.725471e-01   1.300629e-12   6.357829e-09   8.302078e-14   120
  3.734064e-01   1.205368e-12   2.678605e-04   4.671610e-14   350
  3.748037e-01   6.395653e-13   4.409502e-04   3.479160e-14   384
  3.756388e-01   5.863020e-13   0.000000e+00   5.941069e-14   144
  3.771752e-01   3.768345e-13   1.059638e-08   2.747301e-14   288
  3.779773e-01   3.082193e-13   2.524053e-04   1.530552e-14   336
  3.790686e-01   5.928900e-13   2.297941e-04   3.402317e-14   168
  3.797219e-01   8.020075e-13   4.541306e-09   3.282990e-14   336
  3.810732e-01   1.422833e-12   2.385126e-04   4.678629e-14   288
  3.818848e-01   1.624783e-12   2.247398e-04   6.148347e-14   264
  3.832590e-01   2.706923e-12   0.000000e+00   7.550439e-14   240
  3.837616e-01   3.437438e-12   7.947286e-09   1.355062e-13   96
  3.855656e-01   3.674091e-12   3.056310e-04   7.976532e-14   360
  3.864075e-01   3.665427e-12   2.253025e-04   1.203445e-13   168
  3.874713e-01   3.744495e-12   2.456032e-04   7.143899e-14   456
  3.887523e-01   3.865485e-12   7.064254e-09   1.053402e-13   108
  3.894728e-01   3.880523e-12   2.464311e-04   7.254692e-14   264
  3.903716e-01   3.571786e-12   2.198567e-04   8.206835e-14   264
  3.916025e-01   2.285778e-12   2.074668e-04   5.446667e-14   312
  3.931351e-01   1.426100e-12   1.541705e-04   5.154754e-14   270
  3.937775e-01   2.276057e-12   1.957388e-04   6.988358e-14   240
  3.949323e-01   1.348408e-12   2.421536e-04   5.814189e-14   384
  3.956334e-01   8.466699e-13   0.000000e+00   3.931569e-14   192
  3.969952e-01   4.861375e-13   1.942960e-04   5.494179e-14   240
  3.977852e-01   3.960091e-13   2.397927e-04   2.086533e-14   336
  3.992708e-01   1.791651e-13   2.413972e-04   8.931587e-15   480
  4.004761e-01   7.730595e-13   0.000000e+00   5.815548e-14   72
  4.011493e-01   3.054808e-13   2.353842e-04   1.956826e-14   240
  4.020650e-01   7.029587e-13   2.212289e-04   2.786443e-14   312
  4.031147e-01   1.115766e-12   2.390954e-04   3.644703e-14   240
  4.047009e-01   2.215492e-12   1.816506e-04   5.809768e-14   408
  4.053288e-01   1.883090e-12   1.663482e-04   3.819856e-14   336
  4.065560e-01   2.374736e-12   2.112212e-04   7.891779e-14   264
  4.071591e-01   3.053793e-12   0.000000e+00   6.568101e-14   144
  4.088370e-01   2.765787e-12   2.927651e-04   5.784686e-14   464
  4.097211e-01   3.021331e-12   2.328083e-04   1.027585e-13   168
  4.105939e-01   2.720824e-12   2.120376e-04   5.504878e-14   336
  4.121713e-01   2.662151e-12   2.227870e-04   6.465291e-14   414
  4.130606e-01   2.277279e-12   2.319080e-04   7.499183e-14   216
  4.141998e-01   2.237913e-12   5.619580e-09   6.541054e-14   96
  4.146649e-01   2.189798e-12   1.685874e-08   5.507477e-14   384
  4.162944e-01   1.324835e-12   2.314600e-04   4.821999e-14   492
  4.171676e-01   9.302093e-13   2.263480e-04   4.358523e-14   240
  4.181546e-01   5.380895e-13   2.298225e-04   2.978018e-14   312
  4.195176e-01   2.246083e-13   2.297469e-04   1.630541e-14   192
  4.203810e-01   1.631620e-13   2.226525e-04   7.383167e-15   504
  4.215265e-01   1.944094e-13   1.473998e-04   1.040843e-14   408
  4.224284e-01   3.417803e-13   4.515774e-04   2.817592e-14   168
  4.235571e-01   4.902215e-13   2.145032e-04   2.763993e-14   288
  4.245041e-01   7.125628e-13   2.238525e-04   3.217806e-14   288
  4.254743e-01   1.013159e-12   2.251410e-04   3.173866e-14   432
  4.268815e-01   1.053100e-12   2.129084e-04   4.837245e-14   216
  4.276334e-01   1.596698e-12   2.124592e-04   3.626139e-14   360
  4.289721e-01   2.322671e-12   2.073582e-04   5.586566e-14   312
  4.301803e-01   3.840849e-13   0.000000e+00   3.175188e-14   48
  4.308767e-01   1.976794e-12   2.223178e-04   4.917081e-14   432
  4.321240e-01   2.655991e-12   3.708284e-04   7.142911e-14   414
  4.328606e-01   2.705475e-12   1.956255e-08   7.491656e-14   312
  4.342347e-01   2.127497e-12   3.253813e-04   5.567111e-14   528
  4.351620e-01   2.171106e-12   1.707976e-04   5.731960e-14   264
  4.362761e-01   1.563637e-12   2.025191e-04   4.649361e-14   480
  4.377318e-01   9.258172e-13   0.000000e+00   4.150295e-14   288
  4.383604e-01   1.210576e-12   2.176005e-04   5.021474e-14   168
  4.395105e-01   5.592364e-13   3.444610e-04   2.569044e-14   504
  4.408036e-01   2.194123e-13   7.492773e-09   1.458443e-14   144
  4.416171e-01   4.777907e-13   2.212265e-04   2.174492e-14   464
  4.428396e-01   1.761840e-13   3.246624e-04   9.589925e-15   432
  4.434197e-01   1.159497e-13   5.619580e-09   1.019365e-14   192
  4.449189e-01   2.434196e-13   2.406833e-04   1.193757e-14   396
  4.458042e-01   6.293065e-13   2.162000e-04   4.384848e-14   288
  4.466990e-01   8.845935e-13   2.135686e-04   3.462773e-14   336
  4.481283e-01   1.106212e-12   1.352359e-04   4.049901e-14   432
  4.490354e-01   1.176024e-12   3.505126e-04   4.834514e-14   360
  4.500539e-01   1.304947e-12   2.073334e-04   4.845168e-14   384
  4.515004e-01   2.042926e-12   1.830116e-04   4.238214e-14   198
  4.521974e-01   1.760386e-12   2.080246e-04   4.364496e-14   552
  4.534970e-01   2.072879e-12   2.912202e-04   6.303683e-14   432
  4.545821e-01   2.096853e-12   0.000000e+00   4.937834e-14   168
  4.554927e-01   1.856817e-12   3.610065e-04   5.608679e-14   480
  4.566974e-01   1.043739e-12   0.000000e+00   5.503621e-14   120
  4.572396e-01   1.262201e-12   2.948545e-04   4.738299e-14   336
  4.585628e-01   1.384363e-12   2.080152e-04   2.672074e-14   672
  4.598711e-01   8.453410e-13   3.025866e-04   3.365036e-14   528
  4.604805e-01   8.454668e-13   9.082613e-09   7.564269e-14   168
  4.618883e-01   3.955146e-13   3.375333e-04   1.744100e-14   456
  4.627474e-01   4.463572e-13   2.061344e-04   2.833290e-14   168
  4.636392e-01   3.052960e-13   2.057643e-04   1.517946e-14   504
  4.651216e-01   1.163768e-13   2.647872e-04   6.343597e-15   336
  4.660180e-01   3.133314e-13   1.908802e-04   2.169851e-14   312
  4.670124e-01   3.691374e-13   1.865029e-04   1.806950e-14   504
  4.683210e-01   4.785347e-13   1.294009e-04   2.098964e-14   432
  4.689362e-01   7.910629e-13   1.999672e-04   3.229983e-14   312
  4.702151e-01   8.961566e-13   2.049761e-04   4.289675e-14   384
  4.715504e-01   5.802726e-13   1.741510e-04   2.898386e-14   126
  4.723748e-01   1.496110e-12   3.057676e-04   4.563220e-14   492
  4.734278e-01   1.304116e-12   1.958445e-04   4.209029e-14   528
  4.747438e-01   1.395189e-12   1.989360e-04   4.221579e-14   480
  4.755596e-01   1.395418e-12   2.748289e-04   6.292303e-14   432
  4.767402e-01   1.592080e-12   2.161166e-04   4.137596e-14   440
  4.781114e-01   1.753059e-12   1.074739e-04   5.361268e-14   312
  4.786259e-01   1.199633e-12   1.610586e-04   3.499337e-14   480
  4.796813e-01   1.305187e-12   3.153497e-04   5.006816e-14   408
  4.812233e-01   7.405260e-13   1.888588e-04   3.615665e-14   360
  4.818747e-01   7.389409e-13   1.822418e-04   3.243145e-14   408
  4.830820e-01   6.831324e-13   1.854542e-04   1.975767e-14   456
  4.844414e-01   3.646010e-13   1.772485e-04   2.174872e-14   264
  4.851959e-01   2.486197e-13   1.923591e-04   1.811644e-14   384
  4.862943e-01   2.690350e-13   3.238501e-04   1.370869e-14   672
  4.875640e-01   5.758117e-13   1.937042e-04   4.955400e-14   240
  4.882967e-01   2.260192e-13   1.965613e-04   1.406434e-14   264
  4.893308e-01   3.488140e-13   2.424259e-04   2.108073e-14   624
  4.908739e-01   5.436810e-13   0.000000e+00   6.614965e-14   150
  4.914232e-01   6.888902e-13   2.716574e-04   3.039080e-14   600
  4.925819e-01   5.430011e-13   1.874909e-04   2.358963e-14   672
  4.938939e-01   7.719346e-13   1.763484e-04   2.671606e-14   336
  4.946248e-01   1.046826e-12   1.918157e-04   3.643465e-14   408
  4.957926e-01   1.252409e-12   1.913639e-04   5.297581e-14   408
  4.970915e-01   1.154252e-12   9.676385e-05   4.039855e-14   360
  4.978921e-01   1.354407e-12   3.552857e-04   4.802145e-14   456
  4.988592e-01   1.128294e-12   1.932065e-04   4.509479e-14   384
  5.000902e-01   1.571131e-12   1.783541e-04   4.948267e-14   348
  5.007554e-01   8.788993e-13   2.198754e-04   2.587346e-14   576
  5.020050e-01   9.783790e-13   1.810385e-04   3.692055e-14   504
  5.032833e-01   4.912627e-13   2.553443e-04   1.780391e-14   432
  5.043991e-01   5.309267e-13   3.473946e-04   1.712850e-14   576
  5.051948e-01   7.279584e-13   0.000000e+00   3.876704e-14   264
  5.064571e-01   3.709055e-13   2.764393e-04   1.535850e-14   768
  5.075549e-01   1.425124e-13   3.721752e-04   9.146447e-15   240
  5.084277e-01   4.975494e-13   3.282233e-04   4.713472e-14   192
  5.096990e-01   1.801089e-13   2.416124e-04   7.037514e-15   504
  5.106418e-01   5.824620e-13   3.255818e-04   4.469219e-14   590
  5.115460e-01   3.566923e-13   3.647966e-04   2.957753e-14   384
  5.126798e-01   2.702754e-13   3.048625e-04   1.281882e-14   504
  5.140486e-01   7.756858e-13   2.933830e-04   2.920369e-14   648
  5.153764e-01   4.708762e-13   7.967896e-05   1.739954e-14   504
  5.159117e-01   1.078944e-12   1.817627e-04   3.837462e-14   312
  5.168569e-01   5.025241e-13   2.618753e-04   1.830922e-14   576
  5.181545e-01   9.560689e-13   1.822405e-04   6.633233e-14   240
  5.189109e-01   8.923834e-13   1.841453e-04   3.411587e-14   552
  5.199816e-01   8.489305e-13   1.729082e-04   2.520381e-14   600
  5.215067e-01   8.542408e-13   2.111937e-04   2.128820e-14   600
  5.224237e-01   9.746441e-13   3.382099e-04   3.199647e-14   312
  5.233368e-01   1.008995e-12   2.945474e-04   3.624581e-14   480
  5.244775e-01   6.144557e-13   1.837693e-04   2.005206e-14   576
  5.254818e-01   5.800611e-13   2.959085e-04   1.795339e-14   408
  5.263729e-01   4.379915e-13   3.451909e-04   1.519198e-14   216
  5.275243e-01   3.341943e-13   2.643774e-04   1.287760e-14   516
  5.287578e-01   2.965447e-13   2.522429e-04   1.233553e-14   744
  5.300304e-01   2.594008e-13   1.684760e-04   1.587557e-14   462
  5.307494e-01   3.464763e-13   1.712315e-04   1.460736e-14   432
  5.318647e-01   2.114897e-13   1.588547e-04   1.209454e-14   648
  5.331761e-01   2.251418e-13   2.324340e-04   1.428405e-14   528
  5.342295e-01   4.051686e-13   2.799086e-04   1.716379e-14   600
  5.352820e-01   4.017137e-13   3.528915e-04   1.516930e-14   240
  5.363014e-01   3.091683e-13   2.703115e-04   9.444463e-15   720
  5.374863e-01   6.236817e-13   2.138653e-04   2.095624e-14   720
  5.387997e-01   1.119000e-12   0.000000e+00   4.159763e-14   144
