# power spectrum of hij
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.144905e-01   1.666818e-18   0.000000e+00   1.977897e-19   48
  1.161620e-01   2.926002e-18   1.404895e-09   0.000000e+00   48
  1.178097e-01   1.448453e-20   1.589457e-09   1.050527e-22   30
  1.194348e-01   8.282872e-18   1.404895e-09   0.000000e+00   24
  1.210380e-01   4.629786e-18   2.961779e-09   8.097378e-19   72
  1.241824e-01   7.451645e-18   0.000000e+00   2.419413e-26   24
  1.257251e-01   1.599817e-18   0.000000e+00   1.656915e-19   96
  1.272490e-01   6.493116e-20   0.000000e+00   0.000000e+00   48
  1.287550e-01   8.264155e-19   2.433349e-09   3.024266e-27   24
  1.302436e-01   1.356395e-19   2.433349e-09   0.000000e+00   24
  1.317153e-01   5.026407e-19   0.000000e+00   1.083108e-20   72
  1.331707e-01   7.294006e-19   0.000000e+00   2.619091e-27   48
  1.360350e-01   1.059220e-45   1.490116e-09   2.416449e-46   8
  1.374447e-01   2.800537e-19   1.766064e-09   1.500266e-20   54
  1.388401e-01   4.838212e-19   0.000000e+00   5.728594e-20   84
  1.402216e-01   5.301848e-19   0.000000e+00   3.683574e-20   48
  1.415897e-01   1.364765e-20   1.986821e-09   0.000000e+00   24
  1.429446e-01   6.803697e-20   1.873193e-09   1.446875e-22   72
  1.442869e-01   7.578069e-20   0.000000e+00   5.139547e-21   96
  1.469345e-01   4.491866e-19   0.000000e+00   1.069240e-27   48
  1.482407e-01   1.354647e-19   0.000000e+00   1.533177e-20   48
  1.495354e-01   1.700113e-19   1.986821e-09   0.000000e+00   24
  1.508189e-01   1.763550e-19   0.000000e+00   1.048470e-20   72
  1.533539e-01   2.526327e-19   1.873193e-09   2.639968e-22   72
  1.546058e-01   1.232382e-19   0.000000e+00   3.631063e-21   96
  1.570796e-01   1.148472e-45   0.000000e+00   2.944096e-46   6
  1.583021e-01   3.586025e-19   0.000000e+00   6.634156e-20   96
  1.595151e-01   7.659282e-19   1.986821e-09   1.294718e-19   96
  1.607190e-01   9.054437e-20   0.000000e+00   0.000000e+00   24
  1.619140e-01   3.297680e-19   2.809790e-09   3.625905e-20   48
  1.631002e-01   1.169892e-19   0.000000e+00   3.044986e-22   96
  1.642778e-01   1.241659e-19   0.000000e+00   2.673099e-28   48
  1.666081e-01   4.988955e-19   0.000000e+00   5.618110e-20   36
  1.677611e-01   6.385921e-19   3.441276e-09   7.120471e-20   48
  1.689063e-01   4.567544e-19   3.893359e-09   3.806801e-20   120
  1.700437e-01   2.812634e-19   0.000000e+00   1.001348e-20   56
  1.711736e-01   2.178420e-19   1.986821e-09   1.069240e-27   24
  1.722960e-01   2.618144e-19   0.000000e+00   2.704550e-20   96
  1.734112e-01   4.098064e-20   0.000000e+00   4.725416e-29   48
  1.756204e-01   8.970067e-20   0.000000e+00   0.000000e+00   24
  1.767146e-01   2.289699e-20   0.000000e+00   2.512847e-21   102
  1.778021e-01   3.920887e-20   0.000000e+00   1.916436e-21   48
  1.788829e-01   3.827555e-20   0.000000e+00   5.033076e-22   72
  1.799573e-01   3.102996e-20   0.000000e+00   6.682747e-29   48
  1.810253e-01   1.992476e-19   0.000000e+00   1.400053e-20   48
  1.820871e-01   1.871200e-19   4.495664e-09   8.970870e-21   120
  1.841922e-01   3.479340e-20   2.809790e-09   0.000000e+00   24
  1.852358e-01   1.152862e-19   2.649095e-09   1.039572e-20   144
  1.862735e-01   1.649635e-19   3.178914e-09   6.770680e-21   120
  1.873055e-01   4.214914e-20   2.809790e-09   2.953385e-30   48
  1.893526e-01   2.525890e-20   2.809790e-09   0.000000e+00   48
  1.903679e-01   1.889741e-19   2.809790e-09   6.974649e-22   96
  1.930487e-01   9.432971e-20   4.711199e-04   6.457295e-21   72
  1.943761e-01   1.865359e-19   3.532127e-09   1.409297e-20   108
  1.953653e-01   1.839313e-19   0.000000e+00   3.818788e-21   72
  1.963495e-01   1.318004e-20   0.000000e+00   1.838367e-23   30
  1.973288e-01   4.802580e-20   0.000000e+00   7.872210e-21   168
  1.983033e-01   2.774549e-19   0.000000e+00   3.427183e-20   48
  2.002380e-01   2.082634e-19   0.000000e+00   1.728476e-20   72
  2.011984e-01   1.396435e-19   0.000000e+00   1.110279e-20   96
  2.021542e-01   5.670950e-20   5.298191e-09   7.079736e-22   72
  2.031055e-01   3.862717e-20   0.000000e+00   2.687617e-22   72
  2.047049e-01   2.179506e-19   4.350048e-04   1.968373e-20   104
  2.059331e-01   3.132226e-19   3.746387e-09   3.705813e-20   144
  2.087224e-01   5.645613e-19   6.282881e-09   5.796100e-20   96
  2.096439e-01   3.811222e-20   0.000000e+00   5.474728e-21   96
  2.111095e-01   3.984763e-20   4.475232e-04   6.093703e-21   120
  2.123845e-01   6.995346e-20   0.000000e+00   4.448779e-21   120
  2.132902e-01   5.008661e-20   0.000000e+00   3.838430e-21   72
  2.150901e-01   7.001004e-20   0.000000e+00   1.336549e-28   48
  2.159845e-01   6.989800e-20   4.235416e-09   3.181666e-21   78
  2.171286e-01   2.120794e-19   4.007142e-04   5.193510e-21   168
  2.195255e-01   3.909532e-19   3.746387e-09   2.737467e-20   144
  2.204018e-01   2.522653e-19   3.746387e-09   2.514595e-20   144
  2.229436e-01   2.008683e-19   2.307791e-04   8.806136e-21   156
  2.238729e-01   2.050435e-19   4.866699e-09   1.981714e-20   48
  2.247323e-01   1.499108e-19   3.178914e-09   6.917172e-21   120
  2.255884e-01   2.350209e-19   0.000000e+00   1.592381e-20   48
  2.271022e-01   4.842183e-20   3.532495e-04   7.667394e-22   216
  2.289809e-01   1.778156e-20   0.000000e+00   2.809605e-21   48
  2.298212e-01   1.006383e-19   2.809790e-09   9.572992e-21   96
  2.310160e-01   4.824309e-20   4.128272e-04   2.883510e-21   168
  2.323239e-01   2.156577e-19   2.809790e-09   5.346198e-28   48
  2.331522e-01   5.164601e-20   0.000000e+00   4.367368e-21   96
  2.339775e-01   1.720057e-19   0.000000e+00   0.000000e+00   48
  2.356194e-01   3.531817e-20   3.178914e-09   1.811709e-21   30
  2.364362e-01   7.642171e-19   2.809790e-09   1.059865e-19   96
  2.374123e-01   4.463540e-19   3.244455e-04   8.015065e-20   240
  2.386674e-01   1.059604e-18   3.500299e-04   1.080792e-19   32
  2.396752e-01   1.682836e-19   0.000000e+00   9.710569e-21   168
  2.404781e-01   2.363243e-20   0.000000e+00   4.718579e-22   120
  2.420760e-01   1.837220e-19   5.923557e-09   3.173082e-20   72
  2.428710e-01   1.774624e-19   3.746387e-09   2.853017e-20   144
  2.436634e-01   4.578513e-19   0.000000e+00   4.395586e-20   96
  2.444532e-01   2.361921e-20   0.000000e+00   2.055369e-21   96
  2.460253e-01   2.167472e-19   4.588368e-09   1.364802e-20   72
  2.468075e-01   6.106016e-20   3.973643e-09   9.940143e-22   96
  2.483647e-01   3.278620e-20   0.000000e+00   0.000000e+00   24
  2.491396e-01   9.875931e-20   0.000000e+00   3.401401e-21   192
  2.500522e-01   6.989213e-20   2.970416e-04   7.921455e-21   132
  2.514501e-01   2.921721e-19   0.000000e+00   3.070975e-20   96
  2.522156e-01   5.580228e-20   0.000000e+00   9.533824e-22   96
  2.529787e-01   5.166984e-20   3.178914e-09   4.025362e-21   120
  2.544981e-01   9.066720e-20   0.000000e+00   0.000000e+00   48
  2.557435e-01   5.138386e-19   3.599905e-04   3.682180e-20   222
  2.567603e-01   4.258540e-19   0.000000e+00   8.633275e-20   120
  2.575100e-01   6.958825e-21   4.866699e-09   3.341373e-29   24
  2.586015e-01   1.897006e-19   3.715625e-04   2.239459e-20   312
  2.609797e-01   6.292213e-20   3.483547e-04   3.428881e-21   72
  2.619630e-01   6.207159e-20   2.809790e-09   4.954434e-21   96
  2.629726e-01   9.595350e-20   3.547511e-04   7.190031e-21   192
  2.641613e-01   6.427519e-20   4.495664e-09   4.256744e-21   120
  2.648900e-01   7.452627e-20   0.000000e+00   3.105465e-21   144
  2.663415e-01   2.018662e-19   0.000000e+00   0.000000e+00   48
  2.673732e-01   6.750158e-20   3.567146e-04   4.095677e-21   336
  2.685040e-01   3.902695e-20   0.000000e+00   3.072961e-21   48
  2.699360e-01   1.366697e-19   0.000000e+00   8.725818e-21   192
  2.706492e-01   1.685323e-19   0.000000e+00   3.780333e-28   48
  2.726764e-01   7.150937e-20   2.476067e-04   1.163368e-20   56
  2.736844e-01   6.180351e-20   3.180112e-04   2.045091e-21   336
  2.748894e-01   8.009011e-21   3.532127e-09   3.120892e-22   54
  2.759390e-01   5.781168e-20   3.492904e-04   2.802862e-21   240
  2.781181e-01   3.282303e-20   3.344484e-04   2.311065e-21   228
  2.790651e-01   7.323695e-21   3.746387e-09   9.335260e-22   72
  2.799844e-01   7.963031e-20   3.244231e-04   7.502962e-21   144
  2.811298e-01   3.128588e-20   0.000000e+00   1.040766e-21   96
  2.818146e-01   4.164512e-20   4.495664e-09   1.802172e-21   240
  2.831793e-01   2.136220e-19   3.973643e-09   1.069240e-27   24
  2.840530e-01   3.904651e-20   3.064151e-04   1.958157e-21   336
  2.852142e-01   5.419474e-21   0.000000e+00   2.279723e-22   72
  2.862741e-01   3.644441e-20   3.332831e-04   1.081044e-21   168
  2.872346e-01   2.293575e-20   0.000000e+00   8.372681e-22   72
  2.885737e-01   5.395556e-20   0.000000e+00   7.995231e-22   96
  2.896108e-01   4.252091e-20   3.307829e-04   1.228563e-21   216
  2.905708e-01   2.984142e-20   3.973643e-09   9.294762e-22   96
  2.918946e-01   9.695521e-20   0.000000e+00   5.522620e-21   192
  2.925542e-01   1.414301e-19   3.746387e-09   5.921463e-21   144
  2.938691e-01   1.955307e-20   0.000000e+00   4.725416e-29   48
  2.947794e-01   6.814262e-20   3.189136e-04   3.377827e-21   246
  2.960164e-01   5.654745e-20   2.940434e-04   4.346978e-21   168
  2.971308e-01   5.115905e-20   5.506041e-09   2.392703e-21   120
  2.977788e-01   5.535746e-20   0.000000e+00   2.239837e-21   240
  2.990707e-01   3.405558e-20   3.973643e-09   1.670687e-29   24
  3.001001e-01   5.260658e-20   3.147475e-04   2.145432e-21   360
  3.013820e-01   1.634492e-19   3.134082e-04   9.284680e-21   120
  3.022763e-01   6.240874e-20   0.000000e+00   3.710602e-21   144
  3.029133e-01   6.076349e-20   0.000000e+00   4.954783e-21   96
  3.048165e-01   1.553146e-19   0.000000e+00   1.041947e-20   144
  3.054482e-01   2.561647e-20   0.000000e+00   1.227035e-21   132
  3.063360e-01   2.464607e-20   3.093292e-04   2.972263e-21   176
  3.076248e-01   6.288768e-20   3.123602e-04   3.841806e-21   312
  3.092116e-01   1.355719e-20   0.000000e+00   1.114632e-21   96
  3.098343e-01   3.284387e-20   0.000000e+00   2.280775e-21   144
  3.107899e-01   2.876887e-20   3.092271e-04   6.209300e-22   312
  3.123131e-01   3.040932e-21   0.000000e+00   0.000000e+00   48
  3.129297e-01   2.218222e-20   3.973643e-09   8.032296e-22   192
  3.141593e-01   6.847118e-46   0.000000e+00   1.409039e-46   6
  3.149762e-01   2.982641e-20   2.884066e-04   1.234250e-21   288
  3.162994e-01   2.416994e-20   3.047203e-04   1.828158e-21   192
  3.172124e-01   6.685142e-20   9.345130e-09   5.842848e-21   216
  3.178195e-01   1.704035e-20   0.000000e+00   2.053743e-21   72
  3.193321e-01   6.387061e-20   3.018264e-04   5.163625e-21   192
  3.203366e-01   6.839959e-20   2.241224e-04   2.971499e-21   288
  3.214381e-01   1.391845e-20   0.000000e+00   0.000000e+00   24
  3.222890e-01   1.058439e-19   2.952626e-04   3.257367e-21   456
  3.238280e-01   2.322962e-20   5.619580e-09   5.338807e-22   48
  3.247789e-01   4.473398e-20   2.908218e-04   2.138566e-21   240
  3.258718e-01   2.372259e-20   2.939082e-04   5.231213e-22   216
  3.267908e-01   3.984768e-20   0.000000e+00   8.753851e-22   72
  3.273801e-01   3.035270e-20   1.015467e-08   1.425089e-21   168
  3.290441e-01   3.507735e-20   2.184577e-04   1.450850e-21   288
  3.299773e-01   3.653881e-20   2.890570e-04   1.393040e-21   168
  3.314762e-01   5.802954e-21   0.000000e+00   5.813350e-22   192
  3.320572e-01   3.726001e-20   3.746387e-09   2.095310e-21   144
  3.332162e-01   1.790671e-19   0.000000e+00   4.986445e-20   36
  3.341991e-01   4.749839e-20   2.639705e-04   3.170641e-21   342
  3.351389e-01   3.740793e-20   2.710657e-04   1.465250e-21   144
  3.363470e-01   5.920717e-20   2.842800e-04   3.491637e-21   384
  3.378125e-01   9.762116e-20   7.786718e-09   9.100635e-21   120
  3.385379e-01   4.632439e-20   2.534951e-04   2.570415e-21   264
  3.395201e-01   4.268553e-20   1.256576e-08   2.977869e-21   192
  3.404451e-01   4.709734e-20   2.731894e-04   1.886758e-21   152
  3.412191e-01   9.923227e-20   7.492773e-09   5.032079e-21   144
  3.428472e-01   3.493766e-20   1.768108e-04   4.186788e-21   216
  3.436008e-01   3.008583e-20   2.362665e-04   1.303882e-21   312
  3.449274e-01   2.747358e-20   2.738281e-04   1.336504e-21   240
  3.457090e-01   5.081037e-20   3.973643e-09   9.538168e-22   96
  3.471927e-01   1.107300e-19   2.617995e-04   7.306767e-21   144
  3.481071e-01   1.230440e-19   2.573258e-04   4.558835e-21   456
  3.495904e-01   7.690333e-20   0.000000e+00   3.256820e-21   120
  3.501414e-01   7.565591e-20   0.000000e+00   3.672176e-21   144
  3.512407e-01   1.476437e-20   0.000000e+00   0.000000e+00   24
  3.519456e-01   9.316128e-20   2.473498e-04   3.703455e-21   336
  3.531645e-01   4.922686e-20   2.727931e-04   3.182606e-21   198
  3.543067e-01   1.146708e-19   2.652756e-04   1.079061e-20   432
  3.556041e-01   1.957539e-19   0.000000e+00   9.054876e-21   48
  3.562810e-01   5.271242e-20   2.341925e-04   1.409099e-21   384
  3.574963e-01   8.136112e-20   2.696052e-04   9.517462e-21   144
  3.585975e-01   9.129340e-20   2.676825e-04   7.808110e-21   264
  3.599147e-01   1.045016e-20   0.000000e+00   2.362708e-29   48
  3.607984e-01   2.972248e-20   2.545223e-04   1.099324e-21   276
  3.616510e-01   8.319239e-20   2.307176e-04   1.372670e-20   192
  3.627906e-01   4.177885e-20   2.592759e-04   3.204815e-21   552
  3.641741e-01   4.255859e-20   8.991328e-09   1.995527e-21   120
  3.649965e-01   4.679997e-20   2.624511e-04   1.162193e-21   216
  3.657587e-01   3.621110e-20   4.495664e-09   1.812184e-21   120
  3.671201e-01   4.287682e-20   2.584500e-04   1.332826e-21   408
  3.683844e-01   5.618103e-20   5.619580e-09   1.890166e-28   24
  3.691684e-01   2.915049e-20   2.610810e-04   1.055201e-21   384
  3.702633e-01   4.112070e-20   2.550855e-04   3.743283e-21   240
  3.712141e-01   2.654159e-20   2.569535e-04   1.156728e-21   168
  3.725471e-01   2.798657e-20   6.357829e-09   2.396669e-21   120
  3.734064e-01   1.414165e-19   2.678605e-04   2.927501e-20   350
  3.748037e-01   2.396731e-19   4.409502e-04   3.440616e-20   384
  3.756388e-01   1.408970e-19   0.000000e+00   8.481401e-21   144
  3.771752e-01   7.505294e-20   1.059638e-08   5.059521e-21   288
  3.779773e-01   1.346522e-19   2.524053e-04   1.140787e-20   336
  3.790686e-01   7.595460e-21   2.297941e-04   2.602106e-22   168
  3.797219e-01   6.853887e-20   4.541306e-09   4.042449e-21   336
  3.810732e-01   2.156141e-20   2.385126e-04   1.201030e-21   288
  3.818848e-01   1.071380e-19   2.247398e-04   7.535168e-21   264
  3.832590e-01   5.660202e-20   0.000000e+00   5.785115e-21   240
  3.837616e-01   2.267603e-20   7.947286e-09   6.003454e-22   96
  3.855656e-01   7.179384e-20   3.056310e-04   7.587670e-21   360
  3.864075e-01   8.758223e-20   2.253025e-04   7.130665e-21   168
  3.874713e-01   2.102244e-20   2.456032e-04   7.029831e-22   456
  3.887523e-01   8.097794e-20   7.064254e-09   1.641969e-20   108
  3.894728e-01   3.252608e-20   2.464311e-04   4.102630e-21   264
  3.903716e-01   1.971345e-20   2.198567e-04   7.531603e-22   264
  3.916025e-01   2.984937e-20   2.074668e-04   1.646113e-21   312
  3.931351e-01   8.334671e-20   1.541705e-04   7.391894e-21   270
  3.937775e-01   1.165951e-19   1.957388e-04   1.194040e-20   240
  3.949323e-01   5.766868e-20   2.421536e-04   3.329569e-21   384
  3.956334e-01   4.115036e-20   0.000000e+00   1.578524e-21   192
  3.969952e-01   2.766781e-20   1.942960e-04   8.671565e-22   240
  3.977852e-01   6.417271e-20   2.397927e-04   2.614465e-21   336
  3.992708e-01   3.953055e-20   2.413972e-04   1.661397e-21   480
  4.004761e-01   4.074611e-21   0.000000e+00   8.999814e-23   72
  4.011493e-01   2.221701e-20   2.353842e-04   1.057653e-21   240
  4.020650e-01   4.051094e-20   2.212289e-04   2.823833e-21   312
  4.031147e-01   5.752721e-20   2.390954e-04   3.629281e-21   240
  4.047009e-01   4.181946e-20   1.816506e-04   2.239151e-21   408
  4.053288e-01   3.237483e-20   1.663482e-04   1.566907e-21   336
  4.065560e-01   3.115223e-20   2.112212e-04   1.055124e-21   264
  4.071591e-01   2.683514e-20   0.000000e+00   1.770365e-21   144
  4.088370e-01   1.991604e-20   2.927651e-04   9.803460e-22   464
  4.097211e-01   1.737661e-20   2.328083e-04   5.864470e-22   168
  4.105939e-01   1.989258e-20   2.120376e-04   5.462076e-22   336
  4.121713e-01   2.049391e-20   2.227870e-04   6.875609e-22   414
  4.130606e-01   2.049435e-20   2.319080e-04   1.250053e-21   216
  4.141998e-01   2.834160e-20   5.619580e-09   1.839783e-21   96
  4.146649e-01   1.801419e-20   1.685874e-08   7.560188e-22   384
  4.162944e-01   2.805105e-20   2.314600e-04   1.257609e-21   492
  4.171676e-01   5.803542e-20   2.263480e-04   5.977426e-21   240
  4.181546e-01   7.078477e-20   2.298225e-04   5.416715e-21   312
  4.195176e-01   6.312200e-20   2.297469e-04   4.773366e-21   192
  4.203810e-01   2.667710e-20   2.226525e-04   1.400361e-21   504
  4.215265e-01   2.650339e-20   1.473998e-04   1.275891e-21   408
  4.224284e-01   2.830956e-20   4.515774e-04   6.535938e-22   168
  4.235571e-01   4.759385e-20   2.145032e-04   4.800200e-21   288
  4.245041e-01   7.148783e-20   2.238525e-04   4.013246e-21   288
  4.254743e-01   4.511710e-20   2.251410e-04   1.173443e-21   432
  4.268815e-01   1.368042e-20   2.129084e-04   8.051055e-22   216
  4.276334e-01   2.901773e-20   2.124592e-04   1.664505e-21   360
  4.289721e-01   3.172256e-20   2.073582e-04   1.638661e-21   312
  4.301803e-01   2.554949e-20   0.000000e+00   0.000000e+00   48
  4.308767e-01   4.873544e-20   2.223178e-04   2.568025e-21   432
  4.321240e-01   2.201604e-20   3.708284e-04   7.857508e-22   414
  4.328606e-01   3.865883e-20   1.956255e-08   2.208705e-21   312
  4.342347e-01   2.832269e-20   3.253813e-04   1.369960e-21   528
  4.351620e-01   4.853614e-20   1.707976e-04   3.840059e-21   264
  4.362761e-01   1.821096e-20   2.025191e-04   6.696840e-22   480
  4.377318e-01   2.830036e-20   0.000000e+00   8.213786e-22   288
  4.383604e-01   2.594208e-20   2.176005e-04   1.422737e-21   168
  4.395105e-01   1.788455e-20   3.444610e-04   6.209460e-22   504
  4.408036e-01   1.259862e-20   7.492773e-09   9.069128e-22   144
  4.416171e-01   4.696856e-20   2.212265e-04   2.980088e-21   464
  4.428396e-01   2.173718e-20   3.246624e-04   1.641431e-21   432
  4.434197e-01   3.477775e-20   5.619580e-09   1.207425e-21   192
  4.449189e-01   4.107360e-20   2.406833e-04   2.730581e-21   396
  4.458042e-01   5.695203e-20   2.162000e-04   2.399514e-21   288
  4.466990e-01   3.002990e-20   2.135686e-04   1.125630e-21   336
  4.481283e-01   6.597186e-20   1.352359e-04   3.796194e-21   432
  4.490354e-01   3.724805e-20   3.505126e-04   1.724263e-21   360
  4.500539e-01   4.142964e-20   2.073334e-04   2.019689e-21   384
  4.515004e-01   4.287570e-20   1.830116e-04   1.255239e-21   198
  4.521974e-01   4.778317e-20   2.080246e-04   1.538596e-21   552
  4.534970e-01   3.391640e-20   2.912202e-04   1.689010e-21   432
  4.545821e-01   3.317902e-20   0.000000e+00   1.732434e-21   168
  4.554927e-01   4.325809e-20   3.610065e-04   3.714606e-21   480
  4.566974e-01   2.186142e-20   0.000000e+00   1.345701e-21   120
  4.572396e-01   4.913746e-20   2.948545e-04   4.701869e-21   336
  4.585628e-01   1.576948e-20   2.080152e-04   7.352495e-22   672
  4.598711e-01   1.318745e-20   3.025866e-04   3.745522e-22   528
  4.604805e-01   2.264992e-20   9.082613e-09   1.805746e-21   168
  4.618883e-01   4.003439e-20   3.375333e-04   2.865188e-21   456
  4.627474e-01   7.128576e-20   2.061344e-04   8.993529e-21   168
  4.636392e-01   3.502641e-20   2.057643e-04   1.297991e-21   504
  4.651216e-01   1.238032e-20   2.647872e-04   5.660293e-22   336
  4.660180e-01   1.879575e-20   1.908802e-04   5.863599e-22   312
  4.670124e-01   1.973574e-20   1.865029e-04   8.537395e-22   504
  4.683210e-01   3.588722e-20   1.294009e-04   2.093621e-21   432
  4.689362e-01   4.504113e-20   1.999672e-04   2.799374e-21   312
  4.702151e-01   2.830260e-20   2.049761e-04   1.848603e-21   384
  4.715504e-01   4.852251e-20   1.741510e-04   1.328114e-21   126
  4.723748e-01   5.342222e-20   3.057676e-04   1.224519e-21   492
  4.734278e-01   3.328272e-20   1.958445e-04   1.090533e-21   528
  4.747438e-01   4.856201e-20   1.989360e-04   3.197099e-21   480
  4.755596e-01   7.045405e-20   2.748289e-04   3.033867e-21   432
  4.767402e-01   4.588556e-20   2.161166e-04   1.427264e-21   440
  4.781114e-01   3.023681e-20   1.074739e-04   1.149351e-21   312
  4.786259e-01   6.246901e-20   1.610586e-04   3.045169e-21   480
  4.796813e-01   2.015534e-20   3.153497e-04   8.216085e-22   408
  4.812233e-01   4.754006e-20   1.888588e-04   1.678664e-21   360
  4.818747e-01   3.712536e-20   1.822418e-04   1.651699e-21   408
  4.830820e-01   3.162485e-20   1.854542e-04   1.579716e-21   456
  4.844414e-01   2.082034e-20   1.772485e-04   6.748094e-22   264
  4.851959e-01   1.545314e-20   1.923591e-04   8.108189e-22   384
  4.862943e-01   2.682115e-20   3.238501e-04   9.245629e-22   672
  4.875640e-01   3.372533e-20   1.937042e-04   1.714324e-21   240
  4.882967e-01   4.718616e-20   1.965613e-04   2.502514e-21   264
  4.893308e-01   2.667754e-20   2.424259e-04   1.020603e-21   624
  4.908739e-01   1.257315e-20   0.000000e+00   7.185552e-22   150
  4.914232e-01   1.446694e-19   2.716574e-04   1.930854e-20   600
  4.925819e-01   5.596988e-20   1.874909e-04   5.144706e-21   672
  4.938939e-01   3.616431e-20   1.763484e-04   4.073396e-21   336
  4.946248e-01   1.141530e-19   1.918157e-04   1.041994e-20   408
  4.957926e-01   4.323284e-20   1.913639e-04   2.181826e-21   408
  4.970915e-01   2.775032e-20   9.676385e-05   1.220473e-21   360
  4.978921e-01   3.034687e-20   3.552857e-04   2.618622e-21   456
  4.988592e-01   2.859958e-20   1.932065e-04   2.006591e-21   384
  5.000902e-01   2.304864e-20   1.783541e-04   1.536944e-21   348
  5.007554e-01   4.922422e-20   2.198754e-04   3.756275e-21   576
  5.020050e-01   2.413855e-20   1.810385e-04   7.768765e-22   504
  5.032833e-01   2.753931e-20   2.553443e-04   1.123350e-21   432
  5.043991e-01   3.207748e-20   3.473946e-04   1.406596e-21   576
  5.051948e-01   2.314037e-20   0.000000e+00   1.388198e-21   264
  5.064571e-01   2.523886e-20   2.764393e-04   6.782450e-22   768
  5.075549e-01   1.588347e-20   3.721752e-04   7.025225e-22   240
  5.084277e-01   1.079101e-20   3.282233e-04   2.580176e-22   192
  5.096990e-01   2.889177e-20   2.416124e-04   1.256592e-21   504
  5.106418e-01   5.782933e-20   3.255818e-04   1.047705e-20   590
  5.115460e-01   1.774581e-19   3.647966e-04   2.645808e-20   384
  5.126798e-01   3.877285e-20   3.048625e-04   3.513317e-21   504
  5.140486e-01   7.197889e-20   2.933830e-04   4.906445e-21   648
  5.153764e-01   4.332548e-20   7.967896e-05   2.434007e-21   504
  5.159117e-01   2.417429e-20   1.817627e-04   1.049623e-21   312
  5.168569e-01   3.077540e-20   2.618753e-04   1.282419e-21   576
  5.181545e-01   3.758910e-20   1.822405e-04   2.006928e-21   240
  5.189109e-01   2.277347e-20   1.841453e-04   1.072760e-21   552
  5.199816e-01   5.687994e-20   1.729082e-04   2.148727e-21   600
  5.215067e-01   2.075938e-20   2.111937e-04   6.178691e-22   600
  5.224237e-01   2.125043e-20   3.382099e-04   1.021228e-21   312
  5.233368e-01   3.059236e-20   2.945474e-04   7.953539e-22   480
  5.244775e-01   2.287982e-20   1.837693e-04   1.121497e-21   576
  5.254818e-01   2.253266e-20   2.959085e-04   1.088100e-21   408
  5.263729e-01   1.369240e-20   3.451909e-04   5.402412e-22   216
  5.275243e-01   5.590215e-20   2.643774e-04   4.534699e-21   516
  5.287578e-01   3.199693e-20   2.522429e-04   1.047978e-21   744
  5.300304e-01   1.650120e-20   1.684760e-04   1.493311e-21   462
  5.307494e-01   2.894375e-20   1.712315e-04   1.277340e-21   432
  5.318647e-01   2.123903e-20   1.588547e-04   5.324534e-22   648
  5.331761e-01   1.753990e-20   2.324340e-04   9.643696e-22   528
  5.342295e-01   1.594513e-20   2.799086e-04   6.355813e-22   600
  5.352820e-01   1.762365e-20   3.528915e-04   4.248969e-22   240
  5.363014e-01   2.212642e-20   2.703115e-04   1.117021e-21   720
  5.374863e-01   2.016624e-20   2.138653e-04   6.961224e-22   720
  5.387997e-01   1.165272e-20   0.000000e+00   1.062641e-21   144
  5.394909e-01   3.662199e-20   2.757364e-04   1.445903e-21   720
