# power spectrum of hij
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.396752e-01   5.941478e-19   0.000000e+00   5.749350e-20   168
  2.404781e-01   1.132846e-19   0.000000e+00   7.996983e-21   120
  2.420760e-01   1.626881e-19   5.923557e-09   2.562855e-20   72
  2.428710e-01   1.514380e-19   3.746387e-09   1.312610e-20   144
  2.436634e-01   1.397204e-19   0.000000e+00   1.417044e-21   96
  2.444532e-01   3.565635e-19   0.000000e+00   6.362561e-21   96
  2.460253e-01   1.124750e-19   4.588368e-09   3.360219e-21   72
  2.468075e-01   4.108605e-20   3.973643e-09   1.426790e-21   96
  2.483647e-01   2.031432e-19   0.000000e+00   0.000000e+00   24
  2.491396e-01   1.842092e-19   0.000000e+00   1.012389e-20   192
  2.500522e-01   2.204601e-19   2.970416e-04   1.285688e-20   132
  2.514501e-01   3.111064e-19   0.000000e+00   2.255289e-20   96
  2.522156e-01   4.399424e-20   0.000000e+00   2.407078e-22   96
  2.529787e-01   1.013132e-19   3.178914e-09   5.212113e-21   120
  2.544981e-01   6.550416e-20   0.000000e+00   1.336549e-28   48
  2.557435e-01   1.617677e-19   3.599905e-04   1.000565e-20   222
  2.567603e-01   2.033195e-19   0.000000e+00   1.828358e-20   120
  2.575100e-01   4.819666e-20   4.866699e-09   1.890166e-28   24
  2.586015e-01   2.144324e-19   3.715625e-04   1.188516e-20   312
  2.609797e-01   3.001787e-19   3.483547e-04   1.269241e-20   72
  2.619630e-01   2.056365e-19   2.809790e-09   1.059264e-20   96
  2.629726e-01   1.026626e-19   3.547511e-04   4.497014e-21   192
  2.641613e-01   1.559629e-19   4.495664e-09   5.000693e-21   120
  2.648900e-01   9.265892e-20   0.000000e+00   3.021906e-21   144
  2.663415e-01   3.684411e-19   0.000000e+00   0.000000e+00   48
  2.673732e-01   1.213830e-19   3.567146e-04   4.498833e-21   336
  2.685040e-01   1.636532e-19   0.000000e+00   1.246688e-20   48
  2.699360e-01   1.594776e-19   0.000000e+00   5.929577e-21   192
  2.706492e-01   3.580040e-20   0.000000e+00   6.682747e-29   48
  2.726764e-01   1.545583e-20   2.476067e-04   1.085220e-21   56
  2.736844e-01   2.457574e-19   3.180112e-04   1.409064e-20   336
  2.748894e-01   2.119247e-20   3.532127e-09   9.711222e-22   54
  2.759390e-01   6.826845e-19   3.492904e-04   9.481103e-20   240
  2.781181e-01   2.136297e-18   3.344484e-04   2.062330e-19   228
  2.790651e-01   9.748117e-20   3.746387e-09   2.231535e-21   72
  2.799844e-01   7.070282e-19   3.244231e-04   9.685004e-20   144
  2.811298e-01   4.783468e-19   0.000000e+00   7.289103e-20   96
  2.818146e-01   2.951085e-19   4.495664e-09   3.109970e-20   240
  2.831793e-01   4.038594e-20   3.973643e-09   0.000000e+00   24
  2.840530e-01   4.669927e-20   3.064151e-04   1.499936e-21   336
  2.852142e-01   2.684809e-20   0.000000e+00   2.125557e-21   72
  2.862741e-01   2.065317e-19   3.332831e-04   1.453203e-20   168
  2.872346e-01   2.933131e-19   0.000000e+00   4.021280e-20   72
  2.885737e-01   3.140064e-19   0.000000e+00   3.092073e-20   96
  2.896108e-01   9.124302e-20   3.307829e-04   3.438379e-21   216
  2.905708e-01   9.630145e-20   3.973643e-09   5.640793e-21   96
  2.918946e-01   3.459393e-19   0.000000e+00   2.813230e-20   192
  2.925542e-01   3.417422e-19   3.746387e-09   1.676532e-20   144
  2.938691e-01   1.407918e-19   0.000000e+00   2.673099e-28   48
  2.947794e-01   2.748212e-19   3.189136e-04   2.755429e-20   246
  2.960164e-01   6.262090e-19   2.940434e-04   8.322185e-20   168
  2.971308e-01   9.703855e-19   5.506041e-09   1.561981e-19   120
  2.977788e-01   7.839761e-19   0.000000e+00   7.693987e-20   240
  2.990707e-01   8.776925e-20   3.973643e-09   0.000000e+00   24
  3.001001e-01   1.370151e-19   3.147475e-04   4.132988e-21   360
  3.013820e-01   2.616930e-20   3.134082e-04   1.887973e-21   120
  3.022763e-01   8.121123e-20   0.000000e+00   4.851747e-21   144
  3.029133e-01   2.379758e-19   0.000000e+00   2.023440e-20   96
  3.048165e-01   2.023380e-19   0.000000e+00   1.322914e-20   144
  3.054482e-01   1.793641e-19   0.000000e+00   1.403873e-20   132
  3.063360e-01   2.113840e-19   3.093292e-04   1.038915e-20   176
  3.076248e-01   1.152488e-19   3.123602e-04   8.258599e-21   312
  3.092116e-01   9.397593e-20   0.000000e+00   8.970982e-21   96
  3.098343e-01   4.838331e-20   0.000000e+00   3.072592e-21   144
  3.107899e-01   1.774925e-19   3.092271e-04   6.922431e-21   312
  3.123131e-01   2.646699e-21   0.000000e+00   0.000000e+00   48
  3.129297e-01   1.867714e-19   3.973643e-09   1.928244e-20   192
  3.141593e-01   2.107751e-45   0.000000e+00   2.089577e-46   6
  3.149762e-01   2.505605e-19   2.884066e-04   2.591468e-20   288
  3.162994e-01   2.376035e-19   3.047203e-04   2.233027e-20   192
  3.172124e-01   2.084688e-19   9.345130e-09   2.565988e-20   216
  3.178195e-01   5.900903e-19   0.000000e+00   4.630372e-20   72
  3.193321e-01   6.361288e-19   3.018264e-04   5.819846e-20   192
  3.203366e-01   6.625301e-19   2.241224e-04   5.970933e-20   288
  3.214381e-01   2.693622e-19   0.000000e+00   7.560665e-28   24
  3.222890e-01   4.815766e-19   2.952626e-04   3.607479e-20   456
  3.238280e-01   8.002117e-19   5.619580e-09   5.981316e-20   48
  3.247789e-01   3.073027e-19   2.908218e-04   2.124518e-20   240
  3.258718e-01   1.604111e-19   2.939082e-04   7.408476e-21   216
  3.267908e-01   4.821838e-19   0.000000e+00   7.706243e-21   72
  3.273801e-01   3.760790e-19   1.015467e-08   1.778727e-20   168
  3.290441e-01   4.667388e-19   2.184577e-04   1.334820e-20   288
  3.299773e-01   5.660920e-19   2.890570e-04   1.124166e-20   168
  3.314762e-01   5.441976e-19   0.000000e+00   3.109513e-20   192
  3.320572e-01   3.609187e-19   3.746387e-09   2.587423e-20   144
  3.332162e-01   1.463090e-18   0.000000e+00   1.722354e-19   36
  3.341991e-01   6.135881e-19   2.639705e-04   2.900846e-20   342
  3.351389e-01   8.945911e-19   2.710657e-04   6.050312e-20   144
  3.363470e-01   4.948138e-19   2.842800e-04   2.338429e-20   384
  3.378125e-01   3.763616e-19   7.786718e-09   3.186977e-20   120
  3.385379e-01   3.551180e-19   2.534951e-04   1.954431e-20   264
  3.395201e-01   3.933671e-19   1.256576e-08   2.489421e-20   192
  3.404451e-01   2.005648e-19   2.731894e-04   1.131548e-20   152
  3.412191e-01   4.153270e-19   7.492773e-09   2.601241e-20   144
  3.428472e-01   2.011459e-19   1.768108e-04   1.574074e-20   216
  3.436008e-01   1.306226e-19   2.362665e-04   7.878356e-21   312
  3.449274e-01   1.326478e-19   2.738281e-04   8.018853e-21   240
  3.457090e-01   1.919721e-19   3.973643e-09   1.305906e-20   96
  3.471927e-01   1.101412e-19   2.617995e-04   4.540605e-21   144
  3.481071e-01   1.437603e-19   2.573258e-04   6.532966e-21   456
  3.495904e-01   3.167334e-19   0.000000e+00   1.961337e-20   120
  3.501414e-01   2.201048e-19   0.000000e+00   1.252427e-20   144
  3.512407e-01   5.691273e-19   0.000000e+00   0.000000e+00   24
  3.519456e-01   3.075100e-19   2.473498e-04   9.581823e-21   336
  3.531645e-01   2.987717e-19   2.727931e-04   1.318954e-20   198
  3.543067e-01   4.715815e-19   2.652756e-04   1.402656e-20   432
  3.556041e-01   2.511475e-19   0.000000e+00   6.986690e-21   48
  3.562810e-01   3.176285e-19   2.341925e-04   1.222561e-20   384
  3.574963e-01   4.505444e-19   2.696052e-04   1.288585e-20   144
  3.585975e-01   4.767513e-19   2.676825e-04   1.837891e-20   264
  3.599147e-01   2.196347e-19   0.000000e+00   0.000000e+00   48
  3.607984e-01   7.027327e-19   2.545223e-04   5.424833e-20   276
  3.616510e-01   7.364556e-19   2.307176e-04   7.546967e-20   192
  3.627906e-01   5.274425e-19   2.592759e-04   3.592936e-20   552
  3.641741e-01   7.512391e-19   8.991328e-09   7.051100e-20   120
  3.649965e-01   2.604572e-19   2.624511e-04   8.227686e-21   216
  3.657587e-01   7.035963e-19   4.495664e-09   3.689655e-20   120
  3.671201e-01   1.102563e-19   2.584500e-04   5.831167e-21   408
  3.683844e-01   7.801482e-20   5.619580e-09   0.000000e+00   24
  3.691684e-01   3.696303e-19   2.610810e-04   1.594803e-20   384
  3.702633e-01   2.264408e-19   2.550855e-04   2.973322e-20   240
  3.712141e-01   8.678132e-19   2.569535e-04   7.096667e-20   168
  3.725471e-01   8.670239e-19   6.357829e-09   1.546038e-19   120
  3.734064e-01   7.382872e-19   2.678605e-04   6.915823e-20   350
  3.748037e-01   8.286483e-19   4.409502e-04   6.063402e-20   384
  3.756388e-01   1.294866e-19   0.000000e+00   7.911612e-21   144
  3.771752e-01   3.528642e-19   1.059638e-08   3.669150e-20   288
  3.779773e-01   1.224449e-19   2.524053e-04   6.334400e-21   336
  3.790686e-01   3.498201e-19   2.297941e-04   1.674157e-20   168
  3.797219e-01   2.979434e-19   4.541306e-09   1.098131e-20   336
  3.810732e-01   2.179650e-19   2.385126e-04   1.989117e-20   288
  3.818848e-01   6.778015e-19   2.247398e-04   2.500901e-20   264
  3.832590e-01   4.813732e-19   0.000000e+00   3.405205e-20   240
  3.837616e-01   5.439968e-19   7.947286e-09   1.611757e-20   96
  3.855656e-01   5.386552e-19   3.056310e-04   2.240169e-20   360
  3.864075e-01   5.659386e-19   2.253025e-04   6.073337e-20   168
  3.874713e-01   7.201169e-19   2.456032e-04   4.036685e-20   456
  3.887523e-01   1.410602e-18   7.064254e-09   1.239334e-19   108
  3.894728e-01   3.557208e-19   2.464311e-04   1.960909e-20   264
  3.903716e-01   4.838814e-19   2.198567e-04   4.149003e-20   264
  3.916025e-01   8.490563e-19   2.074668e-04   4.857411e-20   312
  3.931351e-01   1.930368e-19   1.541705e-04   1.584897e-20   270
  3.937775e-01   2.369793e-19   1.957388e-04   1.031940e-20   240
  3.949323e-01   3.119032e-19   2.421536e-04   2.127115e-20   384
  3.956334e-01   5.184970e-19   0.000000e+00   3.310165e-20   192
  3.969952e-01   5.212090e-19   1.942960e-04   4.817859e-20   240
  3.977852e-01   6.795246e-19   2.397927e-04   4.963785e-20   336
  3.992708e-01   4.992729e-19   2.413972e-04   4.117826e-20   480
  4.004761e-01   9.079375e-19   0.000000e+00   1.491015e-19   72
  4.011493e-01   7.139981e-19   2.353842e-04   6.453001e-20   240
  4.020650e-01   2.860661e-19   2.212289e-04   2.001742e-20   312
  4.031147e-01   4.142245e-19   2.390954e-04   1.866482e-20   240
  4.047009e-01   3.941029e-19   1.816506e-04   1.752550e-20   408
  4.053288e-01   2.074705e-19   1.663482e-04   1.269076e-20   336
  4.065560e-01   4.742135e-19   2.112212e-04   3.158476e-20   264
  4.071591e-01   5.219301e-19   0.000000e+00   4.429760e-20   144
  4.088370e-01   6.251397e-19   2.927651e-04   4.120840e-20   464
  4.097211e-01   7.964566e-19   2.328083e-04   9.679982e-20   168
  4.105939e-01   6.666092e-19   2.120376e-04   5.616972e-20   336
  4.121713e-01   6.551740e-19   2.227870e-04   3.322329e-20   414
  4.130606e-01   3.301660e-19   2.319080e-04   9.686685e-21   216
  4.141998e-01   1.128956e-18   5.619580e-09   8.011188e-20   96
  4.146649e-01   3.949712e-19   1.685874e-08   2.040032e-20   384
  4.162944e-01   8.071473e-20   2.314600e-04   3.669238e-21   492
  4.171676e-01   5.784793e-20   2.263480e-04   1.993320e-21   240
  4.181546e-01   3.511191e-19   2.298225e-04   2.941444e-20   312
  4.195176e-01   5.710386e-19   2.297469e-04   9.578299e-20   192
  4.203810e-01   9.814529e-19   2.226525e-04   7.803845e-20   504
  4.215265e-01   1.028050e-18   1.473998e-04   9.303874e-20   408
  4.224284e-01   2.424026e-19   4.515774e-04   3.324965e-20   168
  4.235571e-01   8.753418e-19   2.145032e-04   4.233958e-20   288
  4.245041e-01   5.007894e-19   2.238525e-04   2.976848e-20   288
  4.254743e-01   2.111487e-19   2.251410e-04   8.204142e-21   432
  4.268815e-01   5.198974e-19   2.129084e-04   3.446878e-20   216
  4.276334e-01   6.019164e-19   2.124592e-04   2.949124e-20   360
  4.289721e-01   1.222234e-18   2.073582e-04   9.043409e-20   312
  4.301803e-01   3.170635e-20   0.000000e+00   0.000000e+00   48
  4.308767e-01   1.035708e-18   2.223178e-04   7.261699e-20   432
  4.321240e-01   2.024714e-19   3.708284e-04   1.067092e-20   414
  4.328606e-01   7.804746e-19   1.956255e-08   7.912870e-20   312
  4.342347e-01   7.973447e-19   3.253813e-04   5.895597e-20   528
  4.351620e-01   1.316156e-18   1.707976e-04   1.986951e-19   264
  4.362761e-01   1.860198e-18   2.025191e-04   1.786182e-19   480
  4.377318e-01   1.143691e-18   0.000000e+00   1.173784e-19   288
  4.383604e-01   2.041760e-19   2.176005e-04   1.354980e-20   168
  4.395105e-01   4.483412e-19   3.444610e-04   1.596742e-20   504
  4.408036e-01   6.210138e-19   7.492773e-09   4.372843e-20   144
  4.416171e-01   5.287619e-19   2.212265e-04   3.100095e-20   464
  4.428396e-01   1.149671e-18   3.246624e-04   7.497159e-20   432
  4.434197e-01   1.179986e-18   5.619580e-09   1.315286e-19   192
  4.449189e-01   1.016796e-18   2.406833e-04   6.929742e-20   396
  4.458042e-01   4.799889e-19   2.162000e-04   4.343668e-20   288
  4.466990e-01   3.989025e-19   2.135686e-04   2.419790e-20   336
  4.481283e-01   2.205015e-19   1.352359e-04   8.690524e-21   432
  4.490354e-01   2.038263e-19   3.505126e-04   7.235295e-21   360
  4.500539e-01   2.197446e-19   2.073334e-04   7.217503e-21   384
  4.515004e-01   5.336041e-19   1.830116e-04   4.452142e-20   198
  4.521974e-01   1.185551e-18   2.080246e-04   1.432266e-19   552
  4.534970e-01   1.928226e-18   2.912202e-04   1.608773e-19   432
  4.545821e-01   6.405077e-19   0.000000e+00   6.037270e-20   168
  4.554927e-01   1.325365e-18   3.610065e-04   1.025273e-19   480
  4.566974e-01   1.015475e-18   0.000000e+00   6.336168e-20   120
  4.572396e-01   2.267999e-18   2.948545e-04   2.680886e-19   336
  4.585628e-01   1.119611e-18   2.080152e-04   1.127562e-19   672
  4.598711e-01   5.526005e-19   3.025866e-04   5.054957e-20   528
  4.604805e-01   2.864241e-19   9.082613e-09   2.166351e-20   168
  4.618883e-01   3.981946e-19   3.375333e-04   2.325584e-20   456
  4.627474e-01   8.333478e-19   2.061344e-04   7.907296e-20   168
  4.636392e-01   6.874965e-19   2.057643e-04   6.258583e-20   504
  4.651216e-01   4.909813e-19   2.647872e-04   6.920537e-20   336
  4.660180e-01   9.210647e-19   1.908802e-04   9.424647e-20   312
  4.670124e-01   7.012115e-19   1.865029e-04   6.611178e-20   504
  4.683210e-01   2.793176e-19   1.294009e-04   1.955324e-20   432
  4.689362e-01   2.201976e-19   1.999672e-04   1.177490e-20   312
  4.702151e-01   6.714395e-20   2.049761e-04   2.868164e-21   384
  4.715504e-01   6.328838e-18   1.741510e-04   1.118204e-18   126
  4.723748e-01   8.998840e-18   3.057676e-04   1.220734e-18   492
  4.734278e-01   8.161843e-18   1.958445e-04   1.083406e-18   528
  4.747438e-01   1.787494e-18   1.989360e-04   2.291485e-19   480
  4.755596e-01   7.260651e-19   2.748289e-04   3.364651e-20   432
  4.767402e-01   5.762602e-19   2.161166e-04   4.278732e-20   440
  4.781114e-01   2.699653e-18   1.074739e-04   2.556269e-19   312
  4.786259e-01   7.628039e-19   1.610586e-04   9.281086e-20   480
  4.796813e-01   1.004189e-18   3.153497e-04   1.090833e-19   408
  4.812233e-01   1.478291e-19   1.888588e-04   7.017714e-21   360
  4.818747e-01   9.060459e-20   1.822418e-04   7.578980e-21   408
  4.830820e-01   1.950369e-19   1.854542e-04   9.903494e-21   456
  4.844414e-01   2.509627e-19   1.772485e-04   2.757546e-20   264
  4.851959e-01   4.544764e-19   1.923591e-04   4.205395e-20   384
  4.862943e-01   4.513085e-19   3.238501e-04   4.164653e-20   672
  4.875640e-01   6.037664e-19   1.937042e-04   4.065232e-20   240
  4.882967e-01   1.275003e-19   1.965613e-04   6.106149e-21   264
  4.893308e-01   9.931683e-20   2.424259e-04   4.488504e-21   624
  4.908739e-01   7.284397e-20   0.000000e+00   7.919797e-21   150
  4.914232e-01   4.837047e-18   2.716574e-04   7.165699e-19   600
  4.925819e-01   1.287553e-17   1.874909e-04   1.420825e-18   672
  4.938939e-01   3.495514e-18   1.763484e-04   6.723350e-19   336
  4.946248e-01   3.365365e-18   1.918157e-04   3.632621e-19   408
  4.957926e-01   2.976592e-19   1.913639e-04   1.532100e-20   408
  4.970915e-01   9.550098e-19   9.676385e-05   7.438717e-20   360
  4.978921e-01   1.120108e-18   3.552857e-04   1.016865e-19   456
  4.988592e-01   8.753508e-19   1.932065e-04   1.059989e-19   384
  5.000902e-01   4.416739e-20   1.783541e-04   2.111901e-21   348
  5.007554e-01   5.118459e-19   2.198754e-04   3.552188e-20   576
  5.020050e-01   1.401983e-19   1.810385e-04   5.522699e-21   504
  5.032833e-01   7.094198e-20   2.553443e-04   3.795483e-21   432
  5.043991e-01   1.797607e-19   3.473946e-04   6.647971e-21   576
  5.051948e-01   1.680067e-19   0.000000e+00   1.652509e-20   264
  5.064571e-01   1.953270e-19   2.764393e-04   6.296347e-21   768
  5.075549e-01   1.259344e-19   3.721752e-04   9.148262e-21   240
  5.084277e-01   8.823426e-20   3.282233e-04   7.479105e-21   192
  5.096990e-01   1.522590e-19   2.416124e-04   6.435936e-21   504
  5.106418e-01   5.827849e-19   3.255818e-04   6.470693e-20   590
  5.115460e-01   3.532804e-18   3.647966e-04   4.767126e-19   384
  5.126798e-01   3.133500e-18   3.048625e-04   4.230654e-19   504
  5.140486e-01   1.126039e-18   2.933830e-04   1.089161e-19   648
  5.153764e-01   1.138995e-19   7.967896e-05   4.148763e-21   504
  5.159117e-01   1.380407e-19   1.817627e-04   3.725531e-21   312
  5.168569e-01   3.827274e-19   2.618753e-04   2.996464e-20   576
  5.181545e-01   5.984283e-19   1.822405e-04   5.194085e-20   240
  5.189109e-01   1.379442e-19   1.841453e-04   6.494563e-21   552
  5.199816e-01   1.938566e-19   1.729082e-04   1.216609e-20   600
  5.215067e-01   6.685947e-20   2.111937e-04   2.720892e-21   600
  5.224237e-01   1.410844e-19   3.382099e-04   5.896159e-21   312
  5.233368e-01   1.244913e-19   2.945474e-04   5.035354e-21   480
  5.244775e-01   9.627269e-20   1.837693e-04   4.513927e-21   576
  5.254818e-01   2.053983e-19   2.959085e-04   7.473295e-21   408
  5.263729e-01   5.589325e-20   3.451909e-04   6.169983e-21   216
  5.275243e-01   1.020063e-19   2.643774e-04   4.045777e-21   516
  5.287578e-01   1.105074e-19   2.522429e-04   4.166873e-21   744
  5.300304e-01   6.189275e-20   1.684760e-04   2.686545e-21   462
  5.307494e-01   7.038570e-20   1.712315e-04   2.009374e-21   432
  5.318647e-01   8.925541e-20   1.588547e-04   3.150797e-21   648
  5.331761e-01   5.892581e-20   2.324340e-04   2.247447e-21   528
  5.342295e-01   1.382105e-19   2.799086e-04   4.913983e-21   600
  5.352820e-01   1.901840e-19   3.528915e-04   6.701401e-21   240
  5.363014e-01   7.992442e-20   2.703115e-04   2.304766e-21   720
  5.374863e-01   1.033267e-19   2.138653e-04   2.880772e-21   720
  5.387997e-01   5.878116e-20   0.000000e+00   5.097678e-21   144
  5.394909e-01   1.048704e-19   2.757364e-04   2.969533e-21   720
