# power spectrum of phi
# redshift z=3.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.711736e-01   1.662247e-10   1.986821e-09   4.484716e-21   24
  1.722960e-01   9.889974e-11   0.000000e+00   1.362233e-12   96
  1.734112e-01   2.070299e-10   0.000000e+00   0.000000e+00   48
  1.756204e-01   5.711533e-11   0.000000e+00   1.268469e-20   24
  1.767146e-01   8.459150e-11   0.000000e+00   2.221548e-12   102
  1.778021e-01   9.386189e-11   0.000000e+00   3.759931e-14   48
  1.788829e-01   9.810421e-11   0.000000e+00   7.607922e-13   72
  1.799573e-01   7.159506e-11   0.000000e+00   0.000000e+00   48
  1.810253e-01   5.006101e-11   0.000000e+00   3.655508e-13   48
  1.820871e-01   8.939172e-11   4.495664e-09   4.894534e-12   120
  1.841922e-01   1.672997e-10   2.809790e-09   0.000000e+00   24
  1.852358e-01   5.640901e-11   2.649095e-09   7.251735e-12   144
  1.862735e-01   7.507091e-11   3.178914e-09   2.584567e-12   120
  1.873055e-01   6.144001e-13   2.809790e-09   0.000000e+00   48
  1.893526e-01   4.206256e-11   2.809790e-09   0.000000e+00   48
  1.903679e-01   3.138995e-11   2.809790e-09   6.450822e-14   96
  1.930487e-01   3.291141e-11   4.711199e-04   1.003621e-12   72
  1.943761e-01   3.011092e-11   3.532127e-09   8.096798e-13   108
  1.953653e-01   1.539377e-11   0.000000e+00   5.145914e-13   72
  1.963495e-01   1.228790e-10   0.000000e+00   9.613930e-12   30
  1.973288e-01   4.229231e-11   0.000000e+00   1.151785e-12   168
  1.983033e-01   6.530074e-11   0.000000e+00   4.120674e-13   48
  2.002380e-01   4.692292e-11   0.000000e+00   3.636313e-12   72
  2.011984e-01   2.490522e-11   0.000000e+00   7.105810e-14   96
  2.021542e-01   1.872444e-11   5.298191e-09   1.328062e-13   72
  2.031055e-01   5.448472e-12   0.000000e+00   9.796530e-15   72
  2.047049e-01   1.861570e-11   4.350048e-04   5.488924e-12   104
  2.059331e-01   1.808460e-11   3.746387e-09   2.871466e-12   144
  2.087224e-01   9.196334e-12   6.282881e-09   2.510499e-12   96
  2.096439e-01   1.996990e-11   0.000000e+00   1.707530e-12   96
  2.111095e-01   1.343659e-11   4.475232e-04   2.529572e-13   120
  2.123845e-01   1.758520e-11   0.000000e+00   1.659937e-12   120
  2.132902e-01   2.350497e-11   0.000000e+00   2.680146e-12   72
  2.150901e-01   1.210849e-11   0.000000e+00   6.342346e-21   48
  2.159845e-01   3.413969e-11   4.235416e-09   1.840891e-13   78
  2.171286e-01   4.799541e-11   4.007142e-04   2.249056e-13   168
  2.195255e-01   2.548629e-11   3.746387e-09   9.123356e-13   144
  2.204018e-01   1.726689e-11   3.746387e-09   6.501381e-13   144
  2.229436e-01   3.382474e-11   2.307791e-04   7.018868e-12   156
  2.238729e-01   5.996634e-12   4.866699e-09   2.379937e-13   48
  2.247323e-01   9.463725e-12   3.178914e-09   2.733267e-13   120
  2.255884e-01   2.041958e-11   0.000000e+00   3.257138e-12   48
  2.271022e-01   1.083054e-11   3.532495e-04   2.785530e-13   216
  2.289809e-01   2.310122e-11   0.000000e+00   8.788646e-13   48
  2.298212e-01   1.123934e-11   2.809790e-09   8.024175e-13   96
  2.310160e-01   1.627860e-11   4.128272e-04   3.842433e-13   168
  2.323239e-01   1.350050e-12   2.809790e-09   1.585586e-21   48
  2.331522e-01   6.906620e-12   0.000000e+00   1.077154e-13   96
  2.339775e-01   1.849936e-11   0.000000e+00   0.000000e+00   48
  2.356194e-01   5.552029e-11   3.178914e-09   2.399374e-12   30
  2.364362e-01   3.695704e-11   2.809790e-09   3.034105e-13   96
  2.374123e-01   1.596787e-11   3.244455e-04   5.828550e-14   240
  2.386674e-01   4.348256e-11   3.500299e-04   1.939031e-12   32
  2.396752e-01   3.023582e-11   0.000000e+00   1.982305e-12   168
  2.404781e-01   6.218556e-12   0.000000e+00   2.853405e-14   120
  2.420760e-01   1.015656e-11   5.923557e-09   9.275839e-13   72
  2.428710e-01   1.745494e-11   3.746387e-09   4.029288e-13   144
  2.436634e-01   1.360957e-11   0.000000e+00   6.183466e-13   96
  2.444532e-01   1.878552e-11   0.000000e+00   3.463728e-13   96
  2.460253e-01   4.488771e-12   4.588368e-09   1.211929e-13   72
  2.468075e-01   5.889732e-12   3.973643e-09   2.483457e-13   96
  2.483647e-01   4.222431e-12   0.000000e+00   0.000000e+00   24
  2.491396e-01   1.499875e-11   0.000000e+00   3.316847e-13   192
  2.500522e-01   1.218605e-11   2.970416e-04   9.598699e-13   132
  2.514501e-01   2.263589e-11   0.000000e+00   1.384257e-12   96
  2.522156e-01   1.339401e-11   0.000000e+00   1.333825e-13   96
  2.529787e-01   7.021858e-12   3.178914e-09   1.231215e-13   120
  2.544981e-01   2.705896e-11   0.000000e+00   0.000000e+00   48
  2.557435e-01   1.646324e-11   3.599905e-04   3.247733e-13   222
  2.567603e-01   1.870124e-11   0.000000e+00   4.665749e-13   120
  2.575100e-01   6.791498e-12   4.866699e-09   4.484716e-21   24
  2.586015e-01   8.971590e-12   3.715625e-04   1.484596e-13   312
  2.609797e-01   9.491759e-12   3.483547e-04   6.755917e-13   72
  2.619630e-01   8.142485e-12   2.809790e-09   6.225523e-13   96
  2.629726e-01   5.377702e-12   3.547511e-04   3.972964e-13   192
  2.641613e-01   9.944453e-12   4.495664e-09   1.970027e-13   120
  2.648900e-01   1.666980e-11   0.000000e+00   2.717935e-13   144
  2.663415e-01   1.442437e-12   0.000000e+00   1.253516e-21   48
  2.673732e-01   9.426225e-12   3.567146e-04   2.072503e-13   336
  2.685040e-01   1.207275e-11   0.000000e+00   2.981455e-13   48
  2.699360e-01   3.068669e-12   0.000000e+00   9.315244e-15   192
  2.706492e-01   1.191189e-12   0.000000e+00   3.432895e-22   48
  2.726764e-01   9.124040e-12   2.476067e-04   5.354101e-13   56
  2.736844e-01   4.843682e-12   3.180112e-04   1.298867e-13   336
  2.748894e-01   9.176888e-12   3.532127e-09   6.608249e-13   54
  2.759390e-01   1.184496e-11   3.492904e-04   3.495960e-13   240
  2.781181e-01   1.338692e-11   3.344484e-04   6.429861e-13   228
  2.790651e-01   1.375627e-11   3.746387e-09   1.998777e-13   72
  2.799844e-01   1.166615e-11   3.244231e-04   3.835321e-13   144
  2.811298e-01   5.732574e-12   0.000000e+00   5.643482e-13   96
  2.818146e-01   3.791848e-12   4.495664e-09   7.205739e-14   240
  2.831793e-01   1.356241e-11   3.973643e-09   0.000000e+00   24
  2.840530e-01   4.214045e-12   3.064151e-04   2.688433e-13   336
  2.852142e-01   4.322074e-12   0.000000e+00   3.090991e-13   72
  2.862741e-01   4.185222e-12   3.332831e-04   1.034234e-13   168
  2.872346e-01   7.110439e-12   0.000000e+00   3.114495e-13   72
  2.885737e-01   7.255851e-12   0.000000e+00   3.703329e-13   96
  2.896108e-01   2.896150e-12   3.307829e-04   3.243018e-13   216
  2.905708e-01   1.693608e-12   3.973643e-09   1.761275e-13   96
  2.918946e-01   7.050399e-12   0.000000e+00   2.223548e-13   192
  2.925542e-01   1.292752e-11   3.746387e-09   1.320535e-13   144
  2.938691e-01   3.864613e-12   0.000000e+00   1.268469e-20   48
  2.947794e-01   1.426857e-11   3.189136e-04   1.267790e-13   246
  2.960164e-01   9.445683e-12   2.940434e-04   1.835461e-13   168
  2.971308e-01   3.456093e-12   5.506041e-09   1.406227e-13   120
  2.977788e-01   4.816008e-12   0.000000e+00   2.384800e-13   240
  2.990707e-01   3.154827e-12   3.973643e-09   1.268469e-20   24
  3.001001e-01   2.896677e-12   3.147475e-04   2.853091e-13   360
  3.013820e-01   2.192408e-12   3.134082e-04   1.928385e-13   120
  3.022763e-01   3.372188e-12   0.000000e+00   1.474758e-13   144
  3.029133e-01   9.467158e-12   0.000000e+00   2.105609e-13   96
  3.048165e-01   5.849965e-12   0.000000e+00   2.640193e-13   144
  3.054482e-01   7.853332e-12   0.000000e+00   8.709437e-14   132
  3.063360e-01   7.552597e-12   3.093292e-04   6.580567e-14   176
  3.076248e-01   5.148212e-12   3.123602e-04   2.919636e-13   312
  3.092116e-01   2.884812e-12   0.000000e+00   2.773317e-13   96
  3.098343e-01   3.424662e-12   0.000000e+00   2.970029e-14   144
  3.107899e-01   3.097945e-12   3.092271e-04   3.113968e-14   312
  3.123131e-01   2.433492e-12   0.000000e+00   0.000000e+00   48
  3.129297e-01   2.253903e-12   3.973643e-09   6.903922e-14   192
  3.141593e-01   6.837242e-11   0.000000e+00   0.000000e+00   6
  3.149762e-01   7.810220e-12   2.884066e-04   2.692161e-13   288
  3.162994e-01   5.059726e-12   3.047203e-04   4.531232e-13   192
  3.172124e-01   2.630793e-12   9.345130e-09   1.719355e-13   216
  3.178195e-01   6.528787e-12   0.000000e+00   1.536074e-14   72
  3.193321e-01   4.864654e-12   3.018264e-04   1.913614e-13   192
  3.203366e-01   5.562068e-12   2.241224e-04   1.293933e-13   288
  3.214381e-01   4.714503e-12   0.000000e+00   2.536938e-20   24
  3.222890e-01   4.152094e-12   2.952626e-04   1.657575e-13   456
  3.238280e-01   7.872406e-12   5.619580e-09   8.387721e-16   48
  3.247789e-01   4.821645e-12   2.908218e-04   1.528303e-13   240
  3.258718e-01   5.872347e-12   2.939082e-04   7.284450e-14   216
  3.267908e-01   3.811963e-12   0.000000e+00   2.366285e-13   72
  3.273801e-01   1.178797e-12   1.015467e-08   1.495899e-13   168
  3.290441e-01   5.704855e-12   2.184577e-04   3.416108e-13   288
  3.299773e-01   3.083431e-12   2.890570e-04   9.660758e-14   168
  3.314762e-01   3.484731e-12   0.000000e+00   1.022487e-13   192
  3.320572e-01   1.306883e-12   3.746387e-09   9.769736e-14   144
  3.332162e-01   4.155498e-12   0.000000e+00   5.046095e-13   36
  3.341991e-01   5.961727e-12   2.639705e-04   2.150064e-13   342
  3.351389e-01   8.368919e-12   2.710657e-04   7.730357e-13   144
  3.363470e-01   2.880283e-12   2.842800e-04   1.797692e-13   384
  3.378125e-01   3.652071e-12   7.786718e-09   2.391233e-13   120
  3.385379e-01   2.785778e-12   2.534951e-04   8.924650e-14   264
  3.395201e-01   3.630444e-12   1.256576e-08   1.415949e-14   192
  3.404451e-01   2.753531e-12   2.731894e-04   1.316887e-13   152
  3.412191e-01   6.855209e-12   7.492773e-09   3.871098e-15   144
  3.428472e-01   3.548936e-12   1.768108e-04   5.203038e-14   216
  3.436008e-01   6.061544e-12   2.362665e-04   1.869648e-13   312
  3.449274e-01   4.065892e-12   2.738281e-04   2.073461e-13   240
  3.457090e-01   7.622459e-13   3.973643e-09   4.352495e-14   96
  3.471927e-01   1.565659e-12   2.617995e-04   6.042281e-14   144
  3.481071e-01   3.031623e-12   2.573258e-04   5.157299e-14   456
  3.495904e-01   3.175642e-12   0.000000e+00   9.707994e-14   120
  3.501414e-01   2.335305e-12   0.000000e+00   1.865484e-13   144
  3.512407e-01   1.463525e-11   0.000000e+00   0.000000e+00   24
  3.519456e-01   2.500836e-12   2.473498e-04   9.059196e-14   336
  3.531645e-01   6.318045e-12   2.727931e-04   4.706960e-13   198
  3.543067e-01   7.412420e-12   2.652756e-04   3.390106e-14   432
  3.556041e-01   1.165095e-11   0.000000e+00   4.794468e-13   48
  3.562810e-01   2.017764e-12   2.341925e-04   3.117097e-14   384
  3.574963e-01   3.373096e-12   2.696052e-04   3.173943e-13   144
  3.585975e-01   2.762880e-12   2.676825e-04   1.809870e-13   264
  3.599147e-01   7.473743e-13   0.000000e+00   2.242358e-21   48
  3.607984e-01   4.151936e-12   2.545223e-04   1.180097e-13   276
  3.616510e-01   3.263279e-12   2.307176e-04   5.027367e-14   192
  3.627906e-01   3.694934e-12   2.592759e-04   9.722541e-14   552
  3.641741e-01   6.665971e-12   8.991328e-09   9.689063e-14   120
  3.649965e-01   9.489492e-13   2.624511e-04   7.324896e-14   216
  3.657587e-01   3.397569e-12   4.495664e-09   3.480735e-13   120
  3.671201e-01   3.274604e-12   2.584500e-04   1.229667e-13   408
  3.683844e-01   2.382108e-13   5.619580e-09   1.716448e-22   24
  3.691684e-01   1.407807e-12   2.610810e-04   1.494886e-13   384
  3.702633e-01   3.761560e-12   2.550855e-04   2.590767e-13   240
  3.712141e-01   1.445570e-12   2.569535e-04   1.623594e-13   168
  3.725471e-01   2.920067e-12   6.357829e-09   6.020470e-13   120
  3.734064e-01   1.229456e-11   2.678605e-04   6.625380e-14   350
  3.748037e-01   8.051362e-12   4.409502e-04   1.272315e-13   384
  3.756388e-01   3.750354e-12   0.000000e+00   5.224769e-14   144
  3.771752e-01   1.620521e-12   1.059638e-08   8.876431e-14   288
  3.779773e-01   8.922614e-13   2.524053e-04   5.424529e-14   336
  3.790686e-01   1.192863e-12   2.297941e-04   7.478551e-14   168
  3.797219e-01   2.709143e-12   4.541306e-09   3.630547e-14   336
  3.810732e-01   2.180888e-12   2.385126e-04   7.194230e-14   288
  3.818848e-01   3.489192e-12   2.247398e-04   5.801827e-14   264
  3.832590e-01   2.425478e-12   0.000000e+00   1.168910e-13   240
  3.837616e-01   1.359246e-12   7.947286e-09   9.544682e-14   96
  3.855656e-01   3.218520e-12   3.056310e-04   8.150280e-14   360
  3.864075e-01   2.281561e-12   2.253025e-04   1.680456e-13   168
  3.874713e-01   1.720719e-12   2.456032e-04   5.326393e-14   456
  3.887523e-01   2.079295e-12   7.064254e-09   2.320286e-13   108
  3.894728e-01   1.353605e-12   2.464311e-04   1.443647e-13   264
  3.903716e-01   1.712199e-12   2.198567e-04   1.632570e-13   264
  3.916025e-01   7.858532e-13   2.074668e-04   4.699143e-14   312
  3.931351e-01   2.191247e-11   1.541705e-04   1.252583e-13   270
  3.937775e-01   1.221381e-11   1.957388e-04   8.688927e-14   240
  3.949323e-01   6.006703e-12   2.421536e-04   6.907543e-14   384
  3.956334e-01   2.191257e-12   0.000000e+00   1.267303e-13   192
  3.969952e-01   1.307562e-12   1.942960e-04   6.775136e-14   240
  3.977852e-01   2.514022e-12   2.397927e-04   9.792742e-14   336
  3.992708e-01   1.948320e-12   2.413972e-04   4.414281e-14   480
  4.004761e-01   2.559112e-12   0.000000e+00   2.174430e-14   72
  4.011493e-01   3.396682e-12   2.353842e-04   1.829558e-13   240
  4.020650e-01   2.960535e-12   2.212289e-04   7.839281e-14   312
  4.031147e-01   1.975317e-12   2.390954e-04   5.629602e-14   240
  4.047009e-01   1.420854e-12   1.816506e-04   1.408645e-13   408
  4.053288e-01   1.906391e-12   1.663482e-04   1.802764e-13   336
  4.065560e-01   1.083290e-12   2.112212e-04   4.762394e-14   264
  4.071591e-01   2.991496e-12   0.000000e+00   2.813286e-13   144
  4.088370e-01   1.464837e-12   2.927651e-04   9.377893e-14   464
  4.097211e-01   1.619726e-12   2.328083e-04   8.404858e-14   168
  4.105939e-01   1.173199e-12   2.120376e-04   7.177794e-14   336
  4.121713e-01   5.474378e-12   2.227870e-04   1.843519e-13   414
  4.130606e-01   3.594356e-11   2.319080e-04   7.908286e-14   216
  4.141998e-01   1.684821e-11   5.619580e-09   5.628665e-14   96
  4.146649e-01   4.275795e-12   1.685874e-08   6.430282e-14   384
  4.162944e-01   1.990521e-12   2.314600e-04   3.811479e-13   492
  4.171676e-01   3.050476e-12   2.263480e-04   2.277637e-13   240
  4.181546e-01   2.211584e-12   2.298225e-04   1.478870e-13   312
  4.195176e-01   2.636816e-12   2.297469e-04   1.375494e-13   192
  4.203810e-01   2.371330e-12   2.226525e-04   1.128009e-13   504
  4.215265e-01   2.066451e-12   1.473998e-04   2.090700e-14   408
  4.224284e-01   1.327083e-12   4.515774e-04   2.190221e-13   168
  4.235571e-01   2.307726e-12   2.145032e-04   1.093783e-13   288
  4.245041e-01   1.573804e-12   2.238525e-04   1.067535e-13   288
  4.254743e-01   6.687271e-13   2.251410e-04   1.744763e-14   432
  4.268815e-01   1.032965e-12   2.129084e-04   4.703301e-14   216
  4.276334e-01   1.376492e-12   2.124592e-04   8.145504e-14   360
  4.289721e-01   8.057181e-13   2.073582e-04   3.788968e-14   312
  4.301803e-01   5.142376e-13   0.000000e+00   0.000000e+00   48
  4.308767e-01   1.085321e-12   2.223178e-04   4.927494e-14   432
  4.321240e-01   1.674416e-11   3.708284e-04   1.332617e-13   414
  4.328606e-01   1.051813e-11   1.956255e-08   4.216788e-14   312
  4.342347e-01   5.543350e-12   3.253813e-04   4.783406e-14   528
  4.351620e-01   2.093677e-12   1.707976e-04   9.729713e-14   264
  4.362761e-01   2.231954e-12   2.025191e-04   6.437539e-14   480
  4.377318e-01   1.166961e-12   0.000000e+00   9.736788e-14   288
  4.383604e-01   3.049833e-12   2.176005e-04   1.050994e-13   168
  4.395105e-01   3.040156e-12   3.444610e-04   6.436141e-14   504
  4.408036e-01   3.941338e-12   7.492773e-09   5.428305e-14   144
  4.416171e-01   9.319441e-13   2.212265e-04   2.311568e-14   464
  4.428396e-01   1.519202e-12   3.246624e-04   4.610333e-14   432
  4.434197e-01   2.044671e-12   5.619580e-09   3.543145e-14   192
  4.449189e-01   2.344489e-12   2.406833e-04   3.093245e-13   396
  4.458042e-01   1.388563e-12   2.162000e-04   1.138386e-13   288
  4.466990e-01   1.717539e-12   2.135686e-04   1.904155e-13   336
  4.481283e-01   8.365359e-13   1.352359e-04   6.210845e-14   432
  4.490354e-01   5.856392e-13   3.505126e-04   1.716580e-14   360
  4.500539e-01   9.400771e-13   2.073334e-04   2.482184e-14   384
  4.515004e-01   1.007805e-11   1.830116e-04   1.016683e-13   198
  4.521974e-01   1.290076e-11   2.080246e-04   3.943818e-14   552
  4.534970e-01   5.349549e-12   2.912202e-04   9.595174e-14   432
  4.545821e-01   2.751081e-12   0.000000e+00   6.310998e-14   168
  4.554927e-01   1.129835e-12   3.610065e-04   4.167898e-14   480
  4.566974e-01   4.363589e-13   0.000000e+00   1.714246e-14   120
  4.572396e-01   1.837067e-12   2.948545e-04   3.957965e-14   336
  4.585628e-01   2.954621e-12   2.080152e-04   1.167162e-13   672
  4.598711e-01   3.380590e-12   3.025866e-04   2.158395e-13   528
  4.604805e-01   9.463208e-13   9.082613e-09   1.104192e-13   168
  4.618883e-01   2.473340e-12   3.375333e-04   1.025236e-13   456
  4.627474e-01   2.927788e-12   2.061344e-04   2.466447e-14   168
  4.636392e-01   1.464537e-12   2.057643e-04   2.433108e-14   504
  4.651216e-01   8.699857e-13   2.647872e-04   5.610936e-14   336
  4.660180e-01   6.526050e-13   1.908802e-04   7.239176e-14   312
  4.670124e-01   1.443397e-12   1.865029e-04   5.867838e-14   504
  4.683210e-01   5.652340e-13   1.294009e-04   2.409650e-14   432
  4.689362e-01   9.527968e-13   1.999672e-04   2.387995e-14   312
  4.702151e-01   6.656119e-13   2.049761e-04   2.719124e-14   384
  4.715504e-01   3.794184e-11   1.741510e-04   9.307131e-14   126
  4.723748e-01   7.335609e-12   3.057676e-04   2.249732e-13   492
  4.734278e-01   2.860030e-12   1.958445e-04   8.022855e-14   528
  4.747438e-01   1.266332e-12   1.989360e-04   9.906843e-14   480
  4.755596e-01   1.370572e-12   2.748289e-04   3.184262e-14   432
  4.767402e-01   2.029196e-12   2.161166e-04   5.621029e-14   440
  4.781114e-01   5.115250e-12   1.074739e-04   1.161938e-13   312
  4.786259e-01   1.316880e-12   1.610586e-04   5.280048e-14   480
  4.796813e-01   3.393506e-12   3.153497e-04   1.148567e-13   408
  4.812233e-01   2.528268e-12   1.888588e-04   1.431255e-14   360
  4.818747e-01   2.230691e-12   1.822418e-04   3.242554e-14   408
  4.830820e-01   8.915448e-13   1.854542e-04   2.484960e-14   456
  4.844414e-01   1.051677e-12   1.772485e-04   8.569961e-14   264
  4.851959e-01   8.613522e-13   1.923591e-04   2.802582e-14   384
  4.862943e-01   1.299953e-12   3.238501e-04   2.573622e-14   672
  4.875640e-01   1.620435e-12   1.937042e-04   1.374583e-13   240
  4.882967e-01   7.195901e-13   1.965613e-04   4.148578e-14   264
  4.893308e-01   1.125245e-12   2.424259e-04   3.883058e-14   624
  4.908739e-01   8.655711e-12   0.000000e+00   6.418571e-13   150
  4.914232e-01   7.660924e-12   2.716574e-04   5.110544e-14   600
  4.925819e-01   2.105476e-12   1.874909e-04   5.571168e-14   672
  4.938939e-01   1.270170e-12   1.763484e-04   1.707298e-13   336
  4.946248e-01   1.139793e-12   1.918157e-04   3.238311e-14   408
  4.957926e-01   2.019401e-12   1.913639e-04   1.599940e-14   408
  4.970915e-01   2.597569e-12   9.676385e-05   8.525650e-14   360
  4.978921e-01   3.250868e-12   3.552857e-04   2.630509e-14   456
  4.988592e-01   2.452862e-12   1.932065e-04   7.119099e-14   384
  5.000902e-01   1.287031e-12   1.783541e-04   1.203618e-13   348
  5.007554e-01   2.742215e-12   2.198754e-04   5.936570e-14   576
  5.020050e-01   1.434566e-12   1.810385e-04   3.548472e-14   504
  5.032833e-01   5.019731e-13   2.553443e-04   2.532417e-14   432
  5.043991e-01   8.245968e-13   3.473946e-04   3.738808e-14   576
  5.051948e-01   1.140093e-12   0.000000e+00   2.952626e-14   264
  5.064571e-01   9.832577e-13   2.764393e-04   2.671187e-14   768
  5.075549e-01   7.127982e-13   3.721752e-04   3.564176e-14   240
  5.084277e-01   2.878499e-13   3.282233e-04   8.729897e-15   192
  5.096990e-01   4.630478e-13   2.416124e-04   8.420671e-15   504
  5.106418e-01   6.054053e-12   3.255818e-04   3.923047e-14   590
  5.115460e-01   4.296332e-12   3.647966e-04   2.152958e-14   384
  5.126798e-01   1.391608e-12   3.048625e-04   4.274664e-14   504
  5.140486e-01   1.723553e-12   2.933830e-04   2.357609e-14   648
  5.153764e-01   1.537251e-12   7.967896e-05   5.282703e-14   504
  5.159117e-01   1.052004e-12   1.817627e-04   3.684997e-14   312
  5.168569e-01   3.010925e-12   2.618753e-04   2.526910e-14   576
  5.181545e-01   2.634490e-12   1.822405e-04   6.640797e-14   240
  5.189109e-01   4.812415e-13   1.841453e-04   2.877120e-14   552
  5.199816e-01   2.011066e-12   1.729082e-04   1.989829e-14   600
  5.215067e-01   6.788833e-13   2.111937e-04   1.608079e-14   600
  5.224237e-01   7.147848e-13   3.382099e-04   6.262784e-14   312
  5.233368e-01   1.122853e-12   2.945474e-04   2.438537e-14   480
  5.244775e-01   6.926493e-13   1.837693e-04   3.485888e-14   576
  5.254818e-01   1.073742e-12   2.959085e-04   3.913703e-14   408
  5.263729e-01   5.624010e-13   3.451909e-04   3.861095e-14   216
  5.275243e-01   1.390221e-12   2.643774e-04   2.835880e-14   516
  5.287578e-01   9.537566e-13   2.522429e-04   2.187953e-14   744
  5.300304e-01   3.330386e-12   1.684760e-04   1.866776e-13   462
  5.307494e-01   9.634456e-12   1.712315e-04   3.998790e-14   432
  5.318647e-01   2.172298e-12   1.588547e-04   1.241594e-13   648
  5.331761e-01   1.309858e-12   2.324340e-04   4.031101e-14   528
  5.342295e-01   1.351466e-12   2.799086e-04   3.089504e-14   600
  5.352820e-01   2.531883e-12   3.528915e-04   5.173890e-14   240
  5.363014e-01   2.002868e-12   2.703115e-04   2.299698e-14   720
  5.374863e-01   1.197457e-12   2.138653e-04   3.309365e-14   720
  5.387997e-01   5.275332e-13   0.000000e+00   5.896230e-14   144
  5.394909e-01   1.333108e-12   2.757364e-04   2.028141e-14   720
