# power spectrum of B
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.469345e-01   3.084485e-15   0.000000e+00   5.308124e-24   48
  1.482407e-01   9.322699e-15   0.000000e+00   4.537551e-16   48
  1.495354e-01   1.214904e-15   1.986821e-09   3.753410e-24   24
  1.508189e-01   1.053296e-15   0.000000e+00   8.019061e-17   72
  1.533539e-01   3.231493e-15   1.873193e-09   2.776832e-16   72
  1.546058e-01   5.400919e-16   0.000000e+00   3.094343e-17   96
  1.570796e-01   7.498119e-43   0.000000e+00   1.604072e-43   6
  1.583021e-01   1.719602e-15   0.000000e+00   1.320682e-16   96
  1.595151e-01   4.598985e-16   1.986821e-09   1.112239e-17   96
  1.607190e-01   1.240534e-15   0.000000e+00   3.753410e-24   24
  1.619140e-01   1.208470e-15   2.809790e-09   2.325970e-17   48
  1.631002e-01   2.239450e-15   0.000000e+00   1.164118e-16   96
  1.642778e-01   2.488599e-16   0.000000e+00   0.000000e+00   48
  1.666081e-01   3.528996e-16   0.000000e+00   4.942743e-17   36
  1.677611e-01   1.654998e-15   3.441276e-09   2.597230e-16   48
  1.689063e-01   3.185744e-15   3.893359e-09   1.514243e-16   120
  1.700437e-01   3.148834e-15   0.000000e+00   1.825726e-16   56
  1.711736e-01   4.040035e-16   1.986821e-09   6.635155e-25   24
  1.722960e-01   9.871164e-16   0.000000e+00   9.677239e-17   96
  1.734112e-01   2.546685e-15   0.000000e+00   0.000000e+00   48
  1.756204e-01   2.410628e-16   0.000000e+00   6.635155e-25   24
  1.767146e-01   1.246005e-15   0.000000e+00   1.475972e-16   102
  1.778021e-01   8.618053e-16   0.000000e+00   7.404317e-17   48
  1.788829e-01   3.840415e-15   0.000000e+00   2.223809e-16   72
  1.799573e-01   7.053723e-16   0.000000e+00   2.298485e-24   48
  1.810253e-01   1.834142e-15   0.000000e+00   1.920193e-16   48
  1.820871e-01   1.291515e-15   4.495664e-09   5.643005e-17   120
  1.841922e-01   2.921363e-16   2.809790e-09   9.383526e-25   24
  1.852358e-01   1.126193e-15   2.649095e-09   5.883138e-17   144
  1.862735e-01   1.519555e-15   3.178914e-09   7.521121e-17   120
  1.873055e-01   9.566292e-16   2.809790e-09   4.146972e-26   48
  1.893526e-01   1.327380e-15   2.809790e-09   0.000000e+00   48
  1.903679e-01   6.348115e-16   2.809790e-09   5.004505e-17   96
  1.930487e-01   1.222002e-15   4.711199e-04   1.908674e-16   72
  1.943761e-01   5.324649e-16   3.532127e-09   5.531076e-17   108
  1.953653e-01   4.481814e-16   0.000000e+00   3.899041e-17   72
  1.963495e-01   5.865690e-16   0.000000e+00   5.608990e-17   30
  1.973288e-01   6.157394e-16   0.000000e+00   3.006032e-17   168
  1.983033e-01   3.592072e-17   0.000000e+00   4.736820e-18   48
  2.002380e-01   1.365023e-15   0.000000e+00   2.163959e-17   72
  2.011984e-01   3.093441e-15   0.000000e+00   9.232769e-17   96
  2.021542e-01   2.541172e-16   5.298191e-09   1.305183e-17   72
  2.031055e-01   1.660873e-16   0.000000e+00   4.440079e-18   72
  2.047049e-01   3.144612e-15   4.350048e-04   3.213676e-16   104
  2.059331e-01   1.722281e-15   3.746387e-09   1.467316e-16   144
  2.087224e-01   6.483371e-16   6.282881e-09   6.941277e-17   96
  2.096439e-01   1.323599e-15   0.000000e+00   1.242532e-16   96
  2.111095e-01   8.416518e-16   4.475232e-04   5.644323e-17   120
  2.123845e-01   1.417702e-15   0.000000e+00   1.016792e-17   120
  2.132902e-01   2.392889e-15   0.000000e+00   1.025269e-16   72
  2.150901e-01   3.245453e-15   0.000000e+00   0.000000e+00   48
  2.159845e-01   2.037088e-15   4.235416e-09   1.592103e-16   78
  2.171286e-01   2.002486e-15   4.007142e-04   8.845718e-17   168
  2.195255e-01   1.667811e-15   3.746387e-09   1.873489e-16   144
  2.204018e-01   4.059733e-15   3.746387e-09   2.241860e-16   144
  2.229436e-01   9.173046e-16   2.307791e-04   3.590411e-17   156
  2.238729e-01   1.397758e-15   4.866699e-09   2.200551e-18   48
  2.247323e-01   1.980014e-15   3.178914e-09   1.600034e-16   120
  2.255884e-01   3.154558e-16   0.000000e+00   1.474203e-17   48
  2.271022e-01   2.378000e-15   3.532495e-04   1.341080e-16   216
  2.289809e-01   9.000801e-16   0.000000e+00   1.201343e-16   48
  2.298212e-01   2.620319e-16   2.809790e-09   1.944425e-17   96
  2.310160e-01   4.114548e-16   4.128272e-04   1.434919e-17   168
  2.323239e-01   6.391906e-16   2.809790e-09   1.876705e-24   48
  2.331522e-01   4.397440e-16   0.000000e+00   2.003178e-17   96
  2.339775e-01   1.367209e-15   0.000000e+00   0.000000e+00   48
  2.356194e-01   5.054102e-16   3.178914e-09   5.304926e-17   30
  2.364362e-01   1.081408e-14   2.809790e-09   1.775284e-15   96
  2.374123e-01   2.218515e-15   3.244455e-04   3.237694e-16   240
  2.386674e-01   8.305520e-16   3.500299e-04   1.927180e-18   32
  2.396752e-01   9.435919e-16   0.000000e+00   8.390350e-17   168
  2.404781e-01   3.982352e-16   0.000000e+00   2.373919e-17   120
  2.420760e-01   1.056438e-15   5.923557e-09   1.843009e-16   72
  2.428710e-01   3.664578e-16   3.746387e-09   2.126564e-17   144
  2.436634e-01   6.571688e-16   0.000000e+00   6.078310e-17   96
  2.444532e-01   9.252069e-16   0.000000e+00   8.563322e-17   96
  2.460253e-01   1.856974e-15   4.588368e-09   6.987220e-17   72
  2.468075e-01   1.588523e-15   3.973643e-09   1.467550e-16   96
  2.483647e-01   2.990114e-15   0.000000e+00   0.000000e+00   24
  2.491396e-01   1.778406e-15   0.000000e+00   1.017200e-16   192
  2.500522e-01   1.357915e-15   2.970416e-04   1.298382e-16   132
  2.514501e-01   4.906139e-16   0.000000e+00   7.346362e-18   96
  2.522156e-01   5.682500e-16   0.000000e+00   2.213039e-17   96
  2.529787e-01   7.746045e-16   3.178914e-09   2.690655e-17   120
  2.544981e-01   2.856199e-16   0.000000e+00   3.317577e-25   48
  2.557435e-01   6.241943e-15   3.599905e-04   1.224587e-15   222
  2.567603e-01   7.495804e-15   0.000000e+00   1.411727e-15   120
  2.575100e-01   1.660952e-15   4.866699e-09   0.000000e+00   24
  2.586015e-01   1.072510e-15   3.715625e-04   6.426641e-17   312
  2.609797e-01   2.914061e-15   3.483547e-04   2.163957e-16   72
  2.619630e-01   1.847255e-15   2.809790e-09   1.489473e-16   96
  2.629726e-01   8.749728e-16   3.547511e-04   7.766785e-17   192
  2.641613e-01   1.206727e-15   4.495664e-09   1.447714e-16   120
  2.648900e-01   2.820538e-16   0.000000e+00   4.025864e-18   144
  2.663415e-01   2.220634e-15   0.000000e+00   5.308124e-24   48
  2.673732e-01   6.512554e-16   3.567146e-04   3.963263e-17   336
  2.685040e-01   5.794491e-16   0.000000e+00   5.208555e-17   48
  2.699360e-01   7.521049e-16   0.000000e+00   3.711038e-17   192
  2.706492e-01   2.918932e-16   0.000000e+00   1.149243e-24   48
  2.726764e-01   1.784659e-15   2.476067e-04   1.466548e-16   56
  2.736844e-01   4.763296e-16   3.180112e-04   4.193564e-17   336
  2.748894e-01   1.078874e-15   3.532127e-09   5.831387e-17   54
  2.759390e-01   1.876738e-15   3.492904e-04   1.382025e-16   240
  2.781181e-01   5.684918e-16   3.344484e-04   6.058491e-17   228
  2.790651e-01   6.413621e-16   3.746387e-09   2.274717e-17   72
  2.799844e-01   5.201139e-16   3.244231e-04   3.482097e-17   144
  2.811298e-01   7.378055e-16   0.000000e+00   3.125954e-17   96
  2.818146e-01   8.367087e-16   4.495664e-09   5.930366e-17   240
  2.831793e-01   6.148702e-17   3.973643e-09   2.345881e-25   24
  2.840530e-01   7.914776e-16   3.064151e-04   3.856701e-17   336
  2.852142e-01   4.084498e-16   0.000000e+00   1.146992e-17   72
  2.862741e-01   8.117967e-16   3.332831e-04   6.222752e-17   168
  2.872346e-01   1.912870e-15   0.000000e+00   1.442090e-16   72
  2.885737e-01   2.740903e-16   0.000000e+00   1.236352e-17   96
  2.896108e-01   6.156213e-16   3.307829e-04   3.898936e-17   216
  2.905708e-01   1.628064e-15   3.973643e-09   1.312861e-16   96
  2.918946e-01   8.963092e-16   0.000000e+00   9.007301e-17   192
  2.925542e-01   7.027667e-16   3.746387e-09   6.318988e-17   144
  2.938691e-01   9.309239e-16   0.000000e+00   0.000000e+00   48
  2.947794e-01   4.034322e-16   3.189136e-04   2.544626e-17   246
  2.960164e-01   6.834679e-16   2.940434e-04   7.197089e-17   168
  2.971308e-01   4.249135e-16   5.506041e-09   4.053798e-17   120
  2.977788e-01   7.028763e-16   0.000000e+00   4.372768e-17   240
  2.990707e-01   1.434773e-15   3.973643e-09   0.000000e+00   24
  3.001001e-01   7.833169e-16   3.147475e-04   2.510633e-17   360
  3.013820e-01   7.989738e-16   3.134082e-04   7.911508e-17   120
  3.022763e-01   5.545711e-16   0.000000e+00   5.949930e-17   144
  3.029133e-01   1.016820e-15   0.000000e+00   3.963785e-18   96
  3.048165e-01   4.057692e-16   0.000000e+00   3.561701e-17   144
  3.054482e-01   8.133714e-16   0.000000e+00   6.005751e-17   132
  3.063360e-01   4.368469e-16   3.093292e-04   2.814506e-17   176
  3.076248e-01   4.731444e-16   3.123602e-04   3.102024e-17   312
  3.092116e-01   7.154156e-16   0.000000e+00   6.111633e-17   96
  3.098343e-01   1.016640e-15   0.000000e+00   7.980721e-17   144
  3.107899e-01   2.040593e-16   3.092271e-04   1.386567e-17   312
  3.123131e-01   2.982445e-17   0.000000e+00   0.000000e+00   48
  3.129297e-01   9.299767e-16   3.973643e-09   8.487152e-17   192
  3.141593e-01   7.468636e-43   0.000000e+00   1.182955e-43   6
  3.149762e-01   7.014629e-16   2.884066e-04   6.451445e-17   288
  3.162994e-01   6.602536e-16   3.047203e-04   5.508120e-17   192
  3.172124e-01   1.227272e-15   9.345130e-09   4.617948e-17   216
  3.178195e-01   2.621780e-16   0.000000e+00   1.871231e-17   72
  3.193321e-01   6.426101e-16   3.018264e-04   4.424705e-17   192
  3.203366e-01   4.406737e-16   2.241224e-04   2.714022e-17   288
  3.214381e-01   1.159208e-15   0.000000e+00   0.000000e+00   24
  3.222890e-01   1.687681e-16   2.952626e-04   6.108052e-18   456
  3.238280e-01   2.426981e-16   5.619580e-09   2.037402e-17   48
  3.247789e-01   4.178677e-16   2.908218e-04   2.524233e-17   240
  3.258718e-01   5.338335e-16   2.939082e-04   4.099954e-17   216
  3.267908e-01   3.010295e-16   0.000000e+00   6.332192e-18   72
  3.273801e-01   2.477264e-16   1.015467e-08   1.984742e-18   168
  3.290441e-01   2.026120e-16   2.184577e-04   1.202625e-17   288
  3.299773e-01   5.762888e-16   2.890570e-04   3.739168e-17   168
  3.314762e-01   1.751210e-16   0.000000e+00   6.393684e-18   192
  3.320572e-01   3.269103e-16   3.746387e-09   1.481265e-17   144
  3.332162e-01   1.669016e-17   0.000000e+00   5.324898e-19   36
  3.341991e-01   2.568791e-16   2.639705e-04   1.258480e-17   342
  3.351389e-01   2.846850e-16   2.710657e-04   4.355403e-17   144
  3.363470e-01   2.898120e-16   2.842800e-04   1.200585e-17   384
  3.378125e-01   4.081898e-16   7.786718e-09   2.938767e-17   120
  3.385379e-01   5.183599e-16   2.534951e-04   1.571739e-17   264
  3.395201e-01   5.185627e-16   1.256576e-08   2.021756e-17   192
  3.404451e-01   8.282972e-16   2.731894e-04   8.971366e-17   152
  3.412191e-01   1.664440e-16   7.492773e-09   9.011472e-18   144
  3.428472e-01   4.767100e-16   1.768108e-04   2.993487e-17   216
  3.436008e-01   7.052766e-16   2.362665e-04   3.279056e-17   312
  3.449274e-01   1.209731e-15   2.738281e-04   6.038612e-17   240
  3.457090e-01   5.633489e-16   3.973643e-09   1.601744e-17   96
  3.471927e-01   4.802278e-16   2.617995e-04   2.247145e-17   144
  3.481071e-01   3.740256e-16   2.573258e-04   1.941589e-17   456
  3.495904e-01   7.980275e-16   0.000000e+00   2.595722e-17   120
  3.501414e-01   5.095284e-16   0.000000e+00   2.863608e-17   144
  3.512407e-01   9.030640e-16   0.000000e+00   0.000000e+00   24
  3.519456e-01   4.495669e-16   2.473498e-04   1.402513e-17   336
  3.531645e-01   8.168183e-16   2.727931e-04   6.869056e-17   198
  3.543067e-01   1.511882e-15   2.652756e-04   5.621881e-17   432
  3.556041e-01   1.608716e-15   0.000000e+00   1.826446e-16   48
  3.562810e-01   1.262217e-15   2.341925e-04   8.181157e-17   384
  3.574963e-01   9.647894e-16   2.696052e-04   4.599733e-17   144
  3.585975e-01   6.114127e-16   2.676825e-04   3.130715e-17   264
  3.599147e-01   3.066760e-16   0.000000e+00   0.000000e+00   48
  3.607984e-01   6.093179e-16   2.545223e-04   2.791624e-17   276
  3.616510e-01   4.300968e-16   2.307176e-04   4.491688e-17   192
  3.627906e-01   4.517865e-16   2.592759e-04   1.677845e-17   552
  3.641741e-01   3.159997e-16   8.991328e-09   1.835765e-17   120
  3.649965e-01   5.080582e-16   2.624511e-04   3.456002e-17   216
  3.657587e-01   3.332275e-16   4.495664e-09   1.524240e-17   120
  3.671201e-01   6.151694e-16   2.584500e-04   2.410384e-17   408
  3.683844e-01   1.705186e-17   5.619580e-09   0.000000e+00   24
  3.691684e-01   4.912819e-16   2.610810e-04   2.534741e-17   384
  3.702633e-01   7.291104e-16   2.550855e-04   2.689212e-17   240
  3.712141e-01   6.891304e-16   2.569535e-04   7.957144e-17   168
  3.725471e-01   1.908786e-16   6.357829e-09   1.377104e-17   120
  3.734064e-01   3.514295e-15   2.678605e-04   5.751194e-16   350
  3.748037e-01   2.085300e-15   4.409502e-04   3.359114e-16   384
  3.756388e-01   4.993090e-16   0.000000e+00   4.160317e-17   144
  3.771752e-01   6.247147e-16   1.059638e-08   4.939304e-17   288
  3.779773e-01   5.015453e-16   2.524053e-04   2.018319e-17   336
  3.790686e-01   6.283339e-16   2.297941e-04   5.188210e-17   168
  3.797219e-01   8.158670e-16   4.541306e-09   2.990367e-17   336
  3.810732e-01   9.054981e-16   2.385126e-04   6.162092e-17   288
  3.818848e-01   9.339600e-16   2.247398e-04   7.114456e-17   264
  3.832590e-01   3.774088e-16   0.000000e+00   1.194032e-17   240
  3.837616e-01   8.115383e-16   7.947286e-09   5.242038e-17   96
  3.855656e-01   3.525768e-16   3.056310e-04   2.262757e-17   360
  3.864075e-01   2.905505e-16   2.253025e-04   2.065949e-17   168
  3.874713e-01   7.311424e-16   2.456032e-04   4.142892e-17   456
  3.887523e-01   4.994033e-16   7.064254e-09   2.638759e-17   108
  3.894728e-01   2.604198e-16   2.464311e-04   1.256572e-17   264
  3.903716e-01   3.599772e-16   2.198567e-04   2.439338e-17   264
  3.916025e-01   6.394719e-16   2.074668e-04   4.054101e-17   312
  3.931351e-01   2.093023e-15   1.541705e-04   3.256517e-16   270
  3.937775e-01   1.412525e-15   1.957388e-04   2.157587e-16   240
  3.949323e-01   4.557352e-16   2.421536e-04   1.229426e-17   384
  3.956334e-01   7.910236e-16   0.000000e+00   4.651422e-17   192
  3.969952e-01   8.794601e-16   1.942960e-04   8.199837e-17   240
  3.977852e-01   2.913706e-16   2.397927e-04   9.195105e-18   336
  3.992708e-01   4.243227e-16   2.413972e-04   1.768792e-17   480
  4.004761e-01   9.085770e-16   0.000000e+00   6.157042e-17   72
  4.011493e-01   2.504744e-16   2.353842e-04   2.135275e-17   240
  4.020650e-01   2.494598e-16   2.212289e-04   1.303401e-17   312
  4.031147e-01   4.934811e-16   2.390954e-04   2.606944e-17   240
  4.047009e-01   3.067571e-16   1.816506e-04   1.620039e-17   408
  4.053288e-01   2.493339e-16   1.663482e-04   9.764282e-18   336
  4.065560e-01   6.760437e-17   2.112212e-04   1.916792e-18   264
  4.071591e-01   1.419298e-16   0.000000e+00   3.456873e-18   144
  4.088370e-01   1.999374e-16   2.927651e-04   1.060467e-17   464
  4.097211e-01   2.390582e-16   2.328083e-04   1.864683e-17   168
  4.105939e-01   4.904903e-16   2.120376e-04   2.845027e-17   336
  4.121713e-01   3.586415e-16   2.227870e-04   1.109984e-17   414
  4.130606e-01   4.401433e-16   2.319080e-04   2.383948e-17   216
  4.141998e-01   5.127153e-16   5.619580e-09   6.059912e-17   96
  4.146649e-01   4.523501e-16   1.685874e-08   2.074729e-17   384
  4.162944e-01   4.946618e-16   2.314600e-04   2.873373e-17   492
  4.171676e-01   3.820531e-16   2.263480e-04   2.514448e-17   240
  4.181546e-01   5.471439e-16   2.298225e-04   4.990649e-17   312
  4.195176e-01   2.820313e-16   2.297469e-04   2.527873e-17   192
  4.203810e-01   2.257977e-16   2.226525e-04   8.714090e-18   504
  4.215265e-01   6.410908e-16   1.473998e-04   2.639318e-17   408
  4.224284e-01   3.479935e-16   4.515774e-04   1.199269e-17   168
  4.235571e-01   2.012870e-16   2.145032e-04   9.441076e-18   288
  4.245041e-01   1.131687e-16   2.238525e-04   6.186450e-18   288
  4.254743e-01   3.453126e-16   2.251410e-04   1.902865e-17   432
  4.268815e-01   2.260069e-16   2.129084e-04   1.250578e-17   216
  4.276334e-01   2.202339e-16   2.124592e-04   1.047478e-17   360
  4.289721e-01   3.805910e-16   2.073582e-04   2.810104e-17   312
  4.301803e-01   5.465699e-17   0.000000e+00   0.000000e+00   48
  4.308767e-01   3.575933e-16   2.223178e-04   8.507169e-18   432
  4.321240e-01   2.283600e-16   3.708284e-04   1.008239e-17   414
  4.328606e-01   4.414967e-16   1.956255e-08   1.958316e-17   312
  4.342347e-01   4.365137e-16   3.253813e-04   3.424872e-17   528
  4.351620e-01   6.881766e-16   1.707976e-04   3.412811e-17   264
  4.362761e-01   6.153502e-16   2.025191e-04   2.770518e-17   480
  4.377318e-01   3.871918e-16   0.000000e+00   1.290620e-17   288
  4.383604e-01   8.428206e-16   2.176005e-04   7.515878e-17   168
  4.395105e-01   3.157821e-16   3.444610e-04   1.577847e-17   504
  4.408036e-01   2.297326e-16   7.492773e-09   1.396987e-17   144
  4.416171e-01   1.347104e-15   2.212265e-04   7.067663e-17   464
  4.428396e-01   8.098582e-16   3.246624e-04   7.250856e-17   432
  4.434197e-01   9.372398e-16   5.619580e-09   6.416203e-17   192
  4.449189e-01   4.804433e-16   2.406833e-04   3.204951e-17   396
  4.458042e-01   1.592900e-16   2.162000e-04   7.295635e-18   288
  4.466990e-01   4.171544e-16   2.135686e-04   2.745810e-17   336
  4.481283e-01   6.017349e-16   1.352359e-04   3.198932e-17   432
  4.490354e-01   2.447330e-16   3.505126e-04   1.812927e-17   360
  4.500539e-01   4.369692e-16   2.073334e-04   3.069864e-17   384
  4.515004e-01   2.316357e-16   1.830116e-04   1.377058e-17   198
  4.521974e-01   4.082729e-16   2.080246e-04   2.523127e-17   552
  4.534970e-01   6.678633e-16   2.912202e-04   3.208575e-17   432
  4.545821e-01   4.132727e-16   0.000000e+00   3.279644e-17   168
  4.554927e-01   6.428718e-16   3.610065e-04   3.596496e-17   480
  4.566974e-01   2.624076e-16   0.000000e+00   1.957683e-17   120
  4.572396e-01   2.978499e-16   2.948545e-04   1.341881e-17   336
  4.585628e-01   3.187776e-16   2.080152e-04   1.165395e-17   672
  4.598711e-01   2.925100e-16   3.025866e-04   1.399861e-17   528
  4.604805e-01   2.433984e-16   9.082613e-09   1.168696e-17   168
  4.618883e-01   2.586525e-16   3.375333e-04   9.803503e-18   456
  4.627474e-01   2.631374e-16   2.061344e-04   9.157227e-18   168
  4.636392e-01   4.025396e-16   2.057643e-04   1.692183e-17   504
  4.651216e-01   2.342977e-16   2.647872e-04   1.177916e-17   336
  4.660180e-01   4.593510e-16   1.908802e-04   2.645849e-17   312
  4.670124e-01   4.886236e-16   1.865029e-04   2.754358e-17   504
  4.683210e-01   2.424123e-16   1.294009e-04   1.514964e-17   432
  4.689362e-01   5.614235e-16   1.999672e-04   2.093575e-17   312
  4.702151e-01   3.126867e-16   2.049761e-04   2.217394e-17   384
  4.715504e-01   6.451444e-16   1.741510e-04   6.557445e-18   126
  4.723748e-01   6.013598e-16   3.057676e-04   2.290304e-17   492
  4.734278e-01   4.734083e-16   1.958445e-04   2.022975e-17   528
  4.747438e-01   3.312843e-16   1.989360e-04   1.242317e-17   480
  4.755596e-01   2.137757e-16   2.748289e-04   4.948396e-18   432
  4.767402e-01   2.391256e-16   2.161166e-04   7.947713e-18   440
  4.781114e-01   2.710524e-16   1.074739e-04   1.729204e-17   312
  4.786259e-01   2.239364e-16   1.610586e-04   6.876979e-18   480
  4.796813e-01   5.608835e-16   3.153497e-04   3.407895e-17   408
  4.812233e-01   3.461095e-16   1.888588e-04   2.407206e-17   360
  4.818747e-01   5.996138e-16   1.822418e-04   2.701610e-17   408
  4.830820e-01   3.022397e-16   1.854542e-04   1.818771e-17   456
  4.844414e-01   3.525209e-16   1.772485e-04   2.936188e-17   264
  4.851959e-01   7.767101e-16   1.923591e-04   5.113445e-17   384
  4.862943e-01   5.086651e-16   3.238501e-04   1.817430e-17   672
  4.875640e-01   3.669871e-16   1.937042e-04   1.556413e-17   240
  4.882967e-01   3.167946e-16   1.965613e-04   2.107328e-17   264
  4.893308e-01   3.462019e-16   2.424259e-04   1.519674e-17   624
  4.908739e-01   1.673171e-16   0.000000e+00   1.181404e-17   150
  4.914232e-01   1.622831e-15   2.716574e-04   1.587169e-16   600
  4.925819e-01   7.071438e-16   1.874909e-04   3.147940e-17   672
  4.938939e-01   5.103714e-16   1.763484e-04   2.182606e-17   336
  4.946248e-01   2.677272e-16   1.918157e-04   1.047034e-17   408
  4.957926e-01   6.454652e-16   1.913639e-04   2.761443e-17   408
  4.970915e-01   5.526972e-16   9.676385e-05   3.953267e-17   360
  4.978921e-01   4.882034e-16   3.552857e-04   2.886531e-17   456
  4.988592e-01   3.406780e-16   1.932065e-04   1.435394e-17   384
  5.000902e-01   2.672732e-16   1.783541e-04   1.621095e-17   348
  5.007554e-01   3.444449e-16   2.198754e-04   1.007713e-17   576
  5.020050e-01   3.380368e-16   1.810385e-04   1.763470e-17   504
  5.032833e-01   2.970304e-16   2.553443e-04   1.559136e-17   432
  5.043991e-01   3.044305e-16   3.473946e-04   9.952100e-18   576
  5.051948e-01   6.215306e-16   0.000000e+00   2.245432e-17   264
  5.064571e-01   4.089146e-16   2.764393e-04   1.602087e-17   768
  5.075549e-01   2.493035e-16   3.721752e-04   9.253469e-18   240
  5.084277e-01   4.405588e-16   3.282233e-04   2.015253e-17   192
  5.096990e-01   3.455535e-16   2.416124e-04   1.571341e-17   504
  5.106418e-01   1.561818e-15   3.255818e-04   2.851954e-16   590
  5.115460e-01   1.663556e-15   3.647966e-04   2.547997e-16   384
  5.126798e-01   3.786265e-16   3.048625e-04   1.333193e-17   504
  5.140486e-01   6.275560e-16   2.933830e-04   3.822327e-17   648
  5.153764e-01   3.118880e-16   7.967896e-05   2.084323e-17   504
  5.159117e-01   2.688937e-16   1.817627e-04   2.100747e-17   312
  5.168569e-01   4.352395e-16   2.618753e-04   2.193350e-17   576
  5.181545e-01   4.242431e-16   1.822405e-04   1.618372e-17   240
  5.189109e-01   5.980128e-16   1.841453e-04   3.503787e-17   552
  5.199816e-01   3.135487e-16   1.729082e-04   1.428557e-17   600
  5.215067e-01   2.328258e-16   2.111937e-04   5.775816e-18   600
  5.224237e-01   7.249084e-16   3.382099e-04   4.702608e-17   312
  5.233368e-01   3.030871e-16   2.945474e-04   2.059287e-17   480
  5.244775e-01   3.834824e-16   1.837693e-04   1.626187e-17   576
  5.254818e-01   2.583288e-16   2.959085e-04   6.732084e-18   408
  5.263729e-01   2.459532e-16   3.451909e-04   9.853812e-18   216
  5.275243e-01   3.430971e-16   2.643774e-04   1.547372e-17   516
  5.287578e-01   3.816799e-16   2.522429e-04   1.416043e-17   744
  5.300304e-01   3.625514e-16   1.684760e-04   1.408955e-17   462
  5.307494e-01   5.734068e-16   1.712315e-04   4.019494e-17   432
  5.318647e-01   2.619214e-16   1.588547e-04   9.227312e-18   648
  5.331761e-01   3.227468e-16   2.324340e-04   6.167796e-18   528
  5.342295e-01   3.609020e-16   2.799086e-04   2.076212e-17   600
  5.352820e-01   1.681844e-16   3.528915e-04   8.265656e-18   240
  5.363014e-01   4.906836e-16   2.703115e-04   1.770229e-17   720
  5.374863e-01   2.525068e-16   2.138653e-04   9.218292e-18   720
  5.387997e-01   2.844251e-17   0.000000e+00   1.472327e-18   144
  5.394909e-01   3.054707e-16   2.757364e-04   1.340168e-17   720
