# power spectrum of phi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.011984e-01   2.228545e-12   0.000000e+00   2.286157e-13   96
  2.021542e-01   8.944858e-13   5.298191e-09   4.195050e-14   72
  2.031055e-01   2.128088e-13   0.000000e+00   4.227144e-15   72
  2.047049e-01   4.878682e-13   4.350048e-04   2.614075e-14   104
  2.059331e-01   2.459501e-13   3.746387e-09   3.259596e-15   144
  2.087224e-01   4.687234e-12   6.282881e-09   5.969784e-13   96
  2.096439e-01   6.647000e-12   0.000000e+00   6.056693e-13   96
  2.111095e-01   6.043446e-13   4.475232e-04   7.458381e-14   120
  2.123845e-01   9.219839e-13   0.000000e+00   7.158365e-14   120
  2.132902e-01   4.351170e-13   0.000000e+00   1.551699e-14   72
  2.150901e-01   5.123511e-13   0.000000e+00   0.000000e+00   48
  2.159845e-01   8.382603e-13   4.235416e-09   2.056306e-13   78
  2.171286e-01   1.559317e-12   4.007142e-04   1.369611e-13   168
  2.195255e-01   2.445153e-13   3.746387e-09   3.188816e-14   144
  2.204018e-01   6.877932e-13   3.746387e-09   5.513871e-15   144
  2.229436e-01   5.427506e-12   2.307791e-04   8.659683e-13   156
  2.238729e-01   9.023269e-13   4.866699e-09   1.341840e-13   48
  2.247323e-01   9.585106e-13   3.178914e-09   8.237194e-14   120
  2.255884e-01   1.023326e-12   0.000000e+00   9.190576e-14   48
  2.271022e-01   6.534802e-13   3.532495e-04   3.247643e-14   216
  2.289809e-01   4.327562e-13   0.000000e+00   1.438628e-14   48
  2.298212e-01   1.647760e-13   2.809790e-09   2.746139e-15   96
  2.310160e-01   5.935018e-13   4.128272e-04   5.688570e-14   168
  2.323239e-01   2.496422e-14   2.809790e-09   0.000000e+00   48
  2.331522e-01   7.316211e-13   0.000000e+00   2.910553e-14   96
  2.339775e-01   1.942198e-13   0.000000e+00   0.000000e+00   48
  2.356194e-01   2.635451e-12   3.178914e-09   4.739297e-13   30
  2.364362e-01   2.258153e-12   2.809790e-09   2.454202e-13   96
  2.374123e-01   2.238170e-12   3.244455e-04   1.495430e-13   240
  2.386674e-01   1.477919e-13   3.500299e-04   1.930791e-14   32
  2.396752e-01   7.503873e-13   0.000000e+00   6.195994e-14   168
  2.404781e-01   9.689189e-13   0.000000e+00   5.127846e-14   120
  2.420760e-01   1.719602e-12   5.923557e-09   1.029604e-14   72
  2.428710e-01   6.732499e-13   3.746387e-09   5.393255e-14   144
  2.436634e-01   7.237523e-14   0.000000e+00   1.208916e-14   96
  2.444532e-01   1.730541e-13   0.000000e+00   1.014172e-14   96
  2.460253e-01   1.405336e-12   4.588368e-09   1.003521e-13   72
  2.468075e-01   1.897831e-12   3.973643e-09   1.641703e-14   96
  2.483647e-01   3.005732e-15   0.000000e+00   4.291119e-23   24
  2.491396e-01   2.733451e-13   0.000000e+00   3.295562e-14   192
  2.500522e-01   3.464978e-12   2.970416e-04   5.139253e-13   132
  2.514501e-01   9.143291e-13   0.000000e+00   1.657014e-14   96
  2.522156e-01   4.696116e-13   0.000000e+00   1.031261e-14   96
  2.529787e-01   5.037635e-13   3.178914e-09   9.064025e-14   120
  2.544981e-01   1.604829e-12   0.000000e+00   3.171173e-21   48
  2.557435e-01   1.505824e-12   3.599905e-04   8.616706e-14   222
  2.567603e-01   1.014022e-12   0.000000e+00   7.975111e-14   120
  2.575100e-01   2.293697e-13   4.866699e-09   5.605894e-22   24
  2.586015e-01   4.745813e-13   3.715625e-04   1.446254e-14   312
  2.609797e-01   7.728468e-13   3.483547e-04   7.759284e-14   72
  2.619630e-01   5.826945e-13   2.809790e-09   3.200587e-14   96
  2.629726e-01   8.198398e-13   3.547511e-04   4.552796e-14   192
  2.641613e-01   1.584055e-12   4.495664e-09   1.528090e-13   120
  2.648900e-01   1.783619e-12   0.000000e+00   1.172846e-13   144
  2.663415e-01   1.340816e-13   0.000000e+00   0.000000e+00   48
  2.673732e-01   7.810137e-13   3.567146e-04   5.039320e-14   336
  2.685040e-01   1.589062e-12   0.000000e+00   1.072271e-13   48
  2.699360e-01   1.708704e-13   0.000000e+00   6.084241e-15   192
  2.706492e-01   3.165537e-13   0.000000e+00   1.981983e-22   48
  2.726764e-01   1.492196e-12   2.476067e-04   1.799921e-13   56
  2.736844e-01   7.462182e-13   3.180112e-04   3.213289e-14   336
  2.748894e-01   5.523727e-13   3.532127e-09   9.274647e-14   54
  2.759390e-01   4.622985e-13   3.492904e-04   4.202702e-14   240
  2.781181e-01   2.328118e-12   3.344484e-04   2.132437e-13   228
  2.790651e-01   2.828589e-13   3.746387e-09   8.990771e-15   72
  2.799844e-01   4.714865e-13   3.244231e-04   1.179389e-14   144
  2.811298e-01   6.970454e-13   0.000000e+00   3.443219e-14   96
  2.818146e-01   5.988592e-13   4.495664e-09   3.692456e-14   240
  2.831793e-01   1.339838e-12   3.973643e-09   3.171173e-21   24
  2.840530e-01   6.526172e-13   3.064151e-04   1.221322e-14   336
  2.852142e-01   3.339578e-13   0.000000e+00   5.818590e-15   72
  2.862741e-01   5.657763e-13   3.332831e-04   2.281121e-14   168
  2.872346e-01   3.408853e-13   0.000000e+00   1.127835e-14   72
  2.885737e-01   6.976202e-13   0.000000e+00   2.749621e-14   96
  2.896108e-01   6.700560e-13   3.307829e-04   2.848589e-14   216
  2.905708e-01   8.096013e-13   3.973643e-09   1.401543e-14   96
  2.918946e-01   9.133570e-13   0.000000e+00   7.657886e-14   192
  2.925542e-01   1.948792e-12   3.746387e-09   1.161162e-13   144
  2.938691e-01   1.846175e-12   0.000000e+00   0.000000e+00   48
  2.947794e-01   6.589934e-13   3.189136e-04   6.218309e-14   246
  2.960164e-01   3.266413e-13   2.940434e-04   4.224965e-14   168
  2.971308e-01   2.656538e-13   5.506041e-09   2.970879e-14   120
  2.977788e-01   4.831216e-13   0.000000e+00   3.274255e-14   240
  2.990707e-01   3.135172e-13   3.973643e-09   0.000000e+00   24
  3.001001e-01   6.713510e-13   3.147475e-04   3.992869e-14   360
  3.013820e-01   1.007083e-12   3.134082e-04   1.616998e-14   120
  3.022763e-01   3.714576e-13   0.000000e+00   1.748804e-14   144
  3.029133e-01   2.497224e-13   0.000000e+00   5.267366e-15   96
  3.048165e-01   6.170218e-13   0.000000e+00   1.905209e-14   144
  3.054482e-01   2.081402e-12   0.000000e+00   3.150799e-13   132
  3.063360e-01   6.635146e-13   3.093292e-04   8.759713e-14   176
  3.076248e-01   3.562265e-13   3.123602e-04   1.174109e-14   312
  3.092116e-01   6.938436e-13   0.000000e+00   8.721044e-15   96
  3.098343e-01   5.129704e-13   0.000000e+00   1.380059e-14   144
  3.107899e-01   2.937219e-13   3.092271e-04   9.776371e-15   312
  3.123131e-01   2.561178e-14   0.000000e+00   0.000000e+00   48
  3.129297e-01   3.458033e-13   3.973643e-09   1.729705e-14   192
  3.141593e-01   4.993738e-12   0.000000e+00   3.587772e-20   6
  3.149762e-01   4.577862e-13   2.884066e-04   2.055929e-14   288
  3.162994e-01   4.238112e-13   3.047203e-04   3.590714e-14   192
  3.172124e-01   5.282184e-13   9.345130e-09   3.426397e-14   216
  3.178195e-01   2.373245e-13   0.000000e+00   1.277561e-14   72
  3.193321e-01   7.431454e-13   3.018264e-04   4.541352e-14   192
  3.203366e-01   9.654781e-13   2.241224e-04   6.140680e-14   288
  3.214381e-01   1.869970e-13   0.000000e+00   0.000000e+00   24
  3.222890e-01   3.071154e-13   2.952626e-04   1.546236e-14   456
  3.238280e-01   1.057104e-12   5.619580e-09   9.969266e-14   48
  3.247789e-01   4.348720e-13   2.908218e-04   3.070969e-14   240
  3.258718e-01   2.322247e-13   2.939082e-04   1.095591e-14   216
  3.267908e-01   1.368654e-12   0.000000e+00   1.282317e-14   72
  3.273801e-01   3.149700e-13   1.015467e-08   2.298752e-14   168
  3.290441e-01   1.505472e-13   2.184577e-04   8.678809e-15   288
  3.299773e-01   5.887793e-13   2.890570e-04   4.071762e-14   168
  3.314762e-01   1.538547e-13   0.000000e+00   8.952559e-15   192
  3.320572e-01   1.222073e-13   3.746387e-09   1.746432e-14   144
  3.332162e-01   4.201152e-12   0.000000e+00   8.919349e-13   36
  3.341991e-01   8.038424e-13   2.639705e-04   5.852637e-14   342
  3.351389e-01   7.660610e-13   2.710657e-04   3.232940e-14   144
  3.363470e-01   5.316856e-13   2.842800e-04   2.342120e-14   384
  3.378125e-01   5.531110e-13   7.786718e-09   2.043828e-14   120
  3.385379e-01   4.091634e-13   2.534951e-04   2.979296e-14   264
  3.395201e-01   4.332293e-13   1.256576e-08   3.440819e-14   192
  3.404451e-01   3.176897e-13   2.731894e-04   1.164495e-14   152
  3.412191e-01   5.790885e-13   7.492773e-09   2.148580e-14   144
  3.428472e-01   1.860669e-13   1.768108e-04   1.455499e-14   216
  3.436008e-01   4.370024e-13   2.362665e-04   2.019609e-14   312
  3.449274e-01   4.650653e-13   2.738281e-04   1.750645e-14   240
  3.457090e-01   1.146527e-13   3.973643e-09   4.709263e-15   96
  3.471927e-01   7.324324e-13   2.617995e-04   6.032509e-14   144
  3.481071e-01   5.054345e-13   2.573258e-04   2.479037e-14   456
  3.495904e-01   4.997942e-13   0.000000e+00   3.686795e-14   120
  3.501414e-01   1.586934e-13   0.000000e+00   1.720525e-14   144
  3.512407e-01   4.704516e-14   0.000000e+00   0.000000e+00   24
  3.519456e-01   2.458952e-13   2.473498e-04   1.421403e-14   336
  3.531645e-01   3.954960e-13   2.727931e-04   4.962999e-14   198
  3.543067e-01   4.314884e-13   2.652756e-04   3.305757e-14   432
  3.556041e-01   7.609939e-13   0.000000e+00   1.637960e-14   48
  3.562810e-01   5.074196e-13   2.341925e-04   1.634572e-14   384
  3.574963e-01   3.065358e-13   2.696052e-04   5.798404e-14   144
  3.585975e-01   3.941768e-13   2.676825e-04   2.049089e-14   264
  3.599147e-01   4.036217e-13   0.000000e+00   1.121179e-21   48
  3.607984e-01   7.362641e-13   2.545223e-04   1.020331e-13   276
  3.616510e-01   3.481146e-13   2.307176e-04   2.241905e-14   192
  3.627906e-01   3.454256e-13   2.592759e-04   1.112219e-14   552
  3.641741e-01   3.199111e-13   8.991328e-09   1.709918e-14   120
  3.649965e-01   8.570519e-14   2.624511e-04   8.616007e-15   216
  3.657587e-01   3.760546e-13   4.495664e-09   1.405141e-14   120
  3.671201e-01   3.402066e-13   2.584500e-04   1.481823e-14   408
  3.683844e-01   1.164710e-13   5.619580e-09   9.909915e-23   24
  3.691684e-01   1.581413e-13   2.610810e-04   6.687520e-15   384
  3.702633e-01   3.303629e-13   2.550855e-04   1.281674e-14   240
  3.712141e-01   3.960702e-13   2.569535e-04   2.395467e-15   168
  3.725471e-01   1.292999e-13   6.357829e-09   2.203099e-14   120
  3.734064e-01   5.302320e-13   2.678605e-04   4.223390e-14   350
  3.748037e-01   5.367794e-13   4.409502e-04   2.687650e-14   384
  3.756388e-01   1.132612e-12   0.000000e+00   6.341050e-14   144
  3.771752e-01   3.756058e-13   1.059638e-08   2.411939e-14   288
  3.779773e-01   1.854555e-13   2.524053e-04   1.156848e-14   336
  3.790686e-01   1.092042e-13   2.297941e-04   3.173011e-15   168
  3.797219e-01   3.261057e-13   4.541306e-09   1.709665e-14   336
  3.810732e-01   2.291213e-13   2.385126e-04   1.096801e-14   288
  3.818848e-01   4.564515e-13   2.247398e-04   1.870160e-14   264
  3.832590e-01   1.971833e-13   0.000000e+00   1.303242e-14   240
  3.837616e-01   1.582473e-13   7.947286e-09   6.191370e-15   96
  3.855656e-01   2.670941e-13   3.056310e-04   1.581551e-14   360
  3.864075e-01   2.847462e-13   2.253025e-04   2.753878e-14   168
  3.874713e-01   1.798075e-13   2.456032e-04   1.454526e-14   456
  3.887523e-01   1.268160e-12   7.064254e-09   2.401185e-13   108
  3.894728e-01   3.611008e-13   2.464311e-04   2.246925e-14   264
  3.903716e-01   2.538397e-13   2.198567e-04   1.880619e-14   264
  3.916025e-01   2.702162e-13   2.074668e-04   1.356873e-14   312
  3.931351e-01   5.044118e-13   1.541705e-04   8.504013e-14   270
  3.937775e-01   3.469349e-13   1.957388e-04   2.957407e-14   240
  3.949323e-01   2.108020e-13   2.421536e-04   1.852504e-14   384
  3.956334e-01   5.429691e-14   0.000000e+00   9.995933e-15   192
  3.969952e-01   3.519583e-13   1.942960e-04   2.113320e-14   240
  3.977852e-01   2.649554e-13   2.397927e-04   1.209309e-14   336
  3.992708e-01   1.808697e-13   2.413972e-04   1.036276e-14   480
  4.004761e-01   6.258823e-13   0.000000e+00   5.015429e-14   72
  4.011493e-01   3.183012e-13   2.353842e-04   2.521031e-14   240
  4.020650e-01   2.216459e-13   2.212289e-04   2.908578e-14   312
  4.031147e-01   7.932196e-13   2.390954e-04   4.804712e-14   240
  4.047009e-01   3.267185e-13   1.816506e-04   1.963362e-14   408
  4.053288e-01   2.113760e-13   1.663482e-04   1.169656e-14   336
  4.065560e-01   1.464965e-13   2.112212e-04   1.445685e-14   264
  4.071591e-01   9.404062e-14   0.000000e+00   1.202113e-14   144
  4.088370e-01   2.214158e-13   2.927651e-04   1.150409e-14   464
  4.097211e-01   2.408820e-13   2.328083e-04   1.771188e-14   168
  4.105939e-01   1.575765e-13   2.120376e-04   9.225116e-15   336
  4.121713e-01   1.730023e-13   2.227870e-04   2.247470e-14   414
  4.130606e-01   3.036291e-13   2.319080e-04   4.791938e-14   216
  4.141998e-01   4.344077e-13   5.619580e-09   4.948024e-14   96
  4.146649e-01   2.162981e-13   1.685874e-08   2.004744e-14   384
  4.162944e-01   4.735272e-13   2.314600e-04   4.973411e-14   492
  4.171676e-01   4.557238e-13   2.263480e-04   2.575000e-14   240
  4.181546e-01   3.266909e-13   2.298225e-04   2.616163e-14   312
  4.195176e-01   1.555188e-13   2.297469e-04   1.122390e-14   192
  4.203810e-01   2.447849e-13   2.226525e-04   1.652018e-14   504
  4.215265e-01   1.264832e-13   1.473998e-04   7.497646e-15   408
  4.224284e-01   6.556923e-14   4.515774e-04   1.515980e-14   168
  4.235571e-01   2.464178e-13   2.145032e-04   2.168429e-14   288
  4.245041e-01   1.481835e-13   2.238525e-04   5.576447e-15   288
  4.254743e-01   2.063622e-13   2.251410e-04   1.179175e-14   432
  4.268815e-01   1.981522e-13   2.129084e-04   2.122407e-14   216
  4.276334e-01   2.372687e-13   2.124592e-04   9.864858e-15   360
  4.289721e-01   2.217626e-13   2.073582e-04   1.930602e-14   312
  4.301803e-01   1.387612e-13   0.000000e+00   0.000000e+00   48
  4.308767e-01   4.090400e-13   2.223178e-04   2.795632e-14   432
  4.321240e-01   3.933237e-13   3.708284e-04   6.110149e-14   414
  4.328606e-01   2.534415e-13   1.956255e-08   5.366000e-14   312
  4.342347e-01   2.369929e-13   3.253813e-04   2.734952e-14   528
  4.351620e-01   2.879367e-13   1.707976e-04   2.042913e-14   264
  4.362761e-01   3.575670e-13   2.025191e-04   2.283446e-14   480
  4.377318e-01   1.451903e-13   0.000000e+00   1.250019e-14   288
  4.383604e-01   1.626669e-13   2.176005e-04   6.363244e-15   168
  4.395105e-01   3.393779e-13   3.444610e-04   2.844916e-14   504
  4.408036e-01   4.750758e-13   7.492773e-09   3.122133e-14   144
  4.416171e-01   1.063561e-13   2.212265e-04   5.297340e-15   464
  4.428396e-01   3.132494e-13   3.246624e-04   1.843222e-14   432
  4.434197e-01   2.300027e-13   5.619580e-09   3.056844e-14   192
  4.449189e-01   4.160025e-13   2.406833e-04   6.128778e-14   396
  4.458042e-01   2.255343e-13   2.162000e-04   1.831907e-14   288
  4.466990e-01   2.714964e-13   2.135686e-04   1.370661e-14   336
  4.481283e-01   1.032606e-13   1.352359e-04   8.116821e-15   432
  4.490354e-01   1.660189e-13   3.505126e-04   1.276312e-14   360
  4.500539e-01   1.417260e-13   2.073334e-04   6.132909e-15   384
  4.515004e-01   3.920886e-13   1.830116e-04   6.132402e-14   198
  4.521974e-01   1.707234e-13   2.080246e-04   1.828139e-14   552
  4.534970e-01   4.297962e-13   2.912202e-04   4.966549e-14   432
  4.545821e-01   3.464978e-13   0.000000e+00   2.523386e-14   168
  4.554927e-01   5.778371e-13   3.610065e-04   4.579278e-14   480
  4.566974e-01   9.539967e-14   0.000000e+00   2.808545e-15   120
  4.572396e-01   4.238007e-13   2.948545e-04   4.501986e-14   336
  4.585628e-01   3.848479e-13   2.080152e-04   2.330490e-14   672
  4.598711e-01   3.079369e-13   3.025866e-04   2.525250e-14   528
  4.604805e-01   6.376263e-14   9.082613e-09   3.045748e-15   168
  4.618883e-01   1.863328e-13   3.375333e-04   1.131546e-14   456
  4.627474e-01   1.818847e-13   2.061344e-04   8.675978e-15   168
  4.636392e-01   1.277546e-13   2.057643e-04   9.396826e-15   504
  4.651216e-01   9.699047e-14   2.647872e-04   1.077665e-14   336
  4.660180e-01   1.429114e-13   1.908802e-04   1.035792e-14   312
  4.670124e-01   6.860387e-14   1.865029e-04   4.003447e-15   504
  4.683210e-01   7.622223e-14   1.294009e-04   4.864613e-15   432
  4.689362e-01   1.008761e-13   1.999672e-04   1.360983e-14   312
  4.702151e-01   7.682194e-14   2.049761e-04   6.056397e-15   384
  4.715504e-01   1.834463e-12   1.741510e-04   2.413722e-13   126
  4.723748e-01   6.424476e-13   3.057676e-04   5.122633e-14   492
  4.734278e-01   3.435312e-13   1.958445e-04   1.635278e-14   528
  4.747438e-01   1.742857e-13   1.989360e-04   1.951023e-14   480
  4.755596e-01   1.232656e-13   2.748289e-04   1.485495e-14   432
  4.767402e-01   2.402081e-13   2.161166e-04   1.057150e-14   440
  4.781114e-01   1.344200e-13   1.074739e-04   6.616275e-15   312
  4.786259e-01   1.202615e-13   1.610586e-04   5.228852e-15   480
  4.796813e-01   1.187022e-13   3.153497e-04   1.039395e-14   408
  4.812233e-01   1.425950e-13   1.888588e-04   3.566942e-15   360
  4.818747e-01   1.901679e-13   1.822418e-04   9.943491e-15   408
  4.830820e-01   4.186482e-14   1.854542e-04   5.104542e-15   456
  4.844414e-01   1.685872e-13   1.772485e-04   1.340659e-14   264
  4.851959e-01   1.670406e-13   1.923591e-04   1.969224e-14   384
  4.862943e-01   2.045239e-13   3.238501e-04   1.499490e-14   672
  4.875640e-01   2.493122e-13   1.937042e-04   1.322742e-14   240
  4.882967e-01   1.019831e-13   1.965613e-04   5.215075e-15   264
  4.893308e-01   9.624936e-14   2.424259e-04   4.339472e-15   624
  4.908739e-01   1.176147e-13   0.000000e+00   3.078585e-14   150
  4.914232e-01   1.139943e-13   2.716574e-04   1.027732e-14   600
  4.925819e-01   7.736453e-14   1.874909e-04   4.668557e-15   672
  4.938939e-01   1.350383e-13   1.763484e-04   1.230879e-14   336
  4.946248e-01   2.736063e-13   1.918157e-04   2.705664e-14   408
  4.957926e-01   1.237511e-13   1.913639e-04   1.725400e-14   408
  4.970915e-01   2.636425e-13   9.676385e-05   2.825884e-14   360
  4.978921e-01   3.044487e-13   3.552857e-04   2.412997e-14   456
  4.988592e-01   1.751013e-13   1.932065e-04   1.747377e-14   384
  5.000902e-01   2.769483e-13   1.783541e-04   3.769492e-14   348
  5.007554e-01   3.751734e-13   2.198754e-04   2.331120e-14   576
  5.020050e-01   1.650993e-13   1.810385e-04   1.484377e-14   504
  5.032833e-01   8.036622e-14   2.553443e-04   4.855352e-15   432
  5.043991e-01   1.821956e-13   3.473946e-04   1.300144e-14   576
  5.051948e-01   2.612439e-13   0.000000e+00   2.405841e-14   264
  5.064571e-01   1.054953e-13   2.764393e-04   6.407361e-15   768
  5.075549e-01   3.409652e-14   3.721752e-04   1.172891e-15   240
  5.084277e-01   1.655018e-13   3.282233e-04   1.157074e-14   192
  5.096990e-01   8.882672e-14   2.416124e-04   4.865723e-15   504
  5.106418e-01   3.633876e-13   3.255818e-04   6.629527e-14   590
  5.115460e-01   4.913942e-13   3.647966e-04   9.664496e-14   384
  5.126798e-01   3.298089e-13   3.048625e-04   4.028406e-14   504
  5.140486e-01   4.211606e-13   2.933830e-04   3.593471e-14   648
  5.153764e-01   1.946517e-13   7.967896e-05   1.688758e-14   504
  5.159117e-01   1.353821e-13   1.817627e-04   6.168081e-15   312
  5.168569e-01   2.276034e-13   2.618753e-04   1.320749e-14   576
  5.181545e-01   2.291593e-13   1.822405e-04   3.771052e-14   240
  5.189109e-01   1.156331e-13   1.841453e-04   7.425189e-15   552
  5.199816e-01   1.971158e-13   1.729082e-04   9.278492e-15   600
  5.215067e-01   1.198231e-13   2.111937e-04   9.283496e-15   600
  5.224237e-01   9.637196e-14   3.382099e-04   1.529633e-14   312
  5.233368e-01   1.150839e-13   2.945474e-04   1.103197e-14   480
  5.244775e-01   5.854098e-14   1.837693e-04   3.315147e-15   576
  5.254818e-01   1.661653e-13   2.959085e-04   1.373756e-14   408
  5.263729e-01   2.066529e-14   3.451909e-04   2.086332e-15   216
  5.275243e-01   2.148187e-13   2.643774e-04   2.362620e-14   516
  5.287578e-01   1.318176e-13   2.522429e-04   7.833673e-15   744
  5.300304e-01   2.155980e-13   1.684760e-04   3.443541e-14   462
  5.307494e-01   2.857878e-13   1.712315e-04   2.643654e-14   432
  5.318647e-01   2.204272e-13   1.588547e-04   1.541334e-14   648
  5.331761e-01   1.488473e-13   2.324340e-04   1.483653e-14   528
  5.342295e-01   1.525288e-13   2.799086e-04   9.164730e-15   600
  5.352820e-01   2.903349e-13   3.528915e-04   3.687077e-14   240
  5.363014e-01   1.460264e-13   2.703115e-04   1.121217e-14   720
  5.374863e-01   1.145919e-13   2.138653e-04   1.097780e-14   720
  5.387997e-01   2.027854e-14   0.000000e+00   2.610488e-15   144
  5.394909e-01   1.479580e-13   2.757364e-04   5.922587e-15   720
