# power spectrum of B
# redshift z=10.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.302436e-01   1.212499e-15   2.433349e-09   4.785077e-24   24
  1.317153e-01   5.802383e-16   0.000000e+00   4.851816e-17   72
  1.331707e-01   1.567493e-16   0.000000e+00   0.000000e+00   48
  1.360350e-01   1.802903e-41   1.490116e-09   3.636937e-42   8
  1.374447e-01   1.778618e-15   1.766064e-09   8.453238e-17   54
  1.388401e-01   9.197320e-16   0.000000e+00   6.618862e-17   84
  1.402216e-01   8.082561e-16   0.000000e+00   6.777017e-17   48
  1.415897e-01   7.125006e-17   1.986821e-09   2.441874e-25   24
  1.429446e-01   5.016977e-17   1.873193e-09   3.684947e-19   72
  1.442869e-01   8.474412e-16   0.000000e+00   7.337119e-18   96
  1.469345e-01   2.199514e-15   0.000000e+00   0.000000e+00   48
  1.482407e-01   1.299909e-15   0.000000e+00   1.877972e-16   48
  1.495354e-01   1.269999e-15   1.986821e-09   3.906999e-24   24
  1.508189e-01   7.919739e-16   0.000000e+00   5.079436e-17   72
  1.533539e-01   1.081895e-15   1.873193e-09   1.442579e-16   72
  1.546058e-01   1.503607e-15   0.000000e+00   9.604925e-17   96
  1.570796e-01   1.216604e-42   0.000000e+00   1.956382e-43   6
  1.583021e-01   1.134118e-15   0.000000e+00   1.031530e-16   96
  1.595151e-01   9.997322e-16   1.986821e-09   1.334846e-16   96
  1.607190e-01   2.641707e-16   0.000000e+00   0.000000e+00   24
  1.619140e-01   4.310526e-16   2.809790e-09   3.321846e-17   48
  1.631002e-01   7.342825e-16   0.000000e+00   1.321057e-17   96
  1.642778e-01   1.438268e-15   0.000000e+00   0.000000e+00   48
  1.666081e-01   3.291258e-16   0.000000e+00   3.914216e-17   36
  1.677611e-01   9.176704e-16   3.441276e-09   2.063499e-17   48
  1.689063e-01   1.022056e-15   3.893359e-09   1.059635e-16   120
  1.700437e-01   1.789729e-15   0.000000e+00   9.863446e-17   56
  1.711736e-01   3.996776e-16   1.986821e-09   0.000000e+00   24
  1.722960e-01   1.971196e-15   0.000000e+00   1.368532e-16   96
  1.734112e-01   1.231475e-15   0.000000e+00   1.953499e-24   48
  1.756204e-01   1.487770e-15   0.000000e+00   0.000000e+00   24
  1.767146e-01   6.202880e-16   0.000000e+00   6.064391e-17   102
  1.778021e-01   9.974244e-16   0.000000e+00   1.369975e-16   48
  1.788829e-01   1.536332e-15   0.000000e+00   1.247504e-16   72
  1.799573e-01   9.925620e-16   0.000000e+00   1.953499e-24   48
  1.810253e-01   1.241812e-15   0.000000e+00   1.800548e-16   48
  1.820871e-01   1.300749e-15   4.495664e-09   1.103476e-16   120
  1.841922e-01   1.013836e-15   2.809790e-09   2.762665e-24   24
  1.852358e-01   1.534865e-15   2.649095e-09   9.956523e-17   144
  1.862735e-01   1.640796e-15   3.178914e-09   1.046509e-16   120
  1.873055e-01   2.097500e-16   2.809790e-09   4.883749e-25   48
  1.893526e-01   7.240259e-16   2.809790e-09   0.000000e+00   48
  1.903679e-01   3.525730e-16   2.809790e-09   2.944705e-17   96
  1.930487e-01   1.047783e-15   4.711199e-04   5.933522e-17   72
  1.943761e-01   8.955043e-16   3.532127e-09   4.379621e-17   108
  1.953653e-01   1.083005e-15   0.000000e+00   1.752875e-16   72
  1.963495e-01   1.323519e-15   0.000000e+00   1.220720e-16   30
  1.973288e-01   7.646744e-16   0.000000e+00   5.153039e-17   168
  1.983033e-01   1.644990e-15   0.000000e+00   1.502843e-16   48
  2.002380e-01   8.856340e-16   0.000000e+00   5.679169e-17   72
  2.011984e-01   1.102005e-15   0.000000e+00   2.951144e-18   96
  2.021542e-01   1.161250e-15   5.298191e-09   1.660328e-16   72
  2.031055e-01   2.234864e-15   0.000000e+00   1.858214e-16   72
  2.047049e-01   1.235887e-15   4.350048e-04   9.207180e-17   104
  2.059331e-01   2.924709e-15   3.746387e-09   1.659827e-16   144
  2.087224e-01   2.393530e-15   6.282881e-09   4.108387e-16   96
  2.096439e-01   3.727017e-15   0.000000e+00   3.616273e-16   96
  2.111095e-01   3.091111e-15   4.475232e-04   6.085964e-17   120
  2.123845e-01   3.320579e-15   0.000000e+00   1.984293e-16   120
  2.132902e-01   7.535398e-16   0.000000e+00   3.841905e-17   72
  2.150901e-01   2.238787e-15   0.000000e+00   0.000000e+00   48
  2.159845e-01   1.571973e-15   4.235416e-09   8.422185e-17   78
  2.171286e-01   5.461321e-15   4.007142e-04   2.134394e-16   168
  2.195255e-01   1.532382e-15   3.746387e-09   6.568385e-17   144
  2.204018e-01   6.105293e-16   3.746387e-09   5.094564e-18   144
  2.229436e-01   2.992703e-15   2.307791e-04   3.460026e-16   156
  2.238729e-01   1.774402e-15   4.866699e-09   2.579289e-16   48
  2.247323e-01   1.059358e-15   3.178914e-09   8.046774e-17   120
  2.255884e-01   3.983419e-17   0.000000e+00   2.820965e-18   48
  2.271022e-01   1.122626e-15   3.532495e-04   7.000500e-17   216
  2.289809e-01   9.463002e-16   0.000000e+00   7.201594e-17   48
  2.298212e-01   9.698108e-16   2.809790e-09   6.033411e-17   96
  2.310160e-01   2.479903e-15   4.128272e-04   1.830227e-16   168
  2.323239e-01   1.961514e-15   2.809790e-09   3.906999e-24   48
  2.331522e-01   1.160017e-15   0.000000e+00   3.112018e-17   96
  2.339775e-01   2.320520e-16   0.000000e+00   0.000000e+00   48
  2.356194e-01   1.861857e-15   3.178914e-09   1.700321e-16   30
  2.364362e-01   2.131431e-15   2.809790e-09   1.577527e-16   96
  2.374123e-01   1.555270e-15   3.244455e-04   1.003705e-16   240
  2.386674e-01   1.252707e-16   3.500299e-04   1.264820e-17   32
  2.396752e-01   7.443170e-16   0.000000e+00   8.097991e-17   168
  2.404781e-01   9.078030e-16   0.000000e+00   5.886891e-17   120
  2.420760e-01   1.999783e-15   5.923557e-09   8.577070e-17   72
  2.428710e-01   8.095844e-16   3.746387e-09   5.704549e-17   144
  2.436634e-01   7.443282e-16   0.000000e+00   5.353226e-17   96
  2.444532e-01   1.592427e-15   0.000000e+00   4.596898e-17   96
  2.460253e-01   2.068030e-15   4.588368e-09   1.442582e-16   72
  2.468075e-01   1.151577e-15   3.973643e-09   5.074726e-17   96
  2.483647e-01   6.249448e-16   0.000000e+00   0.000000e+00   24
  2.491396e-01   1.198232e-15   0.000000e+00   3.433017e-17   192
  2.500522e-01   1.215877e-15   2.970416e-04   4.971768e-17   132
  2.514501e-01   1.186380e-15   0.000000e+00   8.399210e-17   96
  2.522156e-01   1.435547e-15   0.000000e+00   5.688071e-17   96
  2.529787e-01   3.872901e-16   3.178914e-09   3.036851e-17   120
  2.544981e-01   1.267868e-15   0.000000e+00   0.000000e+00   48
  2.557435e-01   6.326470e-16   3.599905e-04   5.317154e-17   222
  2.567603e-01   9.319352e-16   0.000000e+00   6.093108e-17   120
  2.575100e-01   2.501804e-15   4.866699e-09   0.000000e+00   24
  2.586015e-01   1.116919e-15   3.715625e-04   5.760492e-17   312
  2.609797e-01   3.301581e-16   3.483547e-04   4.549362e-17   72
  2.619630e-01   7.046390e-17   2.809790e-09   3.214893e-18   96
  2.629726e-01   7.645219e-16   3.547511e-04   4.873373e-17   192
  2.641613e-01   9.307106e-16   4.495664e-09   1.146457e-16   120
  2.648900e-01   9.930125e-16   0.000000e+00   7.262533e-17   144
  2.663415e-01   3.308248e-16   0.000000e+00   0.000000e+00   48
  2.673732e-01   5.049717e-16   3.567146e-04   2.296030e-17   336
  2.685040e-01   9.584116e-17   0.000000e+00   4.095789e-18   48
  2.699360e-01   5.074900e-16   0.000000e+00   3.079499e-17   192
  2.706492e-01   1.046962e-15   0.000000e+00   3.383560e-24   48
  2.726764e-01   1.268254e-15   2.476067e-04   1.571058e-16   56
  2.736844e-01   5.298895e-16   3.180112e-04   2.719814e-17   336
  2.748894e-01   1.355469e-15   3.532127e-09   6.573194e-17   54
  2.759390e-01   4.088787e-15   3.492904e-04   4.615249e-16   240
  2.781181e-01   2.813594e-15   3.344484e-04   2.576215e-16   228
  2.790651e-01   1.623744e-15   3.746387e-09   8.154331e-18   72
  2.799844e-01   7.942752e-16   3.244231e-04   7.640679e-17   144
  2.811298e-01   1.201123e-15   0.000000e+00   6.841008e-17   96
  2.818146e-01   9.157329e-16   4.495664e-09   5.904595e-17   240
  2.831793e-01   1.070664e-15   3.973643e-09   0.000000e+00   24
  2.840530e-01   1.744344e-15   3.064151e-04   7.544194e-17   336
  2.852142e-01   1.635825e-16   0.000000e+00   2.490296e-17   72
  2.862741e-01   2.467750e-15   3.332831e-04   1.839397e-16   168
  2.872346e-01   2.282013e-15   0.000000e+00   2.289042e-17   72
  2.885737e-01   1.881380e-15   0.000000e+00   1.651849e-16   96
  2.896108e-01   6.982633e-16   3.307829e-04   4.488074e-17   216
  2.905708e-01   8.486631e-16   3.973643e-09   4.794340e-17   96
  2.918946e-01   5.267100e-16   0.000000e+00   3.065323e-17   192
  2.925542e-01   1.216988e-15   3.746387e-09   6.420772e-17   144
  2.938691e-01   8.140432e-16   0.000000e+00   1.953499e-24   48
  2.947794e-01   1.594696e-15   3.189136e-04   1.705153e-16   246
  2.960164e-01   1.828126e-15   2.940434e-04   2.704769e-16   168
  2.971308e-01   1.212583e-15   5.506041e-09   5.463501e-17   120
  2.977788e-01   5.509160e-16   0.000000e+00   2.405366e-17   240
  2.990707e-01   1.340670e-16   3.973643e-09   0.000000e+00   24
  3.001001e-01   3.350671e-16   3.147475e-04   1.217684e-17   360
  3.013820e-01   5.305200e-16   3.134082e-04   4.111873e-17   120
  3.022763e-01   3.342815e-16   0.000000e+00   2.011472e-17   144
  3.029133e-01   6.037483e-16   0.000000e+00   4.106570e-18   96
  3.048165e-01   4.005103e-16   0.000000e+00   3.165615e-17   144
  3.054482e-01   1.853287e-16   0.000000e+00   2.494068e-17   132
  3.063360e-01   6.116508e-17   3.093292e-04   5.361232e-18   176
  3.076248e-01   6.000988e-16   3.123602e-04   2.868667e-17   312
  3.092116e-01   6.578699e-16   0.000000e+00   2.732036e-17   96
  3.098343e-01   6.205326e-16   0.000000e+00   4.016892e-17   144
  3.107899e-01   3.874132e-16   3.092271e-04   2.642861e-17   312
  3.123131e-01   2.620161e-16   0.000000e+00   0.000000e+00   48
  3.129297e-01   3.927027e-16   3.973643e-09   3.462506e-17   192
  3.141593e-01   2.465764e-41   0.000000e+00   2.038687e-42   6
  3.149762e-01   8.508577e-16   2.884066e-04   4.534847e-17   288
  3.162994e-01   1.085538e-15   3.047203e-04   1.274982e-16   192
  3.172124e-01   1.760477e-15   9.345130e-09   1.311581e-16   216
  3.178195e-01   1.176670e-15   0.000000e+00   8.503580e-17   72
  3.193321e-01   1.180334e-15   3.018264e-04   7.714877e-17   192
  3.203366e-01   1.317069e-15   2.241224e-04   6.783463e-17   288
  3.214381e-01   3.335076e-15   0.000000e+00   0.000000e+00   24
  3.222890e-01   6.899366e-16   2.952626e-04   2.173317e-17   456
  3.238280e-01   2.082277e-15   5.619580e-09   1.633961e-16   48
  3.247789e-01   2.086493e-15   2.908218e-04   1.328253e-16   240
  3.258718e-01   3.180294e-15   2.939082e-04   1.589259e-16   216
  3.267908e-01   2.291671e-15   0.000000e+00   4.015476e-17   72
  3.273801e-01   1.303855e-15   1.015467e-08   4.520191e-17   168
  3.290441e-01   1.949363e-15   2.184577e-04   1.469302e-16   288
  3.299773e-01   2.283242e-15   2.890570e-04   2.173400e-16   168
  3.314762e-01   1.425116e-15   0.000000e+00   6.984959e-17   192
  3.320572e-01   1.774359e-15   3.746387e-09   1.435797e-16   144
  3.332162e-01   6.149707e-16   0.000000e+00   7.306747e-17   36
  3.341991e-01   9.442653e-16   2.639705e-04   4.230713e-17   342
  3.351389e-01   1.396705e-15   2.710657e-04   1.187372e-16   144
  3.363470e-01   1.662469e-15   2.842800e-04   8.599926e-17   384
  3.378125e-01   9.184443e-16   7.786718e-09   8.659585e-17   120
  3.385379e-01   7.037363e-16   2.534951e-04   3.221716e-17   264
  3.395201e-01   1.912631e-15   1.256576e-08   1.455124e-16   192
  3.404451e-01   1.106598e-15   2.731894e-04   6.539644e-17   152
  3.412191e-01   1.033292e-15   7.492773e-09   4.566585e-17   144
  3.428472e-01   9.706929e-16   1.768108e-04   6.756252e-17   216
  3.436008e-01   1.077721e-15   2.362665e-04   5.533563e-17   312
  3.449274e-01   1.239930e-15   2.738281e-04   5.047477e-17   240
  3.457090e-01   3.522734e-16   3.973643e-09   1.370403e-17   96
  3.471927e-01   4.430043e-16   2.617995e-04   5.998489e-17   144
  3.481071e-01   1.121456e-15   2.573258e-04   5.530811e-17   456
  3.495904e-01   1.713091e-15   0.000000e+00   1.260476e-16   120
  3.501414e-01   1.365460e-15   0.000000e+00   8.655138e-17   144
  3.512407e-01   2.542996e-15   0.000000e+00   0.000000e+00   24
  3.519456e-01   1.115431e-15   2.473498e-04   6.678834e-17   336
  3.531645e-01   7.791591e-16   2.727931e-04   5.844636e-17   198
  3.543067e-01   6.545082e-16   2.652756e-04   2.994048e-17   432
  3.556041e-01   1.388688e-15   0.000000e+00   1.367899e-16   48
  3.562810e-01   8.250462e-16   2.341925e-04   3.387426e-17   384
  3.574963e-01   8.382827e-16   2.696052e-04   6.123444e-17   144
  3.585975e-01   1.846897e-15   2.676825e-04   1.196200e-16   264
  3.599147e-01   5.843498e-16   0.000000e+00   0.000000e+00   48
  3.607984e-01   1.449202e-15   2.545223e-04   6.605485e-17   276
  3.616510e-01   1.285336e-15   2.307176e-04   6.014911e-17   192
  3.627906e-01   1.308472e-15   2.592759e-04   4.274421e-17   552
  3.641741e-01   1.621059e-15   8.991328e-09   9.737897e-17   120
  3.649965e-01   1.716449e-15   2.624511e-04   1.158430e-16   216
  3.657587e-01   2.982726e-15   4.495664e-09   2.244308e-16   120
  3.671201e-01   3.911275e-15   2.584500e-04   2.181948e-16   408
  3.683844e-01   3.432990e-17   5.619580e-09   1.057363e-25   24
  3.691684e-01   2.261645e-15   2.610810e-04   1.798470e-16   384
  3.702633e-01   2.170112e-15   2.550855e-04   1.074288e-16   240
  3.712141e-01   2.395634e-15   2.569535e-04   1.669428e-16   168
  3.725471e-01   1.636053e-15   6.357829e-09   5.620925e-17   120
  3.734064e-01   1.367007e-15   2.678605e-04   5.872487e-17   350
  3.748037e-01   7.731686e-16   4.409502e-04   3.747188e-17   384
  3.756388e-01   9.938612e-16   0.000000e+00   4.913318e-17   144
  3.771752e-01   8.539647e-16   1.059638e-08   3.886740e-17   288
  3.779773e-01   1.893387e-15   2.524053e-04   9.923404e-17   336
  3.790686e-01   1.624464e-15   2.297941e-04   1.117379e-16   168
  3.797219e-01   1.708155e-15   4.541306e-09   1.064989e-16   336
  3.810732e-01   2.371537e-15   2.385126e-04   1.557695e-16   288
  3.818848e-01   7.481058e-16   2.247398e-04   3.352420e-17   264
  3.832590e-01   3.538126e-16   0.000000e+00   2.169911e-17   240
  3.837616e-01   3.817874e-15   7.947286e-09   3.786986e-16   96
  3.855656e-01   2.913557e-16   3.056310e-04   1.955964e-17   360
  3.864075e-01   7.632673e-16   2.253025e-04   5.318234e-17   168
  3.874713e-01   9.129350e-16   2.456032e-04   5.444926e-17   456
  3.887523e-01   2.981801e-16   7.064254e-09   1.665090e-17   108
  3.894728e-01   4.357558e-16   2.464311e-04   2.122415e-17   264
  3.903716e-01   1.132519e-15   2.198567e-04   6.994994e-17   264
  3.916025e-01   1.379183e-15   2.074668e-04   7.204308e-17   312
  3.931351e-01   1.095763e-15   1.541705e-04   1.162597e-16   270
  3.937775e-01   1.247645e-15   1.957388e-04   1.195474e-16   240
  3.949323e-01   2.937843e-15   2.421536e-04   1.926831e-16   384
  3.956334e-01   1.334773e-15   0.000000e+00   9.722661e-17   192
  3.969952e-01   3.050120e-15   1.942960e-04   1.442114e-16   240
  3.977852e-01   8.815678e-16   2.397927e-04   5.724825e-17   336
  3.992708e-01   2.079030e-15   2.413972e-04   1.223593e-16   480
  4.004761e-01   1.125287e-15   0.000000e+00   1.786981e-16   72
  4.011493e-01   1.237094e-15   2.353842e-04   9.382275e-17   240
  4.020650e-01   1.471638e-15   2.212289e-04   9.334516e-17   312
  4.031147e-01   1.590870e-15   2.390954e-04   1.610449e-16   240
  4.047009e-01   2.418530e-15   1.816506e-04   1.864601e-16   408
  4.053288e-01   2.223024e-15   1.663482e-04   2.359696e-16   336
  4.065560e-01   1.569200e-15   2.112212e-04   1.452091e-16   264
  4.071591e-01   6.700976e-16   0.000000e+00   6.238732e-17   144
  4.088370e-01   8.074427e-16   2.927651e-04   5.134581e-17   464
  4.097211e-01   1.975934e-16   2.328083e-04   1.060279e-17   168
  4.105939e-01   1.944275e-16   2.120376e-04   1.126779e-17   336
  4.121713e-01   3.846440e-16   2.227870e-04   1.473584e-17   414
  4.130606e-01   4.055329e-16   2.319080e-04   3.418630e-17   216
  4.141998e-01   1.739846e-15   5.619580e-09   1.419690e-16   96
  4.146649e-01   6.257072e-16   1.685874e-08   1.545722e-17   384
  4.162944e-01   1.875867e-15   2.314600e-04   1.386735e-16   492
  4.171676e-01   3.869799e-15   2.263480e-04   3.479863e-16   240
  4.181546e-01   2.838416e-15   2.298225e-04   2.749411e-16   312
  4.195176e-01   1.257648e-15   2.297469e-04   1.002578e-16   192
  4.203810e-01   1.078387e-15   2.226525e-04   5.968663e-17   504
  4.215265e-01   3.992328e-16   1.473998e-04   1.573591e-17   408
  4.224284e-01   2.008596e-16   4.515774e-04   8.739560e-18   168
  4.235571e-01   1.471237e-15   2.145032e-04   1.121095e-16   288
  4.245041e-01   2.008335e-15   2.238525e-04   1.957031e-16   288
  4.254743e-01   1.552117e-15   2.251410e-04   1.754863e-16   432
  4.268815e-01   1.381601e-15   2.129084e-04   1.538211e-16   216
  4.276334e-01   1.351739e-15   2.124592e-04   1.034257e-16   360
  4.289721e-01   1.605955e-15   2.073582e-04   5.258583e-17   312
  4.301803e-01   3.636326e-15   0.000000e+00   0.000000e+00   48
  4.308767e-01   9.472519e-16   2.223178e-04   4.122696e-17   432
  4.321240e-01   2.121862e-15   3.708284e-04   1.495634e-16   414
  4.328606e-01   3.174815e-15   1.956255e-08   3.900451e-16   312
  4.342347e-01   6.212555e-15   3.253813e-04   5.724937e-16   528
  4.351620e-01   2.684763e-15   1.707976e-04   2.138514e-16   264
  4.362761e-01   2.232544e-15   2.025191e-04   1.119920e-16   480
  4.377318e-01   1.259630e-15   0.000000e+00   1.027726e-16   288
  4.383604e-01   2.914432e-15   2.176005e-04   1.937105e-16   168
  4.395105e-01   4.670340e-15   3.444610e-04   3.087269e-16   504
  4.408036e-01   6.086616e-15   7.492773e-09   5.875769e-16   144
  4.416171e-01   9.441298e-16   2.212265e-04   4.156878e-17   464
  4.428396e-01   1.171446e-15   3.246624e-04   7.320300e-17   432
  4.434197e-01   1.304379e-15   5.619580e-09   4.179470e-17   192
  4.449189e-01   2.716369e-16   2.406833e-04   1.207583e-17   396
  4.458042e-01   3.834471e-16   2.162000e-04   1.653466e-17   288
  4.466990e-01   1.160025e-15   2.135686e-04   5.824943e-17   336
  4.481283e-01   1.229687e-15   1.352359e-04   5.932831e-17   432
  4.490354e-01   1.276953e-15   3.505126e-04   8.665363e-17   360
  4.500539e-01   1.177393e-15   2.073334e-04   4.682724e-17   384
  4.515004e-01   7.720524e-16   1.830116e-04   3.348162e-17   198
  4.521974e-01   3.486655e-15   2.080246e-04   2.903942e-16   552
  4.534970e-01   2.961805e-15   2.912202e-04   2.676637e-16   432
  4.545821e-01   5.744596e-16   0.000000e+00   1.948585e-17   168
  4.554927e-01   8.290401e-15   3.610065e-04   7.170435e-16   480
  4.566974e-01   7.211094e-16   0.000000e+00   3.628621e-17   120
  4.572396e-01   1.951429e-15   2.948545e-04   1.435750e-16   336
  4.585628e-01   7.863501e-16   2.080152e-04   3.469766e-17   672
  4.598711e-01   1.787192e-15   3.025866e-04   1.327611e-16   528
  4.604805e-01   6.991238e-16   9.082613e-09   3.404239e-17   168
  4.618883e-01   2.342690e-15   3.375333e-04   1.891186e-16   456
  4.627474e-01   4.057329e-15   2.061344e-04   3.951194e-16   168
  4.636392e-01   1.138985e-15   2.057643e-04   6.299829e-17   504
  4.651216e-01   2.837242e-16   2.647872e-04   3.474043e-17   336
  4.660180e-01   6.385434e-16   1.908802e-04   4.348410e-17   312
  4.670124e-01   1.035257e-15   1.865029e-04   4.358787e-17   504
  4.683210e-01   8.817360e-16   1.294009e-04   7.175555e-17   432
  4.689362e-01   1.667143e-15   1.999672e-04   1.051727e-16   312
  4.702151e-01   1.052306e-15   2.049761e-04   1.079094e-16   384
  4.715504e-01   9.508002e-14   1.741510e-04   1.725450e-14   126
  4.723748e-01   3.292301e-14   3.057676e-04   4.887407e-15   492
  4.734278e-01   6.541068e-15   1.958445e-04   7.913885e-16   528
  4.747438e-01   1.477118e-15   1.989360e-04   2.142338e-16   480
  4.755596e-01   3.951113e-15   2.748289e-04   4.883676e-16   432
  4.767402e-01   4.108448e-15   2.161166e-04   5.385780e-16   440
  4.781114e-01   2.522559e-15   1.074739e-04   2.275247e-16   312
  4.786259e-01   5.476147e-16   1.610586e-04   3.877996e-17   480
  4.796813e-01   2.872372e-16   3.153497e-04   1.477784e-17   408
  4.812233e-01   1.660308e-15   1.888588e-04   1.114867e-16   360
  4.818747e-01   1.008504e-15   1.822418e-04   9.611675e-17   408
  4.830820e-01   1.392195e-15   1.854542e-04   1.065976e-16   456
  4.844414e-01   1.069954e-15   1.772485e-04   4.920953e-17   264
  4.851959e-01   7.297052e-16   1.923591e-04   3.969645e-17   384
  4.862943e-01   3.519940e-16   3.238501e-04   1.340203e-17   672
  4.875640e-01   4.714553e-16   1.937042e-04   2.281241e-17   240
  4.882967e-01   2.277806e-16   1.965613e-04   1.696586e-17   264
  4.893308e-01   6.268280e-16   2.424259e-04   3.259929e-17   624
  4.908739e-01   1.271649e-15   0.000000e+00   2.067720e-16   150
  4.914232e-01   7.072438e-14   2.716574e-04   9.739204e-15   600
  4.925819e-01   3.490908e-14   1.874909e-04   4.083360e-15   672
  4.938939e-01   6.171745e-16   1.763484e-04   5.769068e-17   336
  4.946248e-01   1.790455e-15   1.918157e-04   1.449928e-16   408
  4.957926e-01   4.457874e-15   1.913639e-04   5.457762e-16   408
  4.970915e-01   1.841384e-15   9.676385e-05   3.110737e-16   360
  4.978921e-01   3.125368e-15   3.552857e-04   3.051092e-16   456
  4.988592e-01   8.064057e-16   1.932065e-04   6.613605e-17   384
  5.000902e-01   7.726761e-16   1.783541e-04   3.842437e-17   348
  5.007554e-01   1.131994e-15   2.198754e-04   3.439532e-17   576
  5.020050e-01   8.882580e-16   1.810385e-04   6.020015e-17   504
  5.032833e-01   6.985344e-16   2.553443e-04   3.844593e-17   432
  5.043991e-01   8.005919e-16   3.473946e-04   4.017407e-17   576
  5.051948e-01   9.802107e-16   0.000000e+00   5.819055e-17   264
  5.064571e-01   3.574127e-16   2.764393e-04   1.032974e-17   768
  5.075549e-01   4.720187e-16   3.721752e-04   1.650083e-17   240
  5.084277e-01   4.358262e-16   3.282233e-04   3.363815e-17   192
  5.096990e-01   3.292907e-16   2.416124e-04   1.336239e-17   504
  5.106418e-01   1.580092e-14   3.255818e-04   3.081288e-15   590
  5.115460e-01   3.880588e-14   3.647966e-04   5.525110e-15   384
  5.126798e-01   1.111705e-14   3.048625e-04   1.484182e-15   504
  5.140486e-01   8.853007e-16   2.933830e-04   5.099578e-17   648
  5.153764e-01   1.629813e-15   7.967896e-05   1.795040e-16   504
  5.159117e-01   2.154492e-16   1.817627e-04   5.800420e-18   312
  5.168569e-01   1.685256e-15   2.618753e-04   1.376546e-16   576
  5.181545e-01   7.773721e-16   1.822405e-04   6.083088e-17   240
  5.189109e-01   5.029405e-16   1.841453e-04   2.201972e-17   552
  5.199816e-01   7.631611e-16   1.729082e-04   3.689100e-17   600
  5.215067e-01   5.059126e-16   2.111937e-04   2.762654e-17   600
  5.224237e-01   7.145010e-16   3.382099e-04   3.497396e-17   312
  5.233368e-01   5.696674e-16   2.945474e-04   2.790713e-17   480
  5.244775e-01   5.246926e-16   1.837693e-04   2.541792e-17   576
  5.254818e-01   4.130156e-16   2.959085e-04   2.260123e-17   408
  5.263729e-01   1.838570e-16   3.451909e-04   7.436912e-18   216
  5.275243e-01   3.520016e-16   2.643774e-04   1.548195e-17   516
  5.287578e-01   2.545816e-16   2.522429e-04   8.577960e-18   744
  5.300304e-01   3.934077e-16   1.684760e-04   2.068308e-17   462
  5.307494e-01   2.512092e-15   1.712315e-04   2.832475e-16   432
  5.318647e-01   6.487873e-16   1.588547e-04   4.123887e-17   648
  5.331761e-01   4.779678e-16   2.324340e-04   5.057500e-17   528
  5.342295e-01   7.166682e-16   2.799086e-04   5.999054e-17   600
  5.352820e-01   6.142689e-16   3.528915e-04   6.176657e-17   240
  5.363014e-01   5.051665e-16   2.703115e-04   1.709303e-17   720
  5.374863e-01   3.277933e-16   2.138653e-04   1.245501e-17   720
  5.387997e-01   2.983864e-16   0.000000e+00   2.413949e-17   144
  5.394909e-01   6.298672e-16   2.757364e-04   3.676577e-17   720
