# power spectrum of chi
# redshift z=30.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  1.788829e-01   4.436696e-19   0.000000e+00   6.402349e-21   72
  1.799573e-01   2.549001e-19   0.000000e+00   0.000000e+00   48
  1.810253e-01   7.325859e-18   0.000000e+00   5.721435e-19   48
  1.820871e-01   1.186001e-17   4.495664e-09   5.034798e-19   120
  1.841922e-01   1.313308e-17   2.809790e-09   3.421566e-26   24
  1.852358e-01   2.147718e-17   2.649095e-09   4.863626e-19   144
  1.862735e-01   2.514421e-17   3.178914e-09   4.142394e-19   120
  1.873055e-01   3.071839e-17   2.809790e-09   0.000000e+00   48
  1.893526e-01   3.159825e-17   2.809790e-09   6.843133e-26   48
  1.903679e-01   3.087401e-17   2.809790e-09   3.229478e-19   96
  1.930487e-01   2.575683e-17   4.711199e-04   3.823558e-19   72
  1.943761e-01   2.303676e-17   3.532127e-09   3.888885e-19   108
  1.953653e-01   2.102001e-17   0.000000e+00   5.392662e-19   72
  1.963495e-01   1.688006e-17   0.000000e+00   6.312202e-19   30
  1.973288e-01   1.360051e-17   0.000000e+00   2.682153e-19   168
  1.983033e-01   1.445469e-17   0.000000e+00   4.956129e-19   48
  2.002380e-01   4.655076e-18   0.000000e+00   9.168376e-20   72
  2.011984e-01   1.919105e-18   0.000000e+00   6.166238e-20   96
  2.021542e-01   1.049311e-18   5.298191e-09   1.447970e-20   72
  2.031055e-01   2.058424e-19   0.000000e+00   7.942660e-21   72
  2.047049e-01   2.044473e-18   4.350048e-04   2.046884e-19   104
  2.059331e-01   3.830017e-18   3.746387e-09   2.833694e-19   144
  2.087224e-01   1.131340e-17   6.282881e-09   6.097063e-19   96
  2.096439e-01   8.796373e-18   0.000000e+00   1.305368e-19   96
  2.111095e-01   1.251063e-17   4.475232e-04   2.332940e-19   120
  2.123845e-01   1.546679e-17   0.000000e+00   4.285795e-20   120
  2.132902e-01   1.649717e-17   0.000000e+00   1.024868e-19   72
  2.150901e-01   1.242101e-17   0.000000e+00   0.000000e+00   48
  2.159845e-01   1.567209e-17   4.235416e-09   1.064601e-19   78
  2.171286e-01   1.642326e-17   4.007142e-04   2.205911e-19   168
  2.195255e-01   8.278214e-18   3.746387e-09   2.951901e-19   144
  2.204018e-01   8.013968e-18   3.746387e-09   2.710440e-19   144
  2.229436e-01   3.220241e-18   2.307791e-04   1.181568e-19   156
  2.238729e-01   2.469951e-18   4.866699e-09   1.066838e-19   48
  2.247323e-01   1.470499e-18   3.178914e-09   4.492080e-20   120
  2.255884e-01   1.276446e-18   0.000000e+00   1.845420e-19   48
  2.271022e-01   1.393330e-19   3.532495e-04   1.116655e-20   216
  2.289809e-01   1.162481e-19   0.000000e+00   5.388872e-21   48
  2.298212e-01   6.079890e-19   2.809790e-09   5.198728e-20   96
  2.310160e-01   2.076387e-18   4.128272e-04   4.780023e-20   168
  2.323239e-01   1.345564e-18   2.809790e-09   0.000000e+00   48
  2.331522e-01   3.313012e-18   0.000000e+00   1.186727e-19   96
  2.339775e-01   5.750730e-18   0.000000e+00   0.000000e+00   48
  2.356194e-01   4.345075e-18   3.178914e-09   7.786477e-20   30
  2.364362e-01   4.124132e-18   2.809790e-09   2.041907e-19   96
  2.374123e-01   6.784451e-18   3.244455e-04   1.190874e-19   240
  2.386674e-01   5.741927e-18   3.500299e-04   1.597752e-19   32
  2.396752e-01   7.299892e-18   0.000000e+00   8.393074e-20   168
  2.404781e-01   6.479538e-18   0.000000e+00   1.863844e-20   120
  2.420760e-01   8.068801e-18   5.923557e-09   4.942877e-19   72
  2.428710e-01   7.170182e-18   3.746387e-09   2.845379e-19   144
  2.436634e-01   9.285774e-18   0.000000e+00   3.587607e-19   96
  2.444532e-01   3.799256e-18   0.000000e+00   5.114114e-20   96
  2.460253e-01   4.798441e-18   4.588368e-09   2.860842e-19   72
  2.468075e-01   2.499835e-18   3.973643e-09   1.301367e-19   96
  2.483647e-01   1.207338e-18   0.000000e+00   0.000000e+00   24
  2.491396e-01   7.940632e-19   0.000000e+00   4.109835e-20   192
  2.500522e-01   2.592751e-19   2.970416e-04   2.146123e-20   132
  2.514501e-01   1.883801e-19   0.000000e+00   7.045285e-21   96
  2.522156e-01   1.875515e-19   0.000000e+00   1.272131e-21   96
  2.529787e-01   1.663321e-19   3.178914e-09   8.865777e-21   120
  2.544981e-01   3.460528e-20   0.000000e+00   0.000000e+00   48
  2.557435e-01   2.238727e-18   3.599905e-04   7.867928e-20   222
  2.567603e-01   2.063759e-18   0.000000e+00   1.468055e-19   120
  2.575100e-01   1.271142e-18   4.866699e-09   4.276958e-27   24
  2.586015e-01   2.880365e-18   3.715625e-04   8.280072e-20   312
  2.609797e-01   3.476975e-18   3.483547e-04   8.398044e-20   72
  2.619630e-01   3.644681e-18   2.809790e-09   8.904027e-20   96
  2.629726e-01   4.030592e-18   3.547511e-04   3.784815e-20   192
  2.641613e-01   3.117343e-18   4.495664e-09   7.697202e-20   120
  2.648900e-01   4.408493e-18   0.000000e+00   6.822963e-20   144
  2.663415e-01   1.149476e-18   0.000000e+00   0.000000e+00   48
  2.673732e-01   3.225855e-18   3.567146e-04   5.887458e-20   336
  2.685040e-01   2.850645e-18   0.000000e+00   2.316392e-19   48
  2.699360e-01   2.196153e-18   0.000000e+00   7.895928e-20   192
  2.706492e-01   2.415576e-18   0.000000e+00   0.000000e+00   48
  2.726764e-01   5.694909e-19   2.476067e-04   6.920067e-20   56
  2.736844e-01   4.386177e-19   3.180112e-04   1.780467e-20   336
  2.748894e-01   1.762934e-19   3.532127e-09   4.508733e-20   54
  2.759390e-01   4.545622e-19   3.492904e-04   4.037709e-20   240
  2.781181e-01   2.854009e-19   3.344484e-04   2.168902e-20   228
  2.790651e-01   1.875865e-19   3.746387e-09   1.160817e-20   72
  2.799844e-01   4.214102e-19   3.244231e-04   2.626872e-20   144
  2.811298e-01   6.534693e-19   0.000000e+00   1.068768e-20   96
  2.818146e-01   6.826694e-19   4.495664e-09   2.015754e-20   240
  2.831793e-01   2.421369e-18   3.973643e-09   6.048532e-27   24
  2.840530e-01   1.389121e-18   3.064151e-04   2.307805e-20   336
  2.852142e-01   1.105811e-18   0.000000e+00   2.430552e-21   72
  2.862741e-01   2.539727e-18   3.332831e-04   7.226508e-20   168
  2.872346e-01   2.143265e-18   0.000000e+00   1.144782e-19   72
  2.885737e-01   3.161565e-18   0.000000e+00   1.086097e-19   96
  2.896108e-01   1.572971e-18   3.307829e-04   1.306501e-20   216
  2.905708e-01   1.296294e-18   3.973643e-09   3.550889e-20   96
  2.918946e-01   2.104138e-18   0.000000e+00   9.773007e-20   192
  2.925542e-01   1.961735e-18   3.746387e-09   9.586811e-20   144
  2.938691e-01   1.374554e-18   0.000000e+00   0.000000e+00   48
  2.947794e-01   1.759388e-18   3.189136e-04   8.887267e-20   246
  2.960164e-01   8.013833e-19   2.940434e-04   8.096394e-20   168
  2.971308e-01   6.770059e-19   5.506041e-09   2.149297e-20   120
  2.977788e-01   2.733288e-19   0.000000e+00   1.799927e-20   240
  2.990707e-01   7.954817e-20   3.973643e-09   0.000000e+00   24
  3.001001e-01   1.189405e-19   3.147475e-04   5.969077e-21   360
  3.013820e-01   2.168356e-19   3.134082e-04   1.295437e-20   120
  3.022763e-01   8.977679e-20   0.000000e+00   7.877611e-21   144
  3.029133e-01   1.417887e-19   0.000000e+00   9.528800e-21   96
  3.048165e-01   4.475496e-19   0.000000e+00   3.271794e-20   144
  3.054482e-01   3.444153e-19   0.000000e+00   1.414296e-20   132
  3.063360e-01   3.922520e-19   3.093292e-04   1.859208e-20   176
  3.076248e-01   8.099075e-19   3.123602e-04   1.934419e-20   312
  3.092116e-01   7.784390e-19   0.000000e+00   2.691775e-20   96
  3.098343e-01   8.879485e-19   0.000000e+00   1.594578e-20   144
  3.107899e-01   1.076607e-18   3.092271e-04   1.468131e-20   312
  3.123131e-01   6.919481e-19   0.000000e+00   0.000000e+00   48
  3.129297e-01   1.015978e-18   3.973643e-09   3.381195e-20   192
  3.141593e-01   1.171173e-18   0.000000e+00   0.000000e+00   6
  3.149762e-01   1.180536e-18   2.884066e-04   3.946090e-20   288
  3.162994e-01   1.266087e-18   3.047203e-04   4.572822e-20   192
  3.172124e-01   8.432167e-19   9.345130e-09   5.804720e-20   216
  3.178195e-01   4.692412e-19   0.000000e+00   1.931132e-20   72
  3.193321e-01   3.791731e-19   3.018264e-04   1.530495e-20   192
  3.203366e-01   5.052233e-19   2.241224e-04   1.140467e-20   288
  3.214381e-01   8.229836e-20   0.000000e+00   0.000000e+00   24
  3.222890e-01   2.133356e-19   2.952626e-04   1.307273e-20   456
  3.238280e-01   1.296588e-19   5.619580e-09   1.874586e-20   48
  3.247789e-01   9.216345e-20   2.908218e-04   6.243690e-21   240
  3.258718e-01   4.713557e-20   2.939082e-04   1.040303e-21   216
  3.267908e-01   1.240492e-19   0.000000e+00   6.608337e-21   72
  3.273801e-01   1.089939e-19   1.015467e-08   9.588796e-21   168
  3.290441e-01   4.129450e-20   2.184577e-04   1.590633e-21   288
  3.299773e-01   2.350805e-19   2.890570e-04   2.579985e-20   168
  3.314762e-01   1.819432e-19   0.000000e+00   6.117269e-21   192
  3.320572e-01   3.091938e-19   3.746387e-09   2.050111e-20   144
  3.332162e-01   7.432118e-19   0.000000e+00   1.428158e-19   36
  3.341991e-01   5.607816e-19   2.639705e-04   1.599357e-20   342
  3.351389e-01   6.461820e-19   2.710657e-04   1.200931e-20   144
  3.363470e-01   6.175774e-19   2.842800e-04   1.303465e-20   384
  3.378125e-01   8.296092e-19   7.786718e-09   4.778790e-20   120
  3.385379e-01   8.592334e-19   2.534951e-04   2.775777e-20   264
  3.395201e-01   8.417848e-19   1.256576e-08   4.890394e-20   192
  3.404451e-01   5.719323e-19   2.731894e-04   2.714108e-20   152
  3.412191e-01   6.798123e-19   7.492773e-09   6.702952e-20   144
  3.428472e-01   4.116839e-19   1.768108e-04   2.470880e-20   216
  3.436008e-01   4.132952e-19   2.362665e-04   1.602808e-20   312
  3.449274e-01   1.804441e-19   2.738281e-04   7.632171e-21   240
  3.457090e-01   9.181398e-20   3.973643e-09   1.047235e-21   96
  3.471927e-01   2.126160e-19   2.617995e-04   1.783614e-20   144
  3.481071e-01   1.053864e-19   2.573258e-04   5.966388e-21   456
  3.495904e-01   1.326533e-19   0.000000e+00   3.618838e-21   120
  3.501414e-01   2.747124e-20   0.000000e+00   1.978137e-21   144
  3.512407e-01   1.697965e-19   0.000000e+00   0.000000e+00   24
  3.519456e-01   1.696515e-19   2.473498e-04   1.328109e-20   336
  3.531645e-01   1.615303e-19   2.727931e-04   1.691848e-20   198
  3.543067e-01   4.559528e-20   2.652756e-04   1.956403e-21   432
  3.556041e-01   2.162023e-19   0.000000e+00   2.363464e-20   48
  3.562810e-01   2.408755e-19   2.341925e-04   1.290892e-20   384
  3.574963e-01   3.632822e-19   2.696052e-04   4.745584e-20   144
  3.585975e-01   4.748886e-19   2.676825e-04   4.071388e-20   264
  3.599147e-01   3.640025e-19   0.000000e+00   7.560665e-28   48
  3.607984e-01   4.205722e-19   2.545223e-04   2.582290e-20   276
  3.616510e-01   5.137060e-19   2.307176e-04   4.297190e-20   192
  3.627906e-01   3.561885e-19   2.592759e-04   1.472799e-20   552
  3.641741e-01   4.613473e-19   8.991328e-09   1.638187e-20   120
  3.649965e-01   1.956206e-19   2.624511e-04   9.026497e-21   216
  3.657587e-01   2.841149e-19   4.495664e-09   1.169770e-20   120
  3.671201e-01   2.546244e-19   2.584500e-04   8.408864e-21   408
  3.683844e-01   4.194950e-19   5.619580e-09   1.069240e-27   24
  3.691684e-01   1.630387e-19   2.610810e-04   9.726760e-21   384
  3.702633e-01   1.692970e-19   2.550855e-04   1.357810e-20   240
  3.712141e-01   1.545063e-19   2.569535e-04   1.021354e-20   168
  3.725471e-01   4.615336e-20   6.357829e-09   2.281443e-21   120
  3.734064e-01   7.911742e-20   2.678605e-04   1.182060e-20   350
  3.748037e-01   1.686361e-19   4.409502e-04   1.788282e-20   384
  3.756388e-01   8.295114e-20   0.000000e+00   5.070549e-21   144
  3.771752e-01   9.262108e-20   1.059638e-08   7.375530e-21   288
  3.779773e-01   1.280013e-19   2.524053e-04   5.956408e-21   336
  3.790686e-01   1.916999e-20   2.297941e-04   1.843919e-21   168
  3.797219e-01   1.520244e-19   4.541306e-09   9.203881e-21   336
  3.810732e-01   9.742369e-20   2.385126e-04   5.727496e-21   288
  3.818848e-01   3.772594e-19   2.247398e-04   2.095029e-20   264
  3.832590e-01   2.467286e-19   0.000000e+00   2.815580e-20   240
  3.837616e-01   1.982377e-19   7.947286e-09   1.500373e-20   96
  3.855656e-01   3.377933e-19   3.056310e-04   2.675612e-20   360
  3.864075e-01   3.753064e-19   2.253025e-04   4.181392e-20   168
  3.874713e-01   1.885071e-19   2.456032e-04   7.436217e-21   456
  3.887523e-01   2.990762e-19   7.064254e-09   3.737243e-20   108
  3.894728e-01   1.945664e-19   2.464311e-04   1.666768e-20   264
  3.903716e-01   1.488282e-19   2.198567e-04   5.999876e-21   264
  3.916025e-01   1.851695e-19   2.074668e-04   7.269193e-21   312
  3.931351e-01   2.454098e-19   1.541705e-04   1.165185e-20   270
  3.937775e-01   1.182986e-19   1.957388e-04   7.725973e-21   240
  3.949323e-01   8.953039e-20   2.421536e-04   3.507399e-21   384
  3.956334e-01   3.135159e-20   0.000000e+00   1.138691e-21   192
  3.969952e-01   6.568980e-20   1.942960e-04   4.047358e-21   240
  3.977852e-01   6.450725e-20   2.397927e-04   5.482731e-21   336
  3.992708e-01   3.713683e-20   2.413972e-04   1.025361e-21   480
  4.004761e-01   4.451255e-20   0.000000e+00   2.796751e-21   72
  4.011493e-01   2.466098e-20   2.353842e-04   1.147200e-21   240
  4.020650e-01   4.161685e-20   2.212289e-04   1.593266e-21   312
  4.031147e-01   4.458530e-20   2.390954e-04   3.007406e-21   240
  4.047009e-01   1.143679e-19   1.816506e-04   6.958444e-21   408
  4.053288e-01   9.452821e-20   1.663482e-04   5.688878e-21   336
  4.065560e-01   1.167598e-19   2.112212e-04   5.248114e-21   264
  4.071591e-01   7.994091e-20   0.000000e+00   8.027473e-21   144
  4.088370e-01   1.108665e-19   2.927651e-04   5.119070e-21   464
  4.097211e-01   9.730018e-20   2.328083e-04   7.216170e-21   168
  4.105939e-01   7.554286e-20   2.120376e-04   3.486582e-21   336
  4.121713e-01   1.388116e-19   2.227870e-04   9.792783e-21   414
  4.130606e-01   4.469170e-19   2.319080e-04   5.286825e-20   216
  4.141998e-01   2.343655e-19   5.619580e-09   4.240837e-20   96
  4.146649e-01   1.314035e-19   1.685874e-08   7.954331e-21   384
  4.162944e-01   7.796113e-20   2.314600e-04   3.738420e-21   492
  4.171676e-01   9.999063e-20   2.263480e-04   9.004484e-21   240
  4.181546e-01   1.060076e-19   2.298225e-04   8.366580e-21   312
  4.195176e-01   9.891291e-20   2.297469e-04   5.172174e-21   192
  4.203810e-01   7.149520e-20   2.226525e-04   3.908223e-21   504
  4.215265e-01   4.823396e-20   1.473998e-04   3.102342e-21   408
  4.224284e-01   4.616752e-20   4.515774e-04   4.219128e-21   168
  4.235571e-01   1.061159e-19   2.145032e-04   8.522568e-21   288
  4.245041e-01   1.046202e-19   2.238525e-04   7.500103e-21   288
  4.254743e-01   2.898925e-20   2.251410e-04   1.056072e-21   432
  4.268815e-01   2.418634e-20   2.129084e-04   9.472420e-22   216
  4.276334e-01   3.712836e-20   2.124592e-04   2.295275e-21   360
  4.289721e-01   4.593757e-20   2.073582e-04   2.377161e-21   312
  4.301803e-01   1.338825e-19   0.000000e+00   0.000000e+00   48
  4.308767e-01   1.009143e-19   2.223178e-04   6.570833e-21   432
  4.321240e-01   7.511289e-20   3.708284e-04   3.895274e-21   414
  4.328606e-01   7.067965e-20   1.956255e-08   3.939952e-21   312
  4.342347e-01   1.332249e-19   3.253813e-04   5.551033e-21   528
  4.351620e-01   1.181481e-19   1.707976e-04   6.306384e-21   264
  4.362761e-01   7.551151e-20   2.025191e-04   5.561919e-21   480
  4.377318e-01   1.219467e-19   0.000000e+00   5.087266e-21   288
  4.383604e-01   3.291211e-20   2.176005e-04   3.189761e-21   168
  4.395105e-01   9.147153e-20   3.444610e-04   3.793615e-21   504
  4.408036e-01   1.089323e-19   7.492773e-09   1.046813e-20   144
  4.416171e-01   5.366367e-20   2.212265e-04   2.432933e-21   464
  4.428396e-01   6.707503e-20   3.246624e-04   4.491602e-21   432
  4.434197e-01   8.384439e-20   5.619580e-09   4.705507e-21   192
  4.449189e-01   7.103436e-20   2.406833e-04   4.751081e-21   396
  4.458042e-01   5.597759e-20   2.162000e-04   4.700145e-21   288
  4.466990e-01   5.391963e-20   2.135686e-04   2.827299e-21   336
  4.481283e-01   7.949792e-20   1.352359e-04   4.678359e-21   432
  4.490354e-01   4.581301e-20   3.505126e-04   2.166969e-21   360
  4.500539e-01   2.942438e-20   2.073334e-04   9.465728e-22   384
  4.515004e-01   2.470433e-20   1.830116e-04   8.510035e-22   198
  4.521974e-01   4.799659e-20   2.080246e-04   1.653556e-21   552
  4.534970e-01   2.544275e-20   2.912202e-04   1.226568e-21   432
  4.545821e-01   4.132341e-20   0.000000e+00   2.601701e-21   168
  4.554927e-01   9.234771e-20   3.610065e-04   7.819076e-21   480
  4.566974e-01   5.471614e-20   0.000000e+00   4.100923e-21   120
  4.572396e-01   9.665297e-20   2.948545e-04   1.123464e-20   336
  4.585628e-01   7.042156e-20   2.080152e-04   4.951396e-21   672
  4.598711e-01   5.734067e-20   3.025866e-04   2.105380e-21   528
  4.604805e-01   5.977554e-20   9.082613e-09   3.401227e-21   168
  4.618883e-01   5.384361e-20   3.375333e-04   2.144758e-21   456
  4.627474e-01   2.363253e-20   2.061344e-04   1.221584e-22   168
  4.636392e-01   7.058719e-20   2.057643e-04   2.988581e-21   504
  4.651216e-01   4.379604e-20   2.647872e-04   2.459784e-21   336
  4.660180e-01   6.798018e-20   1.908802e-04   6.850507e-21   312
  4.670124e-01   6.482881e-20   1.865029e-04   4.214938e-21   504
  4.683210e-01   6.205657e-20   1.294009e-04   6.751200e-21   432
  4.689362e-01   1.210341e-19   1.999672e-04   1.264764e-20   312
  4.702151e-01   7.280038e-20   2.049761e-04   6.400218e-21   384
  4.715504e-01   2.091204e-20   1.741510e-04   1.067415e-21   126
  4.723748e-01   6.032387e-20   3.057676e-04   3.794004e-21   492
  4.734278e-01   4.351383e-20   1.958445e-04   2.491653e-21   528
  4.747438e-01   4.292671e-20   1.989360e-04   3.332876e-21   480
  4.755596e-01   6.102766e-20   2.748289e-04   2.732314e-21   432
  4.767402e-01   3.629735e-20   2.161166e-04   1.797191e-21   440
  4.781114e-01   2.551421e-20   1.074739e-04   7.336431e-22   312
  4.786259e-01   4.189340e-20   1.610586e-04   2.710790e-21   480
  4.796813e-01   3.461188e-20   3.153497e-04   1.864838e-21   408
  4.812233e-01   8.190740e-20   1.888588e-04   5.136293e-21   360
  4.818747e-01   6.270330e-20   1.822418e-04   5.617502e-21   408
  4.830820e-01   5.105984e-20   1.854542e-04   5.333226e-21   456
  4.844414e-01   3.885163e-20   1.772485e-04   3.791276e-21   264
  4.851959e-01   6.321127e-20   1.923591e-04   2.939773e-21   384
  4.862943e-01   3.656770e-20   3.238501e-04   1.147596e-21   672
  4.875640e-01   7.783684e-20   1.937042e-04   3.342490e-21   240
  4.882967e-01   1.941794e-20   1.965613e-04   5.911203e-22   264
  4.893308e-01   3.558423e-20   2.424259e-04   1.643506e-21   624
  4.908739e-01   4.453164e-20   0.000000e+00   5.897331e-21   150
  4.914232e-01   6.406053e-20   2.716574e-04   4.827880e-21   600
  4.925819e-01   2.879591e-20   1.874909e-04   1.270158e-21   672
  4.938939e-01   4.543042e-20   1.763484e-04   5.036745e-21   336
  4.946248e-01   1.151938e-19   1.918157e-04   1.049009e-20   408
  4.957926e-01   4.293399e-20   1.913639e-04   2.178992e-21   408
  4.970915e-01   3.217744e-20   9.676385e-05   1.025103e-21   360
  4.978921e-01   2.926844e-20   3.552857e-04   1.476539e-21   456
  4.988592e-01   3.433486e-20   1.932065e-04   1.465391e-21   384
  5.000902e-01   2.469080e-20   1.783541e-04   2.032885e-21   348
  5.007554e-01   3.362555e-20   2.198754e-04   2.791660e-21   576
  5.020050e-01   2.983507e-20   1.810385e-04   1.414282e-21   504
  5.032833e-01   3.794826e-20   2.553443e-04   2.302076e-21   432
  5.043991e-01   3.724778e-20   3.473946e-04   2.303547e-21   576
  5.051948e-01   1.704420e-20   0.000000e+00   7.105040e-22   264
  5.064571e-01   3.388493e-20   2.764393e-04   1.972669e-21   768
  5.075549e-01   1.759152e-20   3.721752e-04   9.589603e-22   240
  5.084277e-01   1.054499e-20   3.282233e-04   1.921092e-22   192
  5.096990e-01   3.691042e-20   2.416124e-04   2.013760e-21   504
  5.106418e-01   6.223968e-20   3.255818e-04   6.741100e-21   590
  5.115460e-01   1.361814e-19   3.647966e-04   1.555103e-20   384
  5.126798e-01   3.483666e-20   3.048625e-04   2.825751e-21   504
  5.140486e-01   5.442133e-20   2.933830e-04   9.263700e-22   648
  5.153764e-01   3.320068e-20   7.967896e-05   2.414447e-21   504
  5.159117e-01   2.878465e-20   1.817627e-04   2.014235e-21   312
  5.168569e-01   5.120527e-20   2.618753e-04   2.793443e-21   576
  5.181545e-01   6.413616e-20   1.822405e-04   6.700381e-21   240
  5.189109e-01   2.109437e-20   1.841453e-04   1.345004e-21   552
  5.199816e-01   7.281015e-20   1.729082e-04   5.389668e-21   600
  5.215067e-01   2.269298e-20   2.111937e-04   1.055523e-21   600
  5.224237e-01   2.390018e-20   3.382099e-04   9.860214e-22   312
  5.233368e-01   2.411577e-20   2.945474e-04   9.870872e-22   480
  5.244775e-01   2.811556e-20   1.837693e-04   1.531763e-21   576
  5.254818e-01   1.554261e-20   2.959085e-04   7.662654e-22   408
  5.263729e-01   3.922059e-21   3.451909e-04   2.182139e-22   216
  5.275243e-01   5.332308e-20   2.643774e-04   3.462286e-21   516
  5.287578e-01   3.272244e-20   2.522429e-04   1.336350e-21   744
  5.300304e-01   2.115826e-20   1.684760e-04   1.520436e-21   462
  5.307494e-01   3.959317e-20   1.712315e-04   2.392327e-21   432
  5.318647e-01   2.980967e-20   1.588547e-04   1.450902e-21   648
  5.331761e-01   1.181059e-20   2.324340e-04   6.096321e-22   528
  5.342295e-01   1.427326e-20   2.799086e-04   7.461983e-22   600
  5.352820e-01   2.026373e-20   3.528915e-04   4.465719e-22   240
  5.363014e-01   4.148136e-20   2.703115e-04   1.559385e-21   720
  5.374863e-01   2.361709e-20   2.138653e-04   1.605631e-21   720
  5.387997e-01   4.826446e-21   0.000000e+00   2.660719e-22   144
  5.394909e-01   9.068934e-20   2.757364e-04   7.151408e-21   720
