# power spectrum of chi
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  2.629726e-01   2.436214e-16   3.547511e-04   1.108180e-17   192
  2.641613e-01   2.670119e-16   4.495664e-09   2.105099e-17   120
  2.648900e-01   3.391597e-16   0.000000e+00   4.174224e-17   144
  2.663415e-01   1.255053e-16   0.000000e+00   9.677651e-26   48
  2.673732e-01   2.858231e-16   3.567146e-04   2.424408e-17   336
  2.685040e-01   3.685137e-16   0.000000e+00   3.848209e-17   48
  2.699360e-01   4.237350e-16   0.000000e+00   2.962476e-17   192
  2.706492e-01   1.084051e-15   0.000000e+00   6.193697e-24   48
  2.726764e-01   1.588039e-16   2.476067e-04   1.592932e-17   56
  2.736844e-01   5.169207e-16   3.180112e-04   2.694509e-17   336
  2.748894e-01   4.457224e-16   3.532127e-09   4.290475e-17   54
  2.759390e-01   1.779241e-16   3.492904e-04   1.333026e-17   240
  2.781181e-01   1.511441e-15   3.344484e-04   6.694377e-16   228
  2.790651e-01   5.733766e-16   3.746387e-09   1.166303e-16   72
  2.799844e-01   7.609107e-16   3.244231e-04   4.265280e-17   144
  2.811298e-01   3.440157e-17   0.000000e+00   4.348179e-19   96
  2.818146e-01   2.900670e-16   4.495664e-09   3.033696e-17   240
  2.831793e-01   4.689893e-16   3.973643e-09   6.193697e-24   24
  2.840530e-01   2.749165e-16   3.064151e-04   1.649670e-17   336
  2.852142e-01   5.013423e-16   0.000000e+00   3.750283e-18   72
  2.862741e-01   1.573672e-16   3.332831e-04   8.746123e-18   168
  2.872346e-01   1.397174e-16   0.000000e+00   7.980200e-18   72
  2.885737e-01   1.891871e-16   0.000000e+00   2.039002e-17   96
  2.896108e-01   4.194153e-16   3.307829e-04   1.522387e-17   216
  2.905708e-01   2.145503e-16   3.973643e-09   1.975723e-17   96
  2.918946e-01   2.990118e-16   0.000000e+00   7.451308e-17   192
  2.925542e-01   3.341301e-16   3.746387e-09   1.555999e-17   144
  2.938691e-01   3.986206e-16   0.000000e+00   2.189803e-24   48
  2.947794e-01   5.387161e-16   3.189136e-04   2.745901e-17   246
  2.960164e-01   9.077340e-17   2.940434e-04   3.384791e-17   168
  2.971308e-01   1.444454e-16   5.506041e-09   5.046105e-17   120
  2.977788e-01   2.977231e-16   0.000000e+00   2.739712e-17   240
  2.990707e-01   3.009841e-16   3.973643e-09   0.000000e+00   24
  3.001001e-01   3.155562e-16   3.147475e-04   2.098522e-17   360
  3.013820e-01   3.074538e-16   3.134082e-04   8.448685e-17   120
  3.022763e-01   8.422085e-17   0.000000e+00   1.087157e-17   144
  3.029133e-01   2.396210e-17   0.000000e+00   8.150573e-18   96
  3.048165e-01   1.349502e-15   0.000000e+00   3.221008e-17   144
  3.054482e-01   1.452217e-15   0.000000e+00   4.469034e-16   132
  3.063360e-01   3.036444e-16   3.093292e-04   1.077336e-17   176
  3.076248e-01   4.405320e-16   3.123602e-04   1.998938e-17   312
  3.092116e-01   1.241589e-16   0.000000e+00   2.380357e-18   96
  3.098343e-01   2.198180e-16   0.000000e+00   5.075923e-18   144
  3.107899e-01   4.804878e-16   3.092271e-04   3.033581e-17   312
  3.123131e-01   5.910523e-17   0.000000e+00   4.838826e-26   48
  3.129297e-01   7.074223e-16   3.973643e-09   3.201700e-17   192
  3.141593e-01   3.658722e-18   0.000000e+00   0.000000e+00   6
  3.149762e-01   2.906908e-16   2.884066e-04   2.828012e-17   288
  3.162994e-01   1.481809e-16   3.047203e-04   1.851827e-17   192
  3.172124e-01   3.368042e-16   9.345130e-09   5.642811e-17   216
  3.178195e-01   1.698666e-16   0.000000e+00   2.228103e-17   72
  3.193321e-01   4.519034e-16   3.018264e-04   9.059670e-17   192
  3.203366e-01   5.543651e-16   2.241224e-04   1.511601e-17   288
  3.214381e-01   8.877481e-16   0.000000e+00   0.000000e+00   24
  3.222890e-01   3.063742e-16   2.952626e-04   2.669429e-17   456
  3.238280e-01   3.209428e-16   5.619580e-09   1.978447e-17   48
  3.247789e-01   2.068309e-16   2.908218e-04   1.708109e-17   240
  3.258718e-01   1.495471e-16   2.939082e-04   6.840624e-18   216
  3.267908e-01   3.757243e-16   0.000000e+00   1.430351e-16   72
  3.273801e-01   3.171902e-16   1.015467e-08   4.360984e-17   168
  3.290441e-01   1.813801e-16   2.184577e-04   1.230910e-17   288
  3.299773e-01   1.485397e-16   2.890570e-04   8.354689e-18   168
  3.314762e-01   6.455471e-16   0.000000e+00   7.550594e-18   192
  3.320572e-01   2.539744e-16   3.746387e-09   2.368214e-17   144
  3.332162e-01   8.904537e-15   0.000000e+00   1.483450e-15   36
  3.341991e-01   3.412034e-16   2.639705e-04   2.096275e-17   342
  3.351389e-01   2.384149e-16   2.710657e-04   1.055340e-16   144
  3.363470e-01   3.394581e-16   2.842800e-04   2.509914e-17   384
  3.378125e-01   5.089684e-16   7.786718e-09   1.203804e-17   120
  3.385379e-01   1.672190e-16   2.534951e-04   1.141701e-17   264
  3.395201e-01   1.550844e-16   1.256576e-08   2.451646e-17   192
  3.404451e-01   2.637730e-16   2.731894e-04   6.039697e-17   152
  3.412191e-01   6.727148e-17   7.492773e-09   1.004982e-17   144
  3.428472e-01   2.526770e-16   1.768108e-04   5.221753e-17   216
  3.436008e-01   2.891826e-16   2.362665e-04   1.163765e-17   312
  3.449274e-01   3.439382e-16   2.738281e-04   8.157986e-18   240
  3.457090e-01   2.201783e-16   3.973643e-09   3.866255e-19   96
  3.471927e-01   4.671118e-16   2.617995e-04   4.224661e-17   144
  3.481071e-01   4.230543e-16   2.573258e-04   8.821672e-18   456
  3.495904e-01   3.489044e-16   0.000000e+00   3.191190e-17   120
  3.501414e-01   3.504792e-16   0.000000e+00   2.540882e-17   144
  3.512407e-01   3.930644e-16   0.000000e+00   0.000000e+00   24
  3.519456e-01   2.121897e-16   2.473498e-04   1.840874e-17   336
  3.531645e-01   2.920222e-16   2.727931e-04   4.300188e-17   198
  3.543067e-01   2.361686e-16   2.652756e-04   1.783104e-17   432
  3.556041e-01   9.762254e-17   0.000000e+00   4.921842e-17   48
  3.562810e-01   2.887643e-16   2.341925e-04   2.430184e-17   384
  3.574963e-01   2.545467e-16   2.696052e-04   9.377658e-18   144
  3.585975e-01   1.735906e-16   2.676825e-04   1.888920e-17   264
  3.599147e-01   1.191183e-16   0.000000e+00   0.000000e+00   48
  3.607984e-01   6.017523e-16   2.545223e-04   7.977186e-17   276
  3.616510e-01   1.518161e-16   2.307176e-04   2.605671e-17   192
  3.627906e-01   1.586979e-16   2.592759e-04   1.032711e-17   552
  3.641741e-01   1.125339e-16   8.991328e-09   7.267661e-18   120
  3.649965e-01   1.135039e-16   2.624511e-04   2.006843e-17   216
  3.657587e-01   2.071609e-16   4.495664e-09   3.045034e-17   120
  3.671201e-01   4.243440e-16   2.584500e-04   8.490819e-18   408
  3.683844e-01   1.545829e-15   5.619580e-09   3.024266e-27   24
  3.691684e-01   3.867906e-16   2.610810e-04   2.729982e-18   384
  3.702633e-01   4.456757e-16   2.550855e-04   1.709151e-17   240
  3.712141e-01   2.284016e-16   2.569535e-04   2.793988e-17   168
  3.725471e-01   1.751738e-16   6.357829e-09   5.052310e-18   120
  3.734064e-01   1.905731e-16   2.678605e-04   9.695632e-18   350
  3.748037e-01   1.789734e-16   4.409502e-04   6.971063e-18   384
  3.756388e-01   5.431377e-16   0.000000e+00   6.331791e-17   144
  3.771752e-01   1.818084e-16   1.059638e-08   7.267545e-18   288
  3.779773e-01   2.090460e-16   2.524053e-04   1.756198e-17   336
  3.790686e-01   2.849566e-16   2.297941e-04   2.251722e-17   168
  3.797219e-01   2.776422e-16   4.541306e-09   9.125895e-18   336
  3.810732e-01   1.503231e-16   2.385126e-04   9.791982e-18   288
  3.818848e-01   1.723153e-16   2.247398e-04   9.878748e-18   264
  3.832590e-01   2.366916e-16   0.000000e+00   3.343271e-18   240
  3.837616e-01   2.922915e-16   7.947286e-09   3.932710e-17   96
  3.855656e-01   2.489241e-16   3.056310e-04   2.101068e-17   360
  3.864075e-01   2.884788e-16   2.253025e-04   7.475395e-17   168
  3.874713e-01   1.718709e-16   2.456032e-04   7.445811e-18   456
  3.887523e-01   2.152969e-15   7.064254e-09   8.250961e-16   108
  3.894728e-01   3.743061e-16   2.464311e-04   3.584493e-17   264
  3.903716e-01   4.024340e-16   2.198567e-04   6.273002e-18   264
  3.916025e-01   2.852186e-16   2.074668e-04   6.697604e-18   312
  3.931351e-01   1.850692e-16   1.541705e-04   4.528404e-17   270
  3.937775e-01   3.620742e-16   1.957388e-04   2.208677e-17   240
  3.949323e-01   3.238201e-16   2.421536e-04   1.497211e-17   384
  3.956334e-01   9.070386e-17   0.000000e+00   1.892669e-17   192
  3.969952e-01   3.891730e-16   1.942960e-04   1.775314e-17   240
  3.977852e-01   1.749822e-16   2.397927e-04   1.601113e-17   336
  3.992708e-01   2.327533e-16   2.413972e-04   8.011448e-18   480
  4.004761e-01   5.401770e-16   0.000000e+00   9.617987e-17   72
  4.011493e-01   1.375247e-16   2.353842e-04   1.306715e-17   240
  4.020650e-01   4.647949e-16   2.212289e-04   1.473393e-18   312
  4.031147e-01   1.961180e-16   2.390954e-04   1.909159e-17   240
  4.047009e-01   3.666139e-16   1.816506e-04   2.196791e-17   408
  4.053288e-01   1.109251e-16   1.663482e-04   6.613066e-18   336
  4.065560e-01   3.505551e-16   2.112212e-04   2.964785e-17   264
  4.071591e-01   2.420272e-16   0.000000e+00   1.667364e-17   144
  4.088370e-01   3.525162e-16   2.927651e-04   6.798417e-18   464
  4.097211e-01   1.686019e-16   2.328083e-04   1.453565e-17   168
  4.105939e-01   1.507459e-16   2.120376e-04   1.284946e-17   336
  4.121713e-01   2.612504e-16   2.227870e-04   1.141828e-17   414
  4.130606e-01   1.236328e-16   2.319080e-04   2.160394e-17   216
  4.141998e-01   1.298903e-16   5.619580e-09   1.954182e-17   96
  4.146649e-01   2.042576e-16   1.685874e-08   3.611820e-18   384
  4.162944e-01   6.355507e-16   2.314600e-04   8.393072e-17   492
  4.171676e-01   3.238927e-16   2.263480e-04   5.081306e-18   240
  4.181546e-01   2.691889e-16   2.298225e-04   1.128782e-17   312
  4.195176e-01   3.468864e-16   2.297469e-04   2.802556e-17   192
  4.203810e-01   3.021373e-16   2.226525e-04   1.411076e-17   504
  4.215265e-01   2.391416e-16   1.473998e-04   1.059723e-17   408
  4.224284e-01   1.679375e-16   4.515774e-04   1.026150e-17   168
  4.235571e-01   1.419958e-16   2.145032e-04   3.246011e-18   288
  4.245041e-01   2.087690e-16   2.238525e-04   6.236291e-18   288
  4.254743e-01   2.155385e-16   2.251410e-04   7.801432e-18   432
  4.268815e-01   1.661636e-16   2.129084e-04   2.237217e-17   216
  4.276334e-01   1.304493e-16   2.124592e-04   9.776230e-18   360
  4.289721e-01   2.065344e-16   2.073582e-04   9.653743e-18   312
  4.301803e-01   1.527083e-16   0.000000e+00   0.000000e+00   48
  4.308767e-01   3.882567e-16   2.223178e-04   1.658461e-17   432
  4.321240e-01   1.341056e-16   3.708284e-04   1.965872e-17   414
  4.328606e-01   2.734204e-16   1.956255e-08   3.768815e-17   312
  4.342347e-01   1.799086e-16   3.253813e-04   6.664610e-18   528
  4.351620e-01   2.098398e-16   1.707976e-04   8.389506e-18   264
  4.362761e-01   3.337797e-16   2.025191e-04   1.235840e-17   480
  4.377318e-01   1.049162e-16   0.000000e+00   2.486671e-18   288
  4.383604e-01   3.630105e-16   2.176005e-04   8.220886e-18   168
  4.395105e-01   1.788383e-16   3.444610e-04   1.287531e-17   504
  4.408036e-01   3.438056e-16   7.492773e-09   6.301332e-17   144
  4.416171e-01   1.655486e-16   2.212265e-04   5.782740e-18   464
  4.428396e-01   2.853192e-16   3.246624e-04   1.569351e-17   432
  4.434197e-01   9.382283e-17   5.619580e-09   8.692135e-18   192
  4.449189e-01   9.308692e-16   2.406833e-04   9.499448e-17   396
  4.458042e-01   1.337469e-16   2.162000e-04   1.268889e-17   288
  4.466990e-01   1.424494e-16   2.135686e-04   7.784201e-18   336
  4.481283e-01   2.991017e-16   1.352359e-04   2.500097e-17   432
  4.490354e-01   4.883459e-16   3.505126e-04   1.143848e-17   360
  4.500539e-01   1.779921e-16   2.073334e-04   1.188499e-17   384
  4.515004e-01   2.206374e-16   1.830116e-04   1.370741e-17   198
  4.521974e-01   1.324709e-16   2.080246e-04   1.500483e-17   552
  4.534970e-01   2.180295e-16   2.912202e-04   6.629060e-18   432
  4.545821e-01   1.849510e-16   0.000000e+00   2.278769e-17   168
  4.554927e-01   1.383829e-16   3.610065e-04   7.486459e-18   480
  4.566974e-01   4.984028e-16   0.000000e+00   9.375207e-18   120
  4.572396e-01   4.392298e-16   2.948545e-04   4.730439e-18   336
  4.585628e-01   3.190302e-16   2.080152e-04   1.253920e-17   672
  4.598711e-01   2.286138e-16   3.025866e-04   1.871616e-17   528
  4.604805e-01   3.662991e-16   9.082613e-09   4.415300e-17   168
  4.618883e-01   3.937342e-16   3.375333e-04   9.860380e-18   456
  4.627474e-01   2.249142e-16   2.061344e-04   1.925491e-17   168
  4.636392e-01   2.505107e-16   2.057643e-04   1.068644e-17   504
  4.651216e-01   3.852129e-16   2.647872e-04   3.253427e-17   336
  4.660180e-01   2.213117e-16   1.908802e-04   7.866077e-18   312
  4.670124e-01   2.350677e-16   1.865029e-04   6.167718e-18   504
  4.683210e-01   4.920264e-16   1.294009e-04   1.340332e-17   432
  4.689362e-01   2.241629e-16   1.999672e-04   1.801112e-17   312
  4.702151e-01   2.590344e-16   2.049761e-04   1.521887e-17   384
  4.715504e-01   2.812714e-16   1.741510e-04   7.588897e-18   126
  4.723748e-01   6.163140e-16   3.057676e-04   2.435909e-17   492
  4.734278e-01   2.951393e-16   1.958445e-04   1.829637e-17   528
  4.747438e-01   2.277296e-16   1.989360e-04   1.136122e-17   480
  4.755596e-01   3.386048e-16   2.748289e-04   1.213709e-17   432
  4.767402e-01   1.032649e-16   2.161166e-04   3.378253e-18   440
  4.781114e-01   5.064927e-16   1.074739e-04   3.449831e-17   312
  4.786259e-01   2.232754e-16   1.610586e-04   1.460223e-17   480
  4.796813e-01   2.134311e-16   3.153497e-04   1.204872e-17   408
  4.812233e-01   2.238724e-16   1.888588e-04   4.917556e-18   360
  4.818747e-01   8.992671e-17   1.822418e-04   2.816044e-17   408
  4.830820e-01   4.975816e-16   1.854542e-04   1.518800e-17   456
  4.844414e-01   1.381402e-16   1.772485e-04   1.177140e-17   264
  4.851959e-01   1.693597e-16   1.923591e-04   1.265495e-17   384
  4.862943e-01   3.075142e-16   3.238501e-04   8.120163e-18   672
  4.875640e-01   1.873088e-16   1.937042e-04   1.523127e-17   240
  4.882967e-01   1.827765e-16   1.965613e-04   1.266742e-17   264
  4.893308e-01   2.208609e-16   2.424259e-04   6.783437e-18   624
  4.908739e-01   1.872812e-16   0.000000e+00   5.286020e-17   150
  4.914232e-01   3.202204e-16   2.716574e-04   1.102372e-17   600
  4.925819e-01   2.053416e-16   1.874909e-04   5.543228e-18   672
  4.938939e-01   1.681211e-16   1.763484e-04   6.917315e-18   336
  4.946248e-01   4.784138e-16   1.918157e-04   8.280745e-18   408
  4.957926e-01   3.167048e-16   1.913639e-04   6.804085e-18   408
  4.970915e-01   1.577899e-16   9.676385e-05   5.607860e-18   360
  4.978921e-01   2.070667e-16   3.552857e-04   4.774601e-18   456
  4.988592e-01   3.451856e-16   1.932065e-04   1.541433e-17   384
  5.000902e-01   7.542461e-16   1.783541e-04   1.429691e-16   348
  5.007554e-01   3.841599e-16   2.198754e-04   9.294733e-18   576
  5.020050e-01   1.884565e-16   1.810385e-04   4.314975e-18   504
  5.032833e-01   2.055793e-16   2.553443e-04   7.247803e-18   432
  5.043991e-01   1.673409e-16   3.473946e-04   5.865628e-18   576
  5.051948e-01   9.678616e-16   0.000000e+00   3.408668e-17   264
  5.064571e-01   3.345045e-16   2.764393e-04   8.098864e-18   768
  5.075549e-01   5.462266e-16   3.721752e-04   3.756252e-17   240
  5.084277e-01   1.595586e-16   3.282233e-04   5.108446e-18   192
  5.096990e-01   2.088471e-16   2.416124e-04   1.036854e-17   504
  5.106418e-01   3.246903e-16   3.255818e-04   1.456553e-17   590
  5.115460e-01   3.654568e-16   3.647966e-04   1.000068e-17   384
  5.126798e-01   1.832459e-16   3.048625e-04   8.376759e-18   504
  5.140486e-01   4.908732e-16   2.933830e-04   1.705335e-17   648
  5.153764e-01   1.183962e-16   7.967896e-05   7.730174e-18   504
  5.159117e-01   2.488693e-16   1.817627e-04   8.493005e-18   312
  5.168569e-01   2.207892e-16   2.618753e-04   2.121240e-17   576
  5.181545e-01   2.018714e-16   1.822405e-04   1.876738e-17   240
  5.189109e-01   1.043076e-16   1.841453e-04   6.321849e-18   552
  5.199816e-01   4.447535e-16   1.729082e-04   1.577819e-17   600
  5.215067e-01   3.314659e-16   2.111937e-04   9.126810e-18   600
  5.224237e-01   3.750338e-16   3.382099e-04   2.233573e-17   312
  5.233368e-01   1.961463e-16   2.945474e-04   1.263441e-17   480
  5.244775e-01   2.323620e-16   1.837693e-04   5.751786e-18   576
  5.254818e-01   3.138162e-16   2.959085e-04   9.033300e-18   408
  5.263729e-01   2.489943e-16   3.451909e-04   1.279790e-17   216
  5.275243e-01   7.726619e-16   2.643774e-04   1.081886e-16   516
  5.287578e-01   2.469220e-16   2.522429e-04   1.526054e-17   744
  5.300304e-01   3.975833e-16   1.684760e-04   1.229463e-17   462
  5.307494e-01   2.068046e-16   1.712315e-04   1.908970e-17   432
  5.318647e-01   9.626810e-17   1.588547e-04   5.742892e-18   648
  5.331761e-01   2.627919e-16   2.324340e-04   1.237057e-17   528
  5.342295e-01   2.208889e-16   2.799086e-04   2.378665e-17   600
  5.352820e-01   2.763624e-16   3.528915e-04   8.403474e-18   240
  5.363014e-01   3.510020e-16   2.703115e-04   1.730558e-17   720
  5.374863e-01   2.804423e-16   2.138653e-04   1.487894e-17   720
  5.387997e-01   1.728475e-16   0.000000e+00   2.276121e-18   144
  5.394909e-01   2.447922e-16   2.757364e-04   1.358482e-17   720
