 0.000000  0.000000  0.000000  1.002251e+00  -7.615201e-04  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  3.804658e-05  3.804658e-05  4.366078e-05  1.080909e-02  3.065702e-02  1.010801e-02  9.739925e-03  4.111885e-05  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00
 -0.001363  -0.003543  0.006814  1.019167e+00  -7.611542e-04  7.735885e-03  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  -2.623076e-05  -2.623076e-05  2.401199e-05  5.274194e-03  2.018767e-02  7.948607e-03  6.964873e-03  -1.401533e-03  1.119549e-12  1.003198e-12  1.161293e-13  3.414809e-13  0.000000e+00  0.000000e+00  0.000000e+00
 -0.002726  -0.007087  0.013629  1.036450e+00  -7.604047e-04  1.534222e-02  4.662332e-10  -1.328491e-09  -1.064175e-07  3.032276e-07  -4.920324e-05  -4.920324e-05  6.133476e-05  5.757202e-03  1.861794e-02  6.835059e-03  6.025679e-03  -1.084452e-03  1.252998e-12  1.081357e-12  1.716405e-13  4.072203e-13  0.000000e+00  0.000000e+00  0.000000e+00
 -0.004089  -0.010630  0.020443  1.054090e+00  -7.592521e-04  2.281993e-02  2.000639e-09  -5.440254e-09  -2.708097e-07  7.502522e-07  -4.065758e-20  -6.560726e-05  1.310961e-04  8.460416e-03  2.315015e-02  8.749825e-03  5.939910e-03  1.625897e-04  1.608047e-12  1.242118e-12  3.659295e-13  5.840272e-13  0.000000e+00  0.000000e+00  0.000000e+00
 -0.005452  -0.014174  0.027258  1.072088e+00  -7.575761e-04  3.017005e-02  1.398641e-08  -4.053218e-09  -8.571665e-07  9.201766e-07  -6.098637e-20  -9.246218e-05  1.933999e-04  6.136743e-03  1.879535e-02  5.594149e-03  7.064453e-03  -1.609083e-03  1.769029e-12  1.267875e-12  5.009326e-13  6.430899e-13  0.000000e+00  0.000000e+00  0.000000e+00
 -0.006814  -0.017717  0.034072  1.090457e+00  -7.555168e-04  3.739350e-02  2.836859e-09  -2.845732e-08  -9.291120e-07  1.641882e-06  -6.776264e-20  -1.104422e-04  2.396995e-04  7.839093e-03  2.129533e-02  7.128558e-03  6.327676e-03  -1.616816e-04  2.122746e-12  1.353584e-12  7.691625e-13  7.944479e-13  0.000000e+00  0.000000e+00  0.000000e+00
 -0.008177  -0.021261  0.040886  1.109212e+00  -7.529445e-04  4.449110e-02  1.232647e-08  -3.228905e-08  -1.138380e-06  2.190058e-06  -5.382824e-05  -1.514798e-04  2.845895e-04  6.091297e-03  1.737185e-02  6.119664e-03  5.160888e-03  -1.691704e-04  2.677636e-12  1.525891e-12  1.151523e-12  1.051248e-12  0.000000e+00  0.000000e+00  0.000000e+00
 -0.009540  -0.024805  0.047701  1.128369e+00  -7.499822e-04  5.146360e-02  2.868590e-08  -3.806239e-08  -1.487063e-06  2.652713e-06  -5.346199e-05  -1.798456e-04  3.277397e-04  8.285981e-03  2.652240e-02  1.029105e-02  7.945368e-03  -2.055603e-03  2.682743e-12  1.526779e-12  1.155742e-12  1.049300e-12  0.000000e+00  0.000000e+00  0.000000e+00
 -0.010903  -0.028348  0.054516  1.147945e+00  -7.464945e-04  5.831168e-02  8.316368e-08  -1.335439e-07  -2.246336e-06  3.871951e-06  -7.040012e-05  -2.099340e-04  3.855792e-04  6.105650e-03  2.201901e-02  9.315728e-03  6.597631e-03  -1.341709e-03  2.738920e-12  1.530553e-12  1.208145e-12  1.035500e-12  0.000000e+00  0.000000e+00  0.000000e+00
 -0.012266  -0.031892  0.061330  1.167949e+00  -7.426188e-04  6.503612e-02  1.656176e-07  -2.149466e-07  -3.423545e-06  5.399791e-06  -6.891162e-05  -2.389687e-04  4.284313e-04  9.702293e-03  2.602243e-02  8.010133e-03  8.310005e-03  -1.795338e-03  2.769118e-12  1.538103e-12  1.230793e-12  1.022402e-12  0.000000e+00  0.000000e+00  0.000000e+00
 -0.013629  -0.035435  0.068145  1.188392e+00  -7.381251e-04  7.163774e-02  1.541071e-07  -3.528075e-07  -4.300462e-06  7.407374e-06  -9.088619e-05  -2.713847e-04  4.973562e-04  5.637250e-03  1.974790e-02  6.907733e-03  7.202922e-03  -1.868635e-03  2.896572e-12  1.553424e-12  1.342926e-12  9.808482e-13  0.000000e+00  0.000000e+00  0.000000e+00
 -0.014992  -0.038979  0.074959  1.209283e+00  -7.332716e-04  7.811740e-02  1.401179e-07  -5.299609e-07  -4.953136e-06  9.875947e-06  -9.526220e-05  -2.916797e-04  5.389492e-04  7.660714e-03  2.089556e-02  6.450465e-03  6.784385e-03  -2.042098e-03  2.949641e-12  1.567857e-12  1.381562e-12  9.572164e-13  0.000000e+00  0.000000e+00  0.000000e+00
 -0.016355  -0.042523  0.081774  1.230633e+00  -7.279447e-04  8.447598e-02  1.209685e-07  -7.642229e-07  -5.422872e-06  1.284353e-05  -1.035014e-04  -3.160535e-04  5.925229e-04  6.621211e-03  1.567413e-02  3.338251e-03  5.714668e-03  -6.703580e-04  3.017586e-12  1.574962e-12  1.442402e-12  9.365160e-13  0.000000e+00  0.000000e+00  0.000000e+00
